% Time() Angle(deg) Cn Ct Cm
0	7.848	0.72347	0.073645	0.001599
0.05	8.214	0.75601	0.082968	-0.0024788
0.1	8.579	0.79447	0.088924	-0.0039297
0.15	8.98	0.81872	0.09736	-0.0027499
0.2	9.393	0.85227	0.10814	-0.00055876
0.25	9.782	0.89186	0.11851	-0.001394
0.29	10.2	0.92983	0.12788	-0.0019497
0.34	10.56	0.96688	0.14023	-0.00037604
0.39	10.95	1.0129	0.15144	-0.0045711
0.44	11.35	1.0312	0.16264	0.00044676
0.49	11.75	1.0736	0.17595	0.00066026
0.54	12.12	1.112	0.18991	-0.0015308
0.59	12.56	1.1535	0.20631	0.0016836
0.64	12.95	1.1889	0.22065	0.0029295
0.69	13.32	1.2241	0.23568	0.0030291
0.74	13.71	1.2526	0.25131	0.0085729
0.79	14.11	1.2959	0.26556	0.0051865
0.83	14.48	1.3232	0.28368	0.0057854
0.88	14.83	1.3393	0.29477	0.0077186
0.93	15.2	1.3562	0.30584	0.0066315
0.98	15.54	1.3679	0.31613	0.0060623
1.03	15.84	1.384	0.3303	0.009212
1.08	16.17	1.4137	0.34382	0.0078382
1.13	16.45	1.4519	0.36001	0.0042656
1.18	16.74	1.471	0.37252	0.0072643
1.23	17.02	1.485	0.38438	0.0041891
1.28	17.27	1.51	0.39702	0.0035242
1.33	17.5	1.5291	0.40701	0.0015829
1.37	17.73	1.5253	0.41474	0.0027296
1.42	17.92	1.5403	0.42085	-0.0043126
1.47	18.15	1.5322	0.42326	-0.0039565
1.52	18.3	1.5382	0.42444	-0.0092979
1.57	18.45	1.5284	0.4237	-0.015393
1.62	18.57	1.5341	0.42308	-0.019579
1.67	18.69	1.5345	0.41998	-0.023338
1.72	18.79	1.5372	0.41575	-0.035203
1.77	18.85	1.5279	0.40822	-0.039594
1.82	18.94	1.5418	0.39713	-0.056948
1.87	18.95	1.5442	0.38158	-0.068029
1.91	18.96	1.5493	0.36027	-0.082875
1.96	18.99	1.5624	0.33631	-0.1074
2.01	18.99	1.5584	0.30604	-0.12376
2.06	18.98	1.5409	0.27531	-0.13768
2.11	18.99	1.4955	0.23808	-0.15557
2.16	18.97	1.4282	0.19834	-0.16209
2.21	18.93	1.3292	0.16297	-0.1643
2.26	18.89	1.2375	0.12913	-0.16153
2.31	18.78	1.1383	0.10844	-0.13888
2.36	18.7	1.0462	0.098842	-0.11474
2.41	18.56	0.98668	0.10166	-0.089898
2.45	18.39	0.93864	0.096873	-0.074553
2.5	18.21	0.9177	0.1012	-0.062726
2.55	18.04	0.90221	0.10736	-0.054406
2.6	17.82	0.88142	0.11358	-0.04022
2.65	17.59	0.89508	0.1188	-0.036238
2.7	17.35	0.88963	0.12149	-0.035744
2.75	17.12	0.88007	0.11744	-0.035765
2.8	16.89	0.84868	0.11935	-0.026311
2.85	16.61	0.82439	0.11599	-0.021784
2.9	16.27	0.79844	0.11605	-0.0067886
2.95	15.98	0.78326	0.11657	-0.0008191
2.99	15.61	0.77707	0.11065	-0.0030332
3.04	15.31	0.76059	0.10829	-0.00083391
3.09	14.96	0.74937	0.10579	0.0026399
3.14	14.63	0.71754	0.10493	0.0090619
3.19	14.26	0.70169	0.10794	0.018796
3.24	13.92	0.6909	0.11165	0.02468
3.29	13.55	0.68086	0.11231	0.029172
3.34	13.18	0.6647	0.1123	0.037237
3.39	12.82	0.66274	0.11231	0.041408
3.44	12.45	0.67355	0.11253	0.042821
3.49	12.09	0.66317	0.11263	0.045678
3.53	11.73	0.67197	0.11376	0.044817
3.58	11.34	0.66816	0.11178	0.048497
3.63	10.98	0.67363	0.10986	0.04472
3.68	10.56	0.66984	0.10774	0.041926
3.73	10.2	0.66039	0.10467	0.042835
3.78	9.811	0.65242	0.10393	0.045813
3.83	9.438	0.65576	0.10059	0.044205
3.88	9.047	0.65563	0.097347	0.043327
3.93	8.675	0.63817	0.094175	0.043753
3.98	8.306	0.6313	0.091654	0.040397
4.02	7.979	0.63101	0.084022	0.034773
4.07	7.626	0.62219	0.080616	0.030249
4.12	7.273	0.60481	0.074114	0.02927
4.17	6.91	0.60621	0.069738	0.021836
4.22	6.637	0.58683	0.065109	0.022236
4.27	6.3	0.55959	0.060292	0.021323
4.32	6.013	0.54342	0.053994	0.018604
4.37	5.751	0.52539	0.050981	0.015747
4.42	5.446	0.50288	0.046549	0.016565
4.47	5.204	0.49339	0.041229	0.013387
4.52	4.967	0.47868	0.039702	0.010571
4.56	4.727	0.45777	0.035528	0.011555
4.61	4.533	0.44829	0.032305	0.0099163
4.66	4.339	0.42366	0.02909	0.012242
4.71	4.218	0.41876	0.02881	0.0072623
4.76	4.02	0.40532	0.025778	0.0095828
4.81	3.888	0.38714	0.023308	0.009292
4.86	3.807	0.38131	0.022987	0.0072241
4.91	3.674	0.38079	0.020155	0.0033071
4.96	3.604	0.35977	0.019255	0.0095234
5.01	3.553	0.36516	0.018818	0.0066362
5.06	3.5	0.35743	0.016809	0.0073849
5.1	3.485	0.35414	0.016384	0.0060841
5.15	3.462	0.35511	0.015327	0.002265
5.2	3.448	0.34542	0.014727	0.0048729
