% Time() Angle(deg) Cn Ct Cm
0	7.5694	0.63536	0.056093	-0.0013061
0.05	8.0292	0.67816	0.066076	-0.0022369
0.1	8.5602	0.73383	0.076943	-0.0053076
0.15	9.0124	0.7793	0.088515	-0.0050397
0.2	9.5196	0.81855	0.1007	-0.003782
0.25	9.972	0.86689	0.11463	-0.0029273
0.29	10.48	0.90855	0.12727	-0.0031595
0.34	10.94	0.94744	0.14316	0.0015356
0.39	11.437	0.98615	0.15805	0.00087368
0.44	11.857	1.0287	0.17413	0.002622
0.49	12.324	1.0693	0.19187	0.0020466
0.54	12.738	1.1053	0.20606	0.0045798
0.59	13.152	1.1402	0.22387	0.0054297
0.64	13.548	1.1658	0.2385	0.008454
0.69	13.952	1.2001	0.25296	0.0067024
0.74	14.296	1.2233	0.26922	0.013094
0.79	14.703	1.2581	0.28344	0.0094483
0.83	14.946	1.272	0.2972	0.011743
0.88	15.256	1.297	0.31063	0.012086
0.93	15.545	1.3177	0.32444	0.01269
0.98	15.842	1.3357	0.332	0.013308
1.03	16.032	1.3473	0.34161	0.011428
1.08	16.252	1.3593	0.35273	0.013243
1.13	16.453	1.3774	0.35819	0.0093924
1.18	16.651	1.3758	0.3634	0.01095
1.23	16.758	1.3746	0.3693	0.011926
1.28	16.862	1.3727	0.37299	0.012084
1.33	16.967	1.38	0.37419	0.0069959
1.37	17.017	1.3675	0.37297	0.0093715
1.42	17.054	1.3614	0.37173	0.0056728
1.47	17.088	1.3609	0.37352	0.0042367
1.52	17.06	1.339	0.36884	0.0052722
1.57	17.052	1.3394	0.36328	1.2717e-05
1.62	17.025	1.323	0.35661	-0.0019611
1.67	17.019	1.3135	0.35143	-0.0031427
1.72	16.97	1.3002	0.34403	-0.0044217
1.77	16.849	1.2663	0.33101	-0.0039225
1.82	16.759	1.2284	0.31933	-0.0048436
1.87	16.611	1.2173	0.3048	-0.0089383
1.91	16.406	1.1736	0.29049	-0.0072653
1.96	16.192	1.1326	0.27884	-0.0030675
2.01	15.952	1.1123	0.26266	-0.0047895
2.06	15.679	1.0726	0.24729	-0.0049693
2.11	15.398	1.0398	0.23399	-0.0016129
2.16	15.103	1.0028	0.22029	0.00016933
2.21	14.809	0.97315	0.20331	-0.0019981
2.26	14.485	0.92438	0.19475	0.0068444
2.31	14.17	0.89978	0.18467	0.010684
2.36	13.821	0.86569	0.17322	0.0095233
2.41	13.439	0.84524	0.16528	0.014837
2.45	13.008	0.81826	0.15661	0.015969
2.5	12.615	0.78064	0.14658	0.022264
2.55	12.183	0.74845	0.139	0.025291
2.6	11.752	0.72594	0.12968	0.028166
2.65	11.314	0.68294	0.12249	0.035394
2.7	10.838	0.66026	0.11856	0.039433
2.75	10.413	0.63651	0.11126	0.042302
2.8	9.9526	0.62099	0.10503	0.043913
2.85	9.5099	0.59667	0.097914	0.046651
2.9	9.0366	0.56732	0.092363	0.052154
2.95	8.5877	0.55936	0.08938	0.050766
2.99	8.1066	0.54389	0.082531	0.049656
3.04	7.5903	0.51418	0.073873	0.050293
3.09	7.1147	0.4984	0.066999	0.049038
3.14	6.6232	0.4688	0.059284	0.048385
3.19	6.1739	0.45128	0.052248	0.043436
3.24	5.6396	0.41976	0.04549	0.042871
3.29	5.1267	0.40329	0.03883	0.036868
3.34	4.6577	0.37972	0.032457	0.030588
3.39	4.1939	0.35688	0.026502	0.027169
3.44	3.7258	0.3313	0.02149	0.019766
3.49	3.2373	0.2939	0.01667	0.021367
3.53	2.7782	0.25719	0.011364	0.019362
3.58	2.334	0.23651	0.0080034	0.014487
3.63	1.8807	0.19414	0.0049913	0.014591
3.68	1.4376	0.15677	-0.00019836	0.01442
3.73	1.0602	0.12663	-0.0024195	0.01394
3.78	0.66268	0.096915	-0.0032014	0.0096893
3.83	0.30372	0.060831	-0.0059238	0.010423
3.88	-0.083349	0.031303	-0.0048005	0.0085232
3.93	-0.39233	0.0013962	-0.0067335	0.0081311
3.98	-0.75317	-0.036561	-0.0059164	0.0094934
4.02	-1.0472	-0.068369	-0.0067855	0.0084523
4.07	-1.3141	-0.086698	-0.0053067	0.0071714
4.12	-1.5996	-0.1094	-0.0049286	0.0069711
4.17	-1.8312	-0.14183	-0.004318	0.0069634
4.22	-2.0312	-0.15381	-0.004161	0.0023091
4.27	-2.2357	-0.17333	-0.0022682	0.0022467
4.32	-2.4338	-0.19406	-0.0011383	0.0043095
4.37	-2.5343	-0.20807	-0.00027082	0.0008509
4.42	-2.6804	-0.21507	0.0011156	-0.0016853
4.47	-2.8169	-0.23875	0.0030161	0.00066098
4.52	-2.8389	-0.23944	0.0031489	0.00039073
4.56	-2.9141	-0.24689	0.0044632	-0.0016657
4.61	-2.9188	-0.24932	0.0044694	-0.0021541
4.66	-2.9345	-0.25768	0.0056641	-0.0016435
4.71	-2.9079	-0.2627	0.0049669	-0.0029251
4.76	-2.8953	-0.27269	0.0060536	-0.0011052
4.81	-2.8765	-0.26663	0.0076564	-0.0022805
4.86	-2.8624	-0.26372	0.0074848	-0.0052174
4.91	-2.7604	-0.25941	0.0083305	-0.0067633
4.96	-2.671	-0.25775	0.0072094	-0.0060281
5.01	-2.5265	-0.24421	0.0066873	-0.0088995
5.06	-2.3662	-0.23224	0.0069973	-0.006914
5.1	-2.1854	-0.21603	0.0049198	-0.010012
5.15	-2.0092	-0.2069	0.0040133	-0.0056496
5.2	-1.7493	-0.182	0.0028965	-0.0077074
5.25	-1.4766	-0.15929	0.001837	-0.010098
5.3	-1.1783	-0.13412	-0.0012533	-0.010608
5.35	-0.84805	-0.10709	-0.0025663	-0.010418
5.4	-0.50158	-0.076254	-0.0038865	-0.0096144
5.45	-0.1531	-0.054179	-0.0034304	-0.0085918
5.5	0.21643	-0.027066	-0.0065655	-0.0060585
5.55	0.57529	0.0087472	-0.0067451	-0.0081889
5.6	1.003	0.048065	-0.006965	-0.0092794
5.64	1.3707	0.078721	-0.0054518	-0.0083115
5.69	1.7914	0.12379	-0.0048715	-0.0094464
5.74	2.1934	0.14602	-0.0056622	-0.0072116
5.79	2.6167	0.18876	-0.0027124	-0.0071166
5.84	3.0613	0.22413	-0.0012879	-0.0074811
5.89	3.5191	0.27524	0.0019466	-0.0093986
5.94	3.9566	0.30805	0.0059755	-0.0072469
5.99	4.4667	0.35495	0.010235	-0.0078535
6.04	4.9339	0.40185	0.013801	-0.008554
6.09	5.4498	0.43678	0.021258	-0.0035142
6.14	5.9292	0.48565	0.027792	-0.0042313
6.18	6.4557	0.54266	0.035025	-0.0067624
6.23	6.9358	0.57521	0.044086	-0.0042355
