14332	14	7	88	23.8	754.5	1	4	4	2.5	128	4096	10	0	0	0	0	320	1009.1	1.4913e+006	0.11972	0.10446	41.354	0	0	1	0	0	0	6	0	0
1010.2	0.13674	0.088129	-0.10415	-0.25949	-0.37976	-0.49249	-0.61033	-0.79154	-0.91227	-1.0163	-1.0417	-0.85467	-0.56695	0.12446	0.61989	0.76926	0.87136	0.68874	0.34031	-0.020079	-0.22138	-0.33068	-0.34992	-0.31687	-0.25412	-0.19128	-0.11925	-0.044553	0.066308	0.11128	3.773
1010.2	0.13903	0.086513	-0.11638	-0.27003	-0.37377	-0.49005	-0.61753	-0.81608	-0.93852	-1.0507	-1.1084	-0.92779	-0.6415	0.075742	0.59115	0.75234	0.87909	0.72278	0.38261	0.001316	-0.19538	-0.30424	-0.32459	-0.29934	-0.23789	-0.18762	-0.14049	-0.061103	0.070899	0.1008	4.0007
1010.4	0.12831	0.079227	-0.12476	-0.25793	-0.39389	-0.47039	-0.65486	-0.75686	-0.96238	-1.0661	-1.1414	-0.96372	-0.69375	0.02315	0.55982	0.74373	0.86963	0.72429	0.40403	0.034589	-0.17678	-0.28068	-0.30994	-0.29198	-0.2202	-0.18247	-0.092124	-0.06837	0.076239	0.10826	4.2266
1009.8	0.12992	0.080084	-0.11031	-0.27316	-0.37617	-0.49189	-0.66824	-0.87475	-0.98851	-1.1059	-1.1746	-1.0106	-0.74882	-0.027125	0.51581	0.71419	0.87327	0.74385	0.43155	0.051258	-0.15163	-0.26175	-0.29939	-0.29509	-0.22387	-0.18332	-0.10318	-0.063778	0.064804	0.10683	4.4445
1008.1	0.13702	0.076982	-0.11356	-0.26758	-0.3888	-0.49598	-0.66215	-0.8547	-1.0099	-1.1313	-1.216	-1.0796	-0.81961	-0.075219	0.48952	0.68611	0.8546	0.76174	0.45527	0.095812	-0.13849	-0.24821	-0.29297	-0.28607	-0.2193	-0.1968	-0.11363	-0.057915	0.05878	0.098757	4.6413
1008.3	0.12628	0.093959	-0.12349	-0.28714	-0.40371	-0.51057	-0.68439	-0.87296	-1.0265	-1.171	-1.2774	-1.1333	-0.88228	-0.13951	0.46721	0.66285	0.86914	0.7674	0.47456	0.11088	-0.11242	-0.24816	-0.28291	-0.26699	-0.23622	-0.17846	-0.12902	-0.070505	0.055701	0.097236	4.8752
1008	0.12326	0.086704	-0.13349	-0.27364	-0.40384	-0.50583	-0.68316	-0.87247	-1.0692	-1.2004	-1.3154	-1.1876	-0.95801	-0.18684	0.40316	0.6461	0.86244	0.78761	0.50633	0.14188	-0.071523	-0.21438	-0.26684	-0.2561	-0.20235	-0.16607	-0.098955	-0.067872	0.070288	0.098016	5.0832
1005.8	0.13427	0.083649	-0.12534	-0.28786	-0.40699	-0.51841	-0.70927	-0.89212	-1.0877	-1.2227	-1.3612	-1.2434	-1.035	-0.25871	0.37023	0.60737	0.84261	0.82855	0.5341	0.17085	-0.062731	-0.20379	-0.26358	-0.24273	-0.20067	-0.15469	-0.092552	-0.053394	0.05661	0.098986	5.2816
1004.5	0.12215	0.092692	-0.10705	-0.2852	-0.41428	-0.5076	-0.6993	-0.88168	-1.0803	-1.2565	-1.4068	-1.2974	-1.1031	-0.31582	0.33766	0.58416	0.85223	0.80455	0.56579	0.19816	-0.041151	-0.17968	-0.23072	-0.24378	-0.19524	-0.15783	-0.1133	-0.052797	0.053604	0.10966	5.4815
