File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
07012471	 12471	  14	  8	  0.245	  1431700	 0.11967	 0.010153 
07012481	 12481	  15	  8	  0.245	  1425700	 0.11967	 0.010136 
07012491	 12491	  17	  8	  0.245	  1423900	 0.11967	 0.010131 
07012501	 12501	  20	  8	  0.245	  1422100	 0.11967	 0.010126 
07012511	 12511	  3	  8	  0.612	  1425300	 0.11963	 0.025327 
07012521	 12521	  4	  8	  0.612	  1421100	 0.11963	 0.025298 
07012531	 12531	  5	  8	  0.612	  1420500	 0.11963	 0.025294 
07012541	 12541	  6	  8	  0.612	  1419300	 0.11963	 0.025286 
07012551	 12551	  7	  8	  0.612	  1418700	 0.11963	 0.025281 
07012561	 12561	  8	  8	  0.612	  1419000	 0.1193	 0.025381 
07012571	 12571	  9	  8	  0.612	  1414800	 0.1193	 0.025352 
07012581	 12581	  11	  8	  0.612	  1414200	 0.1193	 0.025347 
07012591	 12591	  12	  8	  0.612	  1413000	 0.1193	 0.025339 
07012601	 12601	  13	  8	  0.612	  1412400	 0.1193	 0.025335 
07012611	 12611	  14	  8	  0.612	  1407500	 0.11848	 0.025543 
07012621	 12621	  15	  8	  0.612	  1403300	 0.11848	 0.025514 
07012631	 12631	  17	  8	  0.612	  1402700	 0.11848	 0.02551 
07012641	 12641	  20	  8	  0.612	  1402200	 0.11848	 0.025505 
07012651	 12651	  3	  8	  1.224	  1447200	 0.11978	 0.050869 
07012661	 12661	  4	  8	  1.224	  1439200	 0.11978	 0.050759 
07012671	 12671	  5	  8	  1.224	  1438000	 0.11978	 0.050742 
07012681	 12681	  6	  8	  1.224	  1436800	 0.11978	 0.050725 
07012691	 12691	  7	  8	  1.224	  1436200	 0.11978	 0.050717 
07012701	 12701	  8	  8	  1.224	  1432500	 0.11917	 0.051028 
07012711	 12711	  9	  8	  1.224	  1428800	 0.11917	 0.050977 
07012721	 12721	  11	  8	  1.224	  1427600	 0.11917	 0.05096 
07012731	 12731	  12	  8	  1.224	  1427000	 0.11917	 0.050951 
07012741	 12741	  13	  8	  1.224	  1426400	 0.11917	 0.050943 
07012751	 12751	  14	  8	  1.224	  1423500	 0.11867	 0.051198 
07012761	 12761	  15	  8	  1.224	  1419900	 0.11867	 0.051147 
07012771	 12771	  17	  8	  1.224	  1419300	 0.11867	 0.051139 
07012781	 12781	  20	  8	  1.224	  1418100	 0.11867	 0.051122 
07012791	 12791	  3	  8	  1.836	  1417700	 0.11824	 0.077067 
07012801	 12801	  4	  8	  1.836	  1413500	 0.11824	 0.076978 
07012811	 12811	  5	  8	  1.836	  1412900	 0.11824	 0.076965 
07012821	 12821	  6	  8	  1.836	  1412300	 0.11824	 0.076952 
07012831	 12831	  7	  8	  1.836	  1411700	 0.11824	 0.07694 
07012841	 12841	  8	  8	  1.836	  1424200	 0.11893	 0.076579 
07012851	 12851	  9	  8	  1.836	  1420600	 0.11893	 0.076503 
07012861	 12861	  11	  8	  1.836	  1420000	 0.11893	 0.07649 
07012871	 12871	  12	  8	  1.836	  1419400	 0.11893	 0.076478 
07012881	 12881	  13	  8	  1.836	  1418800	 0.11893	 0.076465 
07012891	 12891	  14	  8	  1.836	  1426100	 0.11925	 0.076341 
07012901	 12901	  15	  8	  1.836	  1422500	 0.11925	 0.076265 
07012911	 12911	  17	  8	  1.836	  1422500	 0.11925	 0.076265 
07012921	 12921	  20	  8	  1.836	  1421300	 0.11925	 0.07624 
07012931	 12931	  3	  8	  2.448	  1471700	 0.12145	 0.10046 
07012941	 12941	  4	  8	  2.448	  1468000	 0.12145	 0.10036 
07012951	 12951	  5	  8	  2.448	  1466700	 0.12145	 0.10033 
07012961	 12961	  6	  8	  2.448	  1466700	 0.12145	 0.10033 
07012971	 12971	  7	  8	  2.448	  1466100	 0.12145	 0.10031 
07012981	 12981	  8	  8	  2.448	  1462500	 0.12084	 0.10091 
07012991	 12991	  9	  8	  2.448	  1459400	 0.12084	 0.10083 
07013001	 13001	  11	  8	  2.448	  1458700	 0.12084	 0.10081 
07013011	 13011	  12	  8	  2.448	  1457500	 0.12084	 0.10078 
07013021	 13021	  13	  8	  2.448	  1457500	 0.12084	 0.10078 
07013031	 13031	  14	  8	  2.448	  1461200	 0.12084	 0.10088 
07013041	 13041	  15	  8	  2.448	  1457500	 0.12084	 0.10078 
07013051	 13051	  17	  8	  2.448	  1456900	 0.12084	 0.10076 
07013061	 13061	  20	  8	  2.448	  1456200	 0.12084	 0.10075 
07013071	 13071	  3	  8	  3.06	  1466000	 0.12133	 0.12554 
07013081	 13081	  4	  8	  3.06	  1462800	 0.12133	 0.12544 
07013091	 13091	  5	  8	  3.06	  1462200	 0.12133	 0.12542 
07013101	 13101	  6	  8	  3.06	  1461000	 0.12133	 0.12538 
07013111	 13111	  7	  8	  3.06	  1461000	 0.12133	 0.12538 
07013121	 13121	  8	  8	  3.06	  1460400	 0.12133	 0.12536 
07013131	 13131	  9	  8	  3.06	  1459700	 0.12133	 0.12534 
07013141	 13141	  11	  8	  3.06	  1460100	 0.1209	 0.12598 
07013151	 13151	  12	  8	  3.06	  1455700	 0.1209	 0.12583 
07013161	 13161	  13	  8	  3.06	  1455100	 0.1209	 0.12581 
07013171	 13171	  14	  8	  3.06	  1454500	 0.1209	 0.12579 
07013181	 13181	  15	  8	  3.06	  1453900	 0.1209	 0.12577 
07013191	 13191	  17	  8	  3.06	  1453900	 0.1209	 0.12577 
07013201	 13201	  20	  8	  3.06	  1453200	 0.1209	 0.12575 
07013211	 13211	  3	  8	  3.673	  1506900	 0.12445	 0.14704 
07013221	 13221	  4	  8	  3.673	  1500400	 0.12445	 0.1468 
07013231	 13231	  5	  8	  3.673	  1459600	 0.12111	 0.15082 
07013241	 13241	  6	  8	  3.673	  1499200	 0.12445	 0.14675 
07013251	 13251	  7	  8	  3.673	  1458900	 0.12111	 0.15079 
07013261	 13261	  8	  8	  3.673	  1458300	 0.12111	 0.15077 
07013271	 13271	  9	  8	  3.673	  1497900	 0.12445	 0.1467 
07013281	 13281	  11	  8	  3.673	  1494900	 0.12373	 0.14778 
07013291	 13291	  12	  8	  3.673	  1489800	 0.12373	 0.14758 
07013301	 13301	  13	  8	  3.673	  1489800	 0.12373	 0.14758 
07013311	 13311	  14	  8	  3.673	  1489200	 0.12373	 0.14755 
07013321	 13321	  15	  8	  3.673	  1487900	 0.12373	 0.14751 
07013331	 13331	  17	  8	  3.673	  1467800	 0.12206	 0.14953 
07013341	 13341	  20	  8	  3.673	  1487900	 0.12373	 0.14751 
07013351	 13351	  3	  8	  4.286	  1485100	 0.12213	 0.17514 
07013361	 13361	  4	  8	  4.286	  1478700	 0.12213	 0.17484 
07013371	 13371	  5	  8	  4.286	  1478100	 0.12213	 0.17481 
07013381	 13381	  6	  8	  4.286	  1477500	 0.12213	 0.17479 
07013391	 13391	  7	  8	  4.286	  1476800	 0.12213	 0.17476 
07013401	 13401	  8	  8	  4.286	  1476200	 0.12213	 0.17473 
07013411	 13411	  9	  8	  4.286	  1475600	 0.12213	 0.1747 
07013421	 13421	  11	  8	  4.286	  1470900	 0.12137	 0.17599 
07013431	 13431	  12	  8	  4.286	  1466500	 0.12137	 0.17578 
07013441	 13441	  13	  8	  4.286	  1465800	 0.12137	 0.17575 
07013451	 13451	  14	  8	  4.286	  1465200	 0.12137	 0.17573 
07013461	 13461	  15	  8	  4.286	  1465200	 0.12137	 0.17573 
07013471	 13471	  17	  8	  4.286	  1464600	 0.12137	 0.1757 
07013481	 13481	  20	  8	  4.286	  1464000	 0.12137	 0.17567 
07013631	 13631	  7	  8	  1.632	  991930	 0.081258	 0.10038 
07013641	 13641	  8	  8	  1.632	  990230	 0.081258	 0.10031 
07013651	 13651	  9	  8	  1.632	  990230	 0.081258	 0.10031 
07013661	 13661	  10	  8	  1.632	  989800	 0.081258	 0.1003 
07013671	 13671	  11	  8	  1.632	  989800	 0.081258	 0.1003 
07013681	 13681	  12	  8	  1.632	  989800	 0.081258	 0.1003 
07013691	 13691	  13	  8	  1.632	  988040	 0.081008	 0.10066 
07013701	 13701	  14	  8	  1.632	  987190	 0.081008	 0.10062 
07013711	 13711	  15	  8	  1.632	  987190	 0.081008	 0.10062 
07013721	 13721	  17	  8	  1.632	  987190	 0.081008	 0.10062 
07013731	 13731	  20	  8	  1.632	  987190	 0.081008	 0.10062 
07013741	 13741	  7	  8	  3.265	  1942200	 0.15917	 0.10251 
07013751	 13751	  8	  8	  3.265	  1922300	 0.15917	 0.1021 
07013761	 13761	  9	  8	  3.265	  1920600	 0.15917	 0.10206 
07013771	 13771	  10	  8	  3.265	  1918200	 0.15917	 0.10201 
07013781	 13781	  11	  8	  3.265	  1915700	 0.15917	 0.10196 
07013791	 13791	  12	  8	  3.265	  1914100	 0.15917	 0.10193 
07013811	 13811	  13	  8	  3.257	  1928100	 0.15952	 0.10166 
07013821	 13821	  14	  8	  3.265	  1911800	 0.15952	 0.10157 
07013831	 13831	  15	  8	  3.265	  1910200	 0.15952	 0.10153 
07013841	 13841	  17	  8	  3.265	  1908600	 0.15952	 0.1015 
07013851	 13851	  20	  8	  3.265	  1907800	 0.15952	 0.10148 
07013871	 13871	  4	  10	  0.245	  1471700	 0.12098	 0.010076 
07013881	 13881	  6	  10	  0.245	  1463500	 0.12098	 0.010054 
07013891	 13891	  8	  10	  0.245	  1461100	 0.12098	 0.010048 
07013901	 13901	  15	  10	  0.245	  1460400	 0.12098	 0.010046 
07013911	 13911	  20	  10	  0.245	  1458000	 0.12098	 0.010039 
07013921	 13921	  4	  10	  0.612	  1461500	 0.12055	 0.025225 
07013931	 13931	  6	  10	  0.612	  1454100	 0.12055	 0.025175 
07013941	 13941	  8	  10	  0.612	  1452800	 0.12055	 0.025167 
07013951	 13951	  15	  10	  0.612	  1451600	 0.12055	 0.025158 
07013961	 13961	  20	  10	  0.612	  1451000	 0.12055	 0.025154 
07013971	 13971	  4	  10	  1.224	  1462800	 0.12107	 0.050168 
07013981	 13981	  6	  10	  1.224	  1458400	 0.12107	 0.05011 
07013991	 13991	  8	  10	  1.224	  1457800	 0.12107	 0.050102 
07014001	 14001	  15	  10	  1.224	  1456600	 0.12107	 0.050085 
07014011	 14011	  20	  10	  1.224	  1456600	 0.12107	 0.050085 
07014021	 14021	  4	  10	  1.836	  1466500	 0.12138	 0.075058 
07014031	 14031	  6	  10	  1.836	  1462200	 0.12138	 0.074971 
07014041	 14041	  8	  10	  1.836	  1461000	 0.12138	 0.074946 
07014051	 14051	  15	  10	  1.836	  1460400	 0.12138	 0.074934 
07014061	 14061	  20	  10	  1.836	  1460400	 0.12138	 0.074934 
07014071	 14071	  4	  10	  2.448	  1479400	 0.1211	 0.10075 
07014081	 14081	  6	  10	  2.448	  1473700	 0.1211	 0.1006 
07014091	 14091	  8	  10	  2.448	  1472500	 0.1211	 0.10056 
07014101	 14101	  15	  10	  2.448	  1471900	 0.1211	 0.10055 
07014111	 14111	  20	  10	  2.448	  1470600	 0.1211	 0.10051 
07014121	 14121	  4	  10	  3.06	  1476200	 0.1213	 0.12554 
07014131	 14131	  6	  10	  3.06	  1473700	 0.1213	 0.12545 
07014141	 14141	  8	  10	  3.06	  1472400	 0.1213	 0.12541 
07014151	 14151	  15	  10	  3.06	  1472400	 0.1213	 0.12541 
07014161	 14161	  20	  10	  3.06	  1471200	 0.1213	 0.12537 
07014171	 14171	  4	  10	  3.673	  1474200	 0.12129	 0.15062 
07014181	 14181	  6	  10	  3.673	  1471000	 0.12129	 0.1505 
07014191	 14191	  8	  10	  3.673	  1470400	 0.12129	 0.15047 
07014201	 14201	  15	  10	  3.673	  1469800	 0.12129	 0.15045 
07014211	 14211	  20	  10	  3.673	  1469800	 0.12129	 0.15045 
07014221	 14221	  4	  10	  4.286	  1469900	 0.12109	 0.17596 
07014231	 14231	  6	  10	  4.286	  1467400	 0.12109	 0.17584 
07014241	 14241	  8	  10	  4.286	  1466200	 0.12109	 0.17578 
07014251	 14251	  15	  10	  4.286	  1465500	 0.12109	 0.17575 
07014261	 14261	  20	  10	  4.286	  1465500	 0.12109	 0.17575 
07014271	 14271	  0	  2	  1	  1452900	 0.11975	 0.041662 
07014281	 14281	  4	  2	  1	  1446700	 0.11975	 0.041592 
07014291	 14291	  4	  4	  1	  1444800	 0.11975	 0.041571 
07014301	 14301	  0	  4	  1	  1443600	 0.11975	 0.041557 
07014311	 14311	  0	  2	  2.5	  1450600	 0.12012	 0.10364 
07014321	 14321	  4	  2	  2.5	  1446900	 0.12012	 0.10353 
07014331	 14331	  4	  4	  2.5	  1446300	 0.12012	 0.10351 
07014341	 14341	  0	  4	  2.5	  1445700	 0.12012	 0.1035 
07014351	 14351	  0	  2	  4.911	  1442800	 0.11942	 0.20481 
07014361	 14361	  4	  2	  4.955	  1437900	 0.11942	 0.20637 
07014371	 14371	  4	  4	  4.955	  1437300	 0.11942	 0.20633 
07014381	 14381	  0	  4	  4.911	  1436700	 0.11942	 0.20447 
07017031	 17031	  15	  8	  1.836	  1452400	 0.12053	 0.075791 
07019001	 19001	  0	  22.6	  0.664	  780900	 0.0628	 0.05306 
07019002	 19002	  0	  22.6	  0.664	  797610	 0.064148	 0.051998 
07019021	 19021	  0	  32.8	  0.664	  780560	 0.0628	 0.053051 
07019022	 19022	  0	  32.8	  0.664	  797610	 0.064148	 0.051998 
07019041	 19041	  0	  22.6	  0.892	  1080900	 0.087309	 0.051184 
07019042	 19042	  0	  22.6	  0.892	  988110	 0.079747	 0.056113 
07019061	 19061	  0	  32.8	  0.892	  1079100	 0.087309	 0.051149 
07019062	 19062	  0	  32.8	  0.892	  986820	 0.079747	 0.056085 
07019081	 19081	  0	  22.6	  0.996	  1472000	 0.11983	 0.041516 
07019082	 19082	  0	  22.6	  0.996	  1473100	 0.12044	 0.041276 
07019101	 19101	  0	  32.8	  0.996	  1463800	 0.11983	 0.041426 
07019102	 19102	  0	  32.8	  0.996	  1466800	 0.12044	 0.041207 
07019121	 19121	  0	  22.6	  1.245	  1448800	 0.11946	 0.051794 
07019122	 19122	  0	  22.6	  1.245	  1462600	 0.12076	 0.051261 
07019141	 19141	  0	  32.8	  1.245	  1443300	 0.11946	 0.051717 
07019142	 19142	  0	  32.8	  1.245	  1458900	 0.12076	 0.05121 
07019161	 19161	  0	  22.6	  1.494	  1445900	 0.12003	 0.061694 
07019162	 19162	  0	  22.6	  1.494	  1466800	 0.12005	 0.061959 
07019181	 19181	  0	  32.8	  1.494	  1441600	 0.12003	 0.061623 
07019182	 19182	  0	  32.8	  1.494	  1461200	 0.12005	 0.061866 
07019201	 19201	  0	  22.6	  1.662	  1872500	 0.15662	 0.05244 
07019221	 19221	  0	  32.8	  1.662	  1852200	 0.15662	 0.052217 
07019302	 19302	  0	  5.4	  1.857	  1470400	 0.12061	 0.076596 
07019322	 19322	  0	  10	  1.857	  1464800	 0.12061	 0.076482 
07019342	 19342	  0	  12.2	  1.857	  1462300	 0.12061	 0.076431 
07019362	 19362	  0	  13.8	  1.857	  1463900	 0.12064	 0.076438 
07019382	 19382	  0	  17.4	  1.857	  1460200	 0.12064	 0.076362 
07019402	 19402	  0	  22.6	  1.857	  1460400	 0.12045	 0.076533 
07019422	 19422	  0	  32.8	  1.857	  1455400	 0.12045	 0.076431 
07117011	 117010	  5	  8	  1.836	  1454900	 0.12053	 0.075842 
07117021	 117020	  10	  8	  1.836	  1453700	 0.12053	 0.075816 
07117031	 117030	  15	  8	  1.836	  1452400	 0.12053	 0.075791 
07411601	 411600	  180	  0.4	  1.306	  1477900	 0.11927	 0.054562 
07411611	 411610	  180	  6	  1.306	  1471000	 0.11927	 0.054462 
07411621	 411620	  180	  8	  1.306	  1470400	 0.11927	 0.054453 
07411631	 411630	  180	  10	  1.306	  1469100	 0.11927	 0.054435 
07411661	 411660	  180	  0.4	  1.633	  1474400	 0.11929	 0.068145 
07411681	 411680	  180	  8	  1.633	  1469300	 0.11929	 0.068054 
07411691	 411690	  180	  10	  1.633	  1468700	 0.11929	 0.068043 
07411721	 411720	  180	  4	  1.959	  1469300	 0.11903	 0.081887 
07411731	 411730	  180	  6	  1.959	  1465500	 0.11903	 0.081805 
07411741	 411740	  180	  8	  1.959	  1464900	 0.11903	 0.081792 
07411751	 411750	  180	  10	  1.959	  1464300	 0.11903	 0.081778 
