File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
13012241	 12241	  13	  8	  0.582	  1401600	 0.11694	 0.024625 
13012251	 12251	  14	  8	  0.582	  1404800	 0.11691	 0.024655 
13012261	 12261	  15	  8	  0.582	  1402500	 0.11691	 0.024639 
13012271	 12271	  17	  8	  0.582	  1401300	 0.11691	 0.024631 
13012281	 12281	  20	  8	  0.582	  1400700	 0.11691	 0.024627 
13012291	 12291	  3	  8	  1.165	  1401900	 0.11636	 0.049631 
13012301	 12301	  4	  8	  1.165	  1400100	 0.11636	 0.049607 
13012311	 12311	  5	  8	  1.165	  1398900	 0.11636	 0.04959 
13012321	 12321	  6	  8	  1.165	  1398300	 0.11636	 0.049582 
13012331	 12331	  7	  8	  1.165	  1397100	 0.11636	 0.049566 
13012341	 12341	  8	  8	  1.165	  1407200	 0.1168	 0.049445 
13012351	 12351	  9	  8	  1.165	  1405400	 0.1168	 0.04942 
13012361	 12361	  11	  8	  1.165	  1404200	 0.1168	 0.049404 
13012371	 12371	  12	  8	  1.165	  1418200	 0.1155	 0.050373 
13012381	 12381	  13	  8	  1.165	  1415200	 0.1155	 0.050331 
13012391	 12391	  14	  8	  1.165	  1425100	 0.11616	 0.05007 
13012401	 12401	  15	  8	  1.165	  1423300	 0.11616	 0.050045 
13012411	 12411	  17	  8	  1.165	  1422100	 0.11616	 0.050028 
13012421	 12421	  20	  8	  1.165	  1420200	 0.11616	 0.050003 
13012431	 12431	  3	  8	  1.747	  1425800	 0.11621	 0.075048 
13012441	 12441	  4	  8	  1.747	  1424000	 0.11621	 0.07501 
13012451	 12451	  5	  8	  1.747	  1423300	 0.11621	 0.074997 
13012461	 12461	  6	  8	  1.747	  1422100	 0.11621	 0.074972 
13012471	 12471	  7	  8	  1.747	  1420900	 0.11621	 0.074947 
13012481	 12481	  8	  8	  1.747	  1419700	 0.11586	 0.075235 
13012491	 12491	  9	  8	  1.747	  1417900	 0.11586	 0.075197 
13012501	 12501	  11	  8	  1.747	  1416700	 0.11586	 0.075172 
13012511	 12511	  12	  8	  1.747	  1415400	 0.11586	 0.075147 
13012521	 12521	  13	  8	  1.747	  1414200	 0.11586	 0.075122 
13012531	 12531	  14	  8	  1.747	  1417900	 0.11592	 0.075149 
13012541	 12541	  15	  8	  1.747	  1416100	 0.11592	 0.075112 
13012551	 12551	  17	  8	  1.747	  1414900	 0.11592	 0.075087 
13012561	 12561	  20	  8	  1.747	  1413700	 0.11592	 0.075062 
13012571	 12571	  3	  8	  2.33	  1413600	 0.11571	 0.10035 
13012581	 12581	  4	  8	  2.33	  1413000	 0.11571	 0.10034 
13012591	 12591	  5	  8	  2.33	  1411800	 0.11571	 0.1003 
13012601	 12601	  6	  8	  2.33	  1411200	 0.11571	 0.10029 
13012611	 12611	  7	  8	  2.33	  1410600	 0.11571	 0.10027 
13012621	 12621	  8	  8	  2.33	  1416800	 0.11593	 0.10019 
13012631	 12631	  9	  8	  2.33	  1415000	 0.11593	 0.10014 
13012641	 12641	  11	  8	  2.33	  1414400	 0.11593	 0.10012 
13012651	 12651	  12	  8	  2.33	  1413200	 0.11593	 0.10009 
13012661	 12661	  13	  8	  2.33	  1412000	 0.11593	 0.10005 
13012671	 12671	  14	  8	  2.33	  1410400	 0.11545	 0.10058 
13012681	 12681	  15	  8	  2.33	  1408600	 0.11545	 0.10053 
13012691	 12691	  17	  8	  2.33	  1407400	 0.11545	 0.1005 
13012701	 12701	  20	  8	  2.33	  1406800	 0.11545	 0.10048 
13012711	 12711	  3	  8	  2.912	  1431200	 0.11715	 0.12388 
13012721	 12721	  4	  8	  2.912	  1430000	 0.11715	 0.12384 
13012731	 12731	  5	  8	  2.912	  1429400	 0.11715	 0.12382 
13012741	 12741	  6	  8	  2.912	  1428700	 0.11715	 0.1238 
13012751	 12751	  7	  8	  2.912	  1428100	 0.11715	 0.12378 
13012761	 12761	  8	  8	  2.912	  1426900	 0.11715	 0.12374 
13012771	 12771	  9	  8	  2.912	  1426900	 0.11715	 0.12374 
13013141	 13141	  4	  10	  0.233	  1507900	 0.12051	 0.0097008 
13013151	 13151	  6	  10	  0.233	  1502000	 0.12051	 0.009686 
13013161	 13161	  8	  10	  0.233	  1498800	 0.12051	 0.0096779 
13013171	 13171	  15	  10	  0.233	  1495600	 0.12051	 0.0096697 
13013181	 13181	  20	  10	  0.233	  1493000	 0.12051	 0.0096632 
13013191	 13191	  4	  10	  0.582	  1460300	 0.11772	 0.024722 
13013201	 13201	  6	  10	  0.582	  1456500	 0.11772	 0.024697 
13013211	 13211	  8	  10	  0.582	  1454600	 0.11772	 0.024684 
13013221	 13221	  15	  10	  0.582	  1453400	 0.11772	 0.024676 
13013231	 13231	  20	  10	  0.582	  1452100	 0.11772	 0.024668 
13013241	 13241	  4	  10	  1.165	  1451400	 0.11751	 0.049492 
13013251	 13251	  6	  10	  1.165	  1450100	 0.11751	 0.049476 
13013261	 13261	  8	  10	  1.165	  1448900	 0.11751	 0.049459 
13013271	 13271	  15	  10	  1.165	  1447000	 0.11751	 0.049434 
13013281	 13281	  20	  10	  1.165	  1445800	 0.11751	 0.049418 
13013291	 13291	  4	  10	  2.33	  1443000	 0.11703	 0.099324 
13013301	 13301	  6	  10	  2.33	  1442400	 0.11703	 0.099307 
13013311	 13311	  8	  10	  2.33	  1441100	 0.11703	 0.099274 
13013321	 13321	  15	  10	  2.33	  1439900	 0.11703	 0.099241 
13013331	 13331	  20	  10	  2.33	  1449200	 0.11759	 0.098838 
13013341	 13341	  4	  10	  2.912	  1446200	 0.11724	 0.12393 
13013351	 13351	  6	  10	  2.912	  1445000	 0.11724	 0.12389 
13013361	 13361	  8	  10	  2.912	  1443700	 0.11724	 0.12385 
13013371	 13371	  15	  10	  2.912	  1442500	 0.11724	 0.12381 
13013381	 13381	  20	  10	  2.912	  1441300	 0.11724	 0.12377 
13013391	 13391	  4	  10	  3.496	  1440100	 0.11689	 0.14915 
13013401	 13401	  6	  10	  3.496	  1438800	 0.11689	 0.1491 
13013411	 13411	  8	  10	  3.496	  1438200	 0.11689	 0.14908 
13013421	 13421	  15	  10	  3.496	  1437000	 0.11689	 0.14903 
13013431	 13431	  20	  10	  3.496	  1435800	 0.11689	 0.14898 
13013441	 13441	  4	  10	  4.077	  1443000	 0.11729	 0.17327 
13013451	 13451	  6	  10	  4.077	  1442400	 0.11729	 0.17324 
13013461	 13461	  8	  10	  4.077	  1441200	 0.11729	 0.17319 
13013471	 13471	  15	  10	  4.077	  1441200	 0.11729	 0.17319 
13013481	 13481	  20	  10	  4.077	  1439300	 0.11729	 0.1731 
13013491	 13491	  4	  10	  1.747	  1560900	 0.11998	 0.074172 
13013501	 13501	  6	  10	  1.747	  1558100	 0.11998	 0.074121 
13013511	 13511	  8	  10	  1.747	  1556700	 0.11998	 0.074095 
13013521	 13521	  15	  10	  1.747	  1555300	 0.11998	 0.074069 
13013531	 13531	  20	  10	  1.747	  1554600	 0.11998	 0.074056 
13013551	 13551	  3	  8	  1.557	  1097600	 0.083623	 0.095247 
13013561	 13561	  4	  8	  1.557	  1097100	 0.083623	 0.09523 
13013571	 13571	  5	  8	  1.557	  1096600	 0.083623	 0.095213 
13013581	 13581	  6	  8	  1.557	  1096100	 0.083623	 0.095196 
13013591	 13591	  7	  8	  1.557	  1095600	 0.083623	 0.09518 
13013601	 13601	  8	  8	  1.557	  1095600	 0.083623	 0.09518 
13013611	 13611	  9	  8	  1.557	  1095100	 0.083623	 0.095163 
13013621	 13621	  10	  8	  1.557	  1095100	 0.083623	 0.095163 
13013631	 13631	  11	  8	  1.557	  1082900	 0.082615	 0.096358 
13013641	 13641	  12	  8	  1.557	  1081900	 0.082615	 0.096325 
13013651	 13651	  13	  8	  1.557	  1081400	 0.082615	 0.096308 
13013661	 13661	  14	  8	  1.557	  1080900	 0.082615	 0.096291 
13013671	 13671	  15	  8	  1.557	  1080900	 0.082615	 0.096291 
13013681	 13681	  16	  8	  1.557	  1080400	 0.082615	 0.096274 
13013691	 13691	  17	  8	  1.557	  1079900	 0.082615	 0.096257 
13013701	 13701	  20	  8	  1.557	  1079400	 0.082615	 0.09624 
13013721	 13721	  0	  2	  1	  1559100	 0.12049	 0.042256 
13013731	 13731	  0	  2	  2.5	  1555600	 0.12049	 0.10555 
13013742	 13742	  0	  2	  5	  1475700	 0.12208	 0.2041 
13013752	 13752	  0	  2	  7.433	  1474500	 0.12208	 0.30331 
13013762	 13762	  0	  2	  9.822	  1472600	 0.12208	 0.40059 
13013772	 13772	  0	  2	  12.501	  1471900	 0.12208	 0.50977 
13013781	 13781	  2	  2	  1	  1548900	 0.12007	 0.042351 
13013791	 13791	  2	  2	  2.5	  1545400	 0.12007	 0.10579 
13013802	 13802	  2	  2	  5	  1471200	 0.12186	 0.20436 
13013812	 13812	  2	  2	  7.433	  1468000	 0.12186	 0.30355 
13013822	 13822	  2	  2	  9.822	  1467400	 0.12186	 0.40105 
13013832	 13832	  2	  2	  12.223	  1466200	 0.12186	 0.49892 
13013851	 13851	  2	  4	  2.5	  1539700	 0.11993	 0.10584 
13013862	 13862	  2	  4	  5	  1473600	 0.12237	 0.2033 
13013872	 13872	  2	  4	  7.433	  1472400	 0.12237	 0.30212 
13013882	 13882	  2	  4	  9.822	  1471100	 0.12237	 0.39909 
13013892	 13892	  2	  4	  12.501	  1470500	 0.12237	 0.50786 
13013901	 13901	  0	  4	  1	  1529000	 0.11952	 0.042423 
13013911	 13911	  0	  4	  2.5	  1527600	 0.11952	 0.10602 
13013922	 13922	  0	  4	  4.955	  1476300	 0.12117	 0.20428 
13013932	 13932	  0	  4	  7.433	  1475000	 0.12117	 0.30634 
13013942	 13942	  0	  4	  9.822	  1473700	 0.12117	 0.40466 
13013952	 13952	  0	  4	  12.501	  1473100	 0.12117	 0.51495 
13013971	 13971	  3	  8	  3.103	  1990200	 0.15883	 0.098258 
13013981	 13981	  4	  8	  3.103	  1985900	 0.15883	 0.098175 
13013991	 13991	  5	  8	  3.103	  1974700	 0.15883	 0.097959 
13014001	 14001	  6	  8	  3.103	  1972100	 0.15883	 0.097909 
13014011	 14011	  7	  8	  3.103	  1969500	 0.15883	 0.097859 
13014021	 14021	  8	  8	  3.103	  1967000	 0.15883	 0.09781 
13014031	 14031	  9	  8	  3.103	  1963600	 0.15883	 0.097744 
13014041	 14041	  10	  8	  3.103	  1962700	 0.15883	 0.097728 
13014051	 14051	  11	  8	  3.103	  1926100	 0.15533	 0.10006 
13014061	 14061	  12	  8	  3.103	  1919500	 0.15533	 0.09993 
13014071	 14071	  13	  8	  3.103	  1917800	 0.15533	 0.099896 
13014081	 14081	  14	  8	  3.103	  1913700	 0.15533	 0.099812 
13014091	 14091	  15	  8	  3.103	  1911200	 0.15533	 0.099762 
13014101	 14101	  16	  8	  3.103	  1908700	 0.15533	 0.099712 
13014111	 14111	  17	  8	  3.103	  1905500	 0.15533	 0.099645 
13014121	 14121	  20	  8	  3.103	  1903000	 0.15533	 0.099595 
13014141	 14141	  0	  5.4	  0.65	  869340	 0.069348	 0.047149 
13014151	 14151	  0	  10	  0.65	  868960	 0.069348	 0.047141 
13014161	 14161	  0	  12.2	  0.65	  868960	 0.069348	 0.047141 
13014171	 14171	  0	  13.8	  0.65	  868580	 0.069348	 0.047133 
13014181	 14181	  0	  17.4	  0.65	  868580	 0.069348	 0.047133 
13014191	 14191	  0	  22.6	  0.65	  868580	 0.069348	 0.047133 
13014201	 14201	  0	  32.8	  0.65	  868200	 0.069348	 0.047125 
13014221	 14221	  0	  5.4	  0.894	  1204200	 0.096355	 0.046616 
13014231	 14231	  0	  10	  0.894	  1202100	 0.096355	 0.046585 
13014241	 14241	  0	  12.2	  0.894	  1201600	 0.096355	 0.046577 
13014251	 14251	  0	  13.8	  0.894	  1201100	 0.096355	 0.046569 
13014261	 14261	  0	  17.4	  0.894	  1200500	 0.096355	 0.046561 
13014271	 14271	  0	  22.6	  0.894	  1200000	 0.096355	 0.046553 
13014281	 14281	  0	  32	  0.894	  1199500	 0.096355	 0.046545 
13014301	 14301	  0	  5.4	  1.218	  1603700	 0.12927	 0.047202 
13014311	 14311	  0	  10	  1.218	  1601000	 0.12927	 0.04717 
13014321	 14321	  0	  12.2	  1.218	  1599600	 0.12927	 0.047154 
13014331	 14331	  0	  13.8	  1.218	  1597500	 0.12927	 0.04713 
13014341	 14341	  0	  17.4	  1.218	  1594700	 0.12927	 0.047099 
13014351	 14351	  0	  22.6	  1.218	  1594100	 0.12927	 0.047091 
13014361	 14361	  0	  32	  1.218	  1592000	 0.12927	 0.047067 
13014381	 14381	  0	  5.4	  1.626	  2067100	 0.16704	 0.048948 
13014391	 14391	  0	  10	  1.626	  2058100	 0.16704	 0.048865 
13014401	 14401	  0	  12.2	  1.626	  2052700	 0.16704	 0.048816 
13014411	 14411	  0	  13.8	  1.626	  2048200	 0.16704	 0.048774 
13014421	 14421	  0	  17.4	  1.626	  2044700	 0.16704	 0.048741 
13014431	 14431	  0	  22.6	  1.626	  2040300	 0.16704	 0.0487 
13014442	 14442	  0	  32	  1.626	  1978600	 0.16458	 0.0491 
13014451	 14451	  0	  5.4	  0.487	  1579000	 0.12897	 0.018914 
13014461	 14461	  0	  10	  0.487	  1575600	 0.12897	 0.018898 
13014471	 14471	  0	  12.2	  0.487	  1572900	 0.12897	 0.018885 
13014481	 14481	  0	  13.8	  0.487	  1570800	 0.12897	 0.018876 
13014491	 14491	  0	  17.4	  0.487	  1568100	 0.12897	 0.018863 
13014501	 14501	  0	  22.6	  0.487	  1566800	 0.12897	 0.018857 
13014511	 14511	  0	  32	  0.487	  1564700	 0.12897	 0.018847 
13014521	 14521	  0	  5.4	  0.975	  1563200	 0.12852	 0.037906 
13014531	 14531	  0	  10	  0.975	  1558500	 0.12852	 0.037861 
13014541	 14541	  0	  12.2	  0.975	  1557900	 0.12852	 0.037855 
13014551	 14551	  0	  13.8	  0.975	  1556500	 0.12852	 0.037842 
13014561	 14561	  0	  17.4	  0.975	  1555200	 0.12852	 0.037829 
13014571	 14571	  0	  22.6	  0.975	  1554500	 0.12852	 0.037823 
13014581	 14581	  0	  32	  0.975	  1553200	 0.12852	 0.03781 
13014591	 14591	  0	  5.4	  1.218	  1558800	 0.12865	 0.047265 
13014601	 14601	  0	  10	  1.218	  1556800	 0.12865	 0.047241 
13014611	 14611	  0	  12.2	  1.218	  1554800	 0.12865	 0.047217 
13014621	 14621	  0	  13.8	  1.218	  1553500	 0.12865	 0.047201 
13014631	 14631	  0	  17.4	  1.218	  1552200	 0.12865	 0.047186 
13014641	 14641	  0	  22.6	  1.218	  1550800	 0.12865	 0.04717 
13014651	 14651	  0	  32	  1.218	  1550200	 0.12865	 0.047162 
13014661	 14661	  0	  5.4	  1.462	  1554700	 0.12864	 0.056681 
13014671	 14671	  0	  10	  1.462	  1552700	 0.12864	 0.056653 
13014681	 14681	  0	  12.2	  1.462	  1551400	 0.12864	 0.056634 
13014691	 14691	  0	  13.8	  1.462	  1550000	 0.12864	 0.056615 
13014701	 14701	  0	  17.4	  1.462	  1549400	 0.12864	 0.056605 
13014711	 14711	  0	  22.6	  1.462	  1548000	 0.12864	 0.056587 
13014721	 14721	  0	  32	  1.462	  1546700	 0.12864	 0.056568 
13014731	 14731	  0	  5.4	  1.827	  1547000	 0.12822	 0.071013 
13014741	 14741	  0	  10	  1.827	  1545100	 0.12822	 0.070977 
13014751	 14751	  0	  12.2	  1.827	  1543700	 0.12822	 0.070953 
13014761	 14761	  0	  13.8	  1.827	  1542400	 0.12822	 0.07093 
13014771	 14771	  0	  17.4	  1.827	  1541800	 0.12822	 0.070918 
13014781	 14781	  0	  22.6	  1.827	  1540400	 0.12822	 0.070894 
13014791	 14791	  0	  32	  1.827	  1539100	 0.12822	 0.070871 
13815551	 815550	  10	  4	  0.582	  1500100	 0.11794	 0.024831 
13815561	 815560	  10	  6	  0.582	  1496800	 0.11794	 0.02481 
13815571	 815570	  10	  8	  0.582	  1495500	 0.11794	 0.024801 
13815581	 815580	  10	  10	  0.582	  1493600	 0.11794	 0.024789 
13815591	 815590	  10	  4	  2.33	  1483400	 0.11699	 0.1001 
13815601	 815600	  10	  6	  2.33	  1480200	 0.11699	 0.10001 
13815611	 815610	  10	  8	  2.33	  1478900	 0.11699	 0.099979 
13815621	 815620	  10	  10	  2.33	  1478300	 0.11699	 0.099962 
13815631	 815630	  10	  4	  4.077	  1476100	 0.11656	 0.17571 
13815641	 815640	  10	  6	  4.077	  1473500	 0.11656	 0.17559 
13815651	 815650	  10	  8	  4.077	  1473600	 0.11692	 0.17484 
13815661	 815660	  10	  10	  4.077	  1471600	 0.11656	 0.1755 
13815671	 815670	  0	  5.4	  1.827	  1486100	 0.11756	 0.078015 
13815681	 815680	  0	  10	  1.827	  1484200	 0.11756	 0.077976 
13815691	 815690	  0	  12.2	  1.827	  1482900	 0.11756	 0.077949 
13815701	 815700	  0	  13.8	  1.827	  1482200	 0.11756	 0.077936 
13815711	 815710	  0	  17.4	  1.827	  1481000	 0.11756	 0.07791 
13815721	 815720	  0	  22.6	  1.827	  1479000	 0.11756	 0.07787 
13815731	 815730	  0	  32	  1.827	  1477800	 0.11756	 0.077844 
