File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
04015981	 15981	  9	  8	  0.603	  1457500	 0.11745	 0.025423 
04015991	 15991	  11	  8	  0.603	  1456300	 0.11745	 0.025415 
04016001	 16001	  12	  8	  0.603	  1476400	 0.11837	 0.025274 
04016011	 16011	  13	  8	  0.603	  1471400	 0.11837	 0.025241 
04016021	 16021	  14	  8	  0.603	  1469600	 0.11837	 0.025228 
04016031	 16031	  15	  8	  0.603	  1469000	 0.11837	 0.025224 
04016041	 16041	  16	  8	  0.603	  1473700	 0.11825	 0.025292 
04016051	 16051	  17	  8	  0.603	  1468700	 0.11825	 0.025259 
04016061	 16061	  20	  8	  0.603	  1467400	 0.11825	 0.025251 
04016071	 16071	  3	  8	  1.609	  997750	 0.080027	 0.099738 
04016081	 16081	  4	  8	  1.609	  998590	 0.080027	 0.099771 
04016091	 16091	  5	  8	  1.609	  998170	 0.080027	 0.099754 
04016101	 16101	  6	  8	  1.609	  998170	 0.080027	 0.099754 
04016111	 16111	  7	  8	  1.609	  998170	 0.080027	 0.099754 
04016121	 16121	  8	  8	  1.609	  998170	 0.080027	 0.099754 
04016131	 16131	  9	  8	  1.609	  998170	 0.080027	 0.099754 
04016142	 16142	  10	  8	  1.609	  995430	 0.078891	 0.10144 
04016152	 16152	  11	  8	  1.609	  995430	 0.078891	 0.10144 
04016162	 16162	  12	  8	  1.609	  995860	 0.078891	 0.10146 
04016172	 16172	  13	  8	  1.609	  995860	 0.078891	 0.10146 
04016182	 16182	  14	  8	  1.609	  997440	 0.079118	 0.10112 
04016192	 16192	  15	  8	  1.609	  997440	 0.079118	 0.10112 
04016202	 16202	  16	  8	  1.609	  997860	 0.079118	 0.10114 
04016212	 16212	  17	  8	  1.609	  997860	 0.079118	 0.10114 
04016221	 16221	  3	  8	  1.206	  1494600	 0.11861	 0.050648 
04016231	 16231	  4	  8	  1.206	  1485100	 0.11861	 0.050522 
04016241	 16241	  5	  8	  1.206	  1484500	 0.11861	 0.050513 
04016251	 16251	  6	  8	  1.206	  1483200	 0.11861	 0.050497 
04016261	 16261	  7	  8	  1.206	  1482600	 0.11861	 0.050488 
04016271	 16271	  8	  8	  1.206	  1481300	 0.11861	 0.050471 
04016281	 16281	  9	  8	  1.206	  1480700	 0.11861	 0.050463 
04016291	 16291	  11	  8	  1.206	  1480100	 0.11861	 0.050455 
04016301	 16301	  12	  8	  1.206	  1479400	 0.11861	 0.050446 
04016311	 16311	  13	  8	  1.206	  1485800	 0.11877	 0.050438 
04016321	 16321	  14	  8	  1.206	  1481400	 0.11877	 0.050379 
04016331	 16331	  15	  8	  1.206	  1480800	 0.11877	 0.050371 
04016341	 16341	  16	  8	  1.206	  1480200	 0.11877	 0.050363 
04016351	 16351	  17	  8	  1.206	  1479500	 0.11877	 0.050354 
04016361	 16361	  20	  8	  1.206	  1477600	 0.11877	 0.050329 
04016371	 16371	  3	  8	  1.81	  1481000	 0.11844	 0.075899 
04016381	 16381	  4	  8	  1.81	  1476000	 0.11844	 0.075799 
04016391	 16391	  5	  8	  1.81	  1475400	 0.11844	 0.075786 
04016401	 16401	  6	  8	  1.81	  1474700	 0.11844	 0.075774 
04016411	 16411	  7	  8	  1.81	  1473500	 0.11844	 0.075748 
04016421	 16421	  8	  8	  1.81	  1472900	 0.11844	 0.075736 
04016431	 16431	  9	  8	  1.81	  1472300	 0.11844	 0.075723 
04016441	 16441	  11	  8	  1.81	  1471600	 0.11844	 0.075711 
04016451	 16451	  12	  8	  1.81	  1471600	 0.11844	 0.075711 
04016461	 16461	  13	  8	  1.81	  1476800	 0.11835	 0.075889 
04016471	 16471	  14	  8	  1.81	  1471900	 0.11835	 0.075788 
04016481	 16481	  15	  8	  1.81	  1471200	 0.11835	 0.075776 
04016491	 16491	  16	  8	  1.81	  1470600	 0.11835	 0.075763 
04016501	 16501	  17	  8	  1.81	  1470000	 0.11835	 0.075751 
04016511	 16511	  20	  8	  1.81	  1469400	 0.11835	 0.075738 
04016521	 16521	  3	  8	  3.223	  1934000	 0.1563	 0.10199 
04016531	 16531	  4	  8	  3.223	  1929900	 0.1563	 0.1019 
04016541	 16541	  5	  8	  3.223	  1928300	 0.1563	 0.10187 
04016551	 16551	  6	  8	  3.223	  1926700	 0.1563	 0.10184 
04016561	 16561	  7	  8	  3.223	  1925000	 0.1563	 0.1018 
04016571	 16571	  8	  8	  3.223	  1924200	 0.1563	 0.10179 
04016581	 16581	  9	  8	  3.223	  1922600	 0.1563	 0.10175 
04016591	 16591	  10	  8	  3.223	  1921000	 0.1563	 0.10172 
04016601	 16601	  11	  8	  3.223	  1919400	 0.1563	 0.10169 
04016621	 16621	  3	  8	  2.414	  1499400	 0.11871	 0.10132 
04016631	 16631	  4	  8	  2.414	  1494900	 0.11871	 0.1012 
04016641	 16641	  5	  8	  2.414	  1494900	 0.11871	 0.1012 
04016651	 16651	  6	  8	  2.414	  1494900	 0.11871	 0.1012 
04016661	 16661	  7	  8	  2.414	  1493600	 0.11871	 0.10116 
04016671	 16671	  8	  8	  2.414	  1493600	 0.11871	 0.10116 
04016681	 16681	  9	  8	  2.414	  1493000	 0.11871	 0.10115 
04016691	 16691	  11	  8	  2.414	  1493000	 0.11871	 0.10115 
04016701	 16701	  12	  8	  2.414	  1491700	 0.11871	 0.10111 
04016711	 16711	  13	  8	  2.414	  1490400	 0.1182	 0.10168 
04016721	 16721	  14	  8	  2.414	  1486600	 0.1182	 0.10158 
04016731	 16731	  15	  8	  2.414	  1486000	 0.1182	 0.10157 
04016741	 16741	  16	  8	  2.414	  1486000	 0.1182	 0.10157 
04016751	 16751	  17	  8	  2.414	  1484700	 0.1182	 0.10153 
04016761	 16761	  20	  8	  2.414	  1484700	 0.1182	 0.10153 
04016771	 16771	  3	  8	  3.019	  1493400	 0.11839	 0.12699 
04016781	 16781	  4	  8	  3.019	  1489600	 0.11839	 0.12686 
04016791	 16791	  5	  8	  3.019	  1488900	 0.11839	 0.12684 
04016801	 16801	  6	  8	  3.019	  1488300	 0.11839	 0.12682 
04016811	 16811	  7	  8	  3.019	  1487700	 0.11839	 0.1268 
04016821	 16821	  8	  8	  3.019	  1487700	 0.11839	 0.1268 
04016831	 16831	  9	  8	  3.019	  1487000	 0.11839	 0.12678 
04016841	 16841	  11	  8	  3.019	  1487000	 0.11839	 0.12678 
04016851	 16851	  12	  8	  3.019	  1486400	 0.11839	 0.12676 
04016861	 16861	  13	  8	  3.019	  1485800	 0.11839	 0.12673 
04016871	 16871	  14	  8	  3.019	  1485100	 0.11839	 0.12671 
04016881	 16881	  15	  8	  3.019	  1485100	 0.11839	 0.12671 
04016891	 16891	  16	  8	  3.019	  1484500	 0.11839	 0.12669 
04016901	 16901	  17	  8	  3.019	  1484500	 0.11839	 0.12669 
04016911	 16911	  20	  8	  3.019	  1483900	 0.11839	 0.12667 
04016921	 16921	  3	  8	  3.624	  1497000	 0.11892	 0.15162 
04016931	 16931	  4	  8	  3.624	  1493200	 0.11892	 0.15147 
04016941	 16941	  5	  8	  3.624	  1493200	 0.11892	 0.15147 
04016951	 16951	  6	  8	  3.624	  1492500	 0.11892	 0.15144 
04016961	 16961	  7	  8	  3.624	  1491900	 0.11892	 0.15142 
04016971	 16971	  8	  8	  3.624	  1491300	 0.11892	 0.15139 
04016981	 16981	  9	  8	  3.624	  1490600	 0.11892	 0.15137 
04016991	 16991	  11	  8	  3.624	  1490600	 0.11892	 0.15137 
04017001	 17001	  12	  8	  3.624	  1490600	 0.11892	 0.15137 
04017011	 17011	  13	  8	  3.624	  1490000	 0.11892	 0.15134 
04017021	 17021	  14	  8	  3.624	  1489400	 0.11892	 0.15132 
04017031	 17031	  15	  8	  3.624	  1489400	 0.11892	 0.15132 
04017041	 17041	  16	  8	  3.624	  1489400	 0.11892	 0.15132 
04017051	 17051	  17	  8	  3.624	  1489400	 0.11892	 0.15132 
04017061	 17061	  20	  8	  3.624	  1488700	 0.11892	 0.15129 
04017071	 17071	  3	  8	  4.228	  1498700	 0.11855	 0.17774 
04017081	 17081	  4	  8	  4.228	  1493600	 0.11855	 0.17751 
04017091	 17091	  5	  8	  4.228	  1492900	 0.11855	 0.17748 
04017101	 17101	  6	  8	  4.228	  1492300	 0.11855	 0.17745 
04017111	 17111	  7	  8	  4.228	  1491600	 0.11855	 0.17742 
04017121	 17121	  8	  8	  4.228	  1491600	 0.11855	 0.17742 
04017131	 17131	  9	  8	  4.228	  1491000	 0.11855	 0.17739 
04017141	 17141	  11	  8	  4.228	  1490400	 0.11855	 0.17736 
04017151	 17151	  12	  8	  4.228	  1490400	 0.11855	 0.17736 
04017161	 17161	  13	  8	  4.228	  1489700	 0.11855	 0.17733 
04017171	 17171	  14	  8	  4.228	  1489700	 0.11855	 0.17733 
04017181	 17181	  15	  8	  4.228	  1489700	 0.11855	 0.17733 
04017191	 17191	  16	  8	  4.228	  1489700	 0.11855	 0.17733 
04017201	 17201	  17	  8	  4.228	  1489100	 0.11855	 0.1773 
04017211	 17211	  20	  8	  4.228	  1489100	 0.11855	 0.1773 
04017471	 17471	  12	  8	  3.223	  1944800	 0.15615	 0.10227 
04017481	 17481	  13	  8	  3.223	  1941500	 0.15615	 0.10221 
04017491	 17491	  14	  8	  3.223	  1939900	 0.15615	 0.10217 
04017501	 17501	  15	  8	  3.223	  1937400	 0.15615	 0.10212 
04017511	 17511	  16	  8	  3.223	  1935800	 0.15615	 0.10209 
04017521	 17521	  17	  8	  3.223	  1935000	 0.15615	 0.10207 
