File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
03011761	 11761	  10	  4	  4.834	  1491800	 0.11822	 0.20307 
03011771	 11771	  10	  6	  4.834	  1486700	 0.11822	 0.2028 
03011781	 11781	  10	  8	  4.834	  1485400	 0.11822	 0.20273 
03011791	 11791	  10	  12	  4.834	  1485400	 0.11822	 0.20273 
03011821	 11821	  5	  8	  0.244	  1475100	 0.11979	 0.010098 
03011831	 11831	  6	  8	  0.244	  1468900	 0.11979	 0.010081 
03011841	 11841	  7	  8	  0.244	  1467000	 0.11979	 0.010076 
03011851	 11851	  8	  8	  0.244	  1465200	 0.11979	 0.010071 
03011861	 11861	  9	  8	  0.244	  1463300	 0.11979	 0.010066 
03011871	 11871	  10	  8	  0.244	  1461500	 0.11979	 0.010061 
03011881	 11881	  11	  8	  0.244	  1459600	 0.11938	 0.010104 
03011891	 11891	  12	  8	  0.244	  1455300	 0.11938	 0.010092 
03011901	 11901	  13	  8	  0.244	  1454100	 0.11938	 0.010089 
03011911	 11911	  14	  8	  0.244	  1452300	 0.11938	 0.010084 
03011921	 11921	  15	  8	  0.244	  1451100	 0.11938	 0.010081 
03011931	 11931	  16	  8	  0.244	  1449900	 0.11938	 0.010077 
03011941	 11941	  5	  8	  0.611	  1481100	 0.12003	 0.025282 
03011951	 11951	  6	  8	  0.611	  1476000	 0.12003	 0.025248 
03011961	 11961	  7	  8	  0.611	  1474800	 0.12003	 0.02524 
03011971	 11971	  8	  8	  0.611	  1474800	 0.12003	 0.02524 
03011981	 11981	  9	  8	  0.611	  1474200	 0.12003	 0.025236 
03011991	 11991	  10	  8	  0.611	  1474200	 0.12003	 0.025236 
03012001	 12001	  11	  8	  0.611	  1474100	 0.11926	 0.025461 
03012011	 12011	  12	  8	  0.611	  1470400	 0.11926	 0.025435 
03012021	 12021	  13	  8	  0.611	  1469800	 0.11926	 0.025431 
03012031	 12031	  14	  8	  0.611	  1469100	 0.11926	 0.025427 
03012041	 12041	  15	  8	  0.611	  1468500	 0.11926	 0.025423 
03012051	 12051	  16	  8	  0.611	  1467900	 0.11926	 0.025418 
03012061	 12061	  5	  8	  1.222	  1471600	 0.11906	 0.051007 
03012071	 12071	  6	  8	  1.222	  1467900	 0.11906	 0.050956 
03012081	 12081	  7	  8	  1.222	  1467300	 0.11906	 0.050948 
03012091	 12091	  8	  8	  1.222	  1466700	 0.11906	 0.050939 
03012101	 12101	  9	  8	  1.222	  1466700	 0.11906	 0.050939 
03012111	 12111	  10	  8	  1.222	  1466700	 0.11906	 0.050939 
03012121	 12121	  11	  8	  1.222	  1471200	 0.11893	 0.051082 
03012131	 12131	  12	  8	  1.222	  1467500	 0.11893	 0.051032 
03012141	 12141	  13	  8	  1.222	  1466200	 0.11893	 0.051015 
03012151	 12151	  14	  8	  1.222	  1466200	 0.11893	 0.051015 
03012161	 12161	  15	  8	  1.222	  1465600	 0.11893	 0.051006 
03012171	 12171	  16	  8	  1.222	  1465600	 0.11893	 0.051006 
03012181	 12181	  5	  8	  1.832	  1482900	 0.11962	 0.076203 
03012191	 12191	  6	  8	  1.832	  1477200	 0.11962	 0.076089 
03012201	 12201	  7	  8	  1.832	  1476600	 0.11962	 0.076077 
03012211	 12211	  8	  8	  1.832	  1476000	 0.11962	 0.076064 
03012221	 12221	  9	  8	  1.832	  1476000	 0.11962	 0.076064 
03012231	 12231	  10	  8	  1.832	  1475400	 0.11962	 0.076051 
03012241	 12241	  11	  8	  1.832	  1478000	 0.11942	 0.076276 
03012251	 12251	  12	  8	  1.832	  1474200	 0.11942	 0.0762 
03012261	 12261	  13	  8	  1.832	  1474200	 0.11942	 0.0762 
03012271	 12271	  14	  8	  1.832	  1473600	 0.11942	 0.076188 
03012281	 12281	  15	  8	  1.832	  1473600	 0.11942	 0.076188 
03012291	 12291	  16	  8	  1.832	  1473600	 0.11942	 0.076188 
03012301	 12301	  5	  8	  2.443	  1472800	 0.11906	 0.10201 
03012311	 12311	  6	  8	  2.443	  1470900	 0.11906	 0.10196 
03012321	 12321	  7	  8	  2.443	  1470900	 0.11906	 0.10196 
03012331	 12331	  8	  8	  2.443	  1470300	 0.11906	 0.10194 
03012341	 12341	  9	  8	  2.443	  1470300	 0.11906	 0.10194 
03012351	 12351	  10	  8	  2.443	  1469700	 0.11906	 0.10193 
03012361	 12361	  11	  8	  2.443	  1473200	 0.11904	 0.10204 
03012371	 12371	  12	  8	  2.443	  1471400	 0.11904	 0.10199 
03012381	 12381	  13	  8	  2.443	  1471400	 0.11904	 0.10199 
03012391	 12391	  14	  8	  2.443	  1470700	 0.11904	 0.10198 
03012401	 12401	  15	  8	  2.443	  1470100	 0.11904	 0.10196 
03012411	 12411	  16	  8	  2.443	  1470100	 0.11904	 0.10196 
03012431	 12431	  6	  8	  3.054	  1478000	 0.11937	 0.12723 
03012441	 12441	  7	  8	  3.054	  1478000	 0.11937	 0.12723 
03012451	 12451	  8	  8	  3.054	  1477400	 0.11937	 0.12721 
03012461	 12461	  9	  8	  3.054	  1477400	 0.11937	 0.12721 
03012471	 12471	  10	  8	  3.054	  1476800	 0.11937	 0.12718 
03012481	 12481	  11	  8	  3.054	  1477700	 0.1191	 0.12763 
03012491	 12491	  12	  8	  3.054	  1475200	 0.1191	 0.12754 
03012501	 12501	  13	  8	  3.054	  1475200	 0.1191	 0.12754 
03012511	 12511	  14	  8	  3.054	  1475200	 0.1191	 0.12754 
03012521	 12521	  15	  8	  3.054	  1474600	 0.1191	 0.12752 
03012531	 12531	  16	  8	  3.054	  1474600	 0.1191	 0.12752 
03012541	 12541	  5	  8	  3.664	  1489900	 0.11972	 0.15251 
03012551	 12551	  6	  8	  3.664	  1484800	 0.11972	 0.1523 
03012561	 12561	  7	  8	  3.664	  1484200	 0.11972	 0.15228 
03012571	 12571	  8	  8	  3.664	  1483500	 0.11972	 0.15225 
03012581	 12581	  9	  8	  3.664	  1483500	 0.11972	 0.15225 
03012591	 12591	  10	  8	  3.664	  1483500	 0.11972	 0.15225 
03012601	 12601	  11	  8	  3.664	  1487200	 0.11966	 0.15251 
03012611	 12611	  12	  8	  3.664	  1484100	 0.11966	 0.15238 
03012621	 12621	  13	  8	  3.664	  1484100	 0.11966	 0.15238 
03012631	 12631	  14	  8	  3.664	  1484100	 0.11966	 0.15238 
03012641	 12641	  15	  8	  3.664	  1484100	 0.11966	 0.15238 
03012651	 12651	  16	  8	  3.664	  1484100	 0.11966	 0.15238 
03012661	 12661	  5	  8	  4.276	  1486900	 0.11963	 0.17802 
03012671	 12671	  6	  8	  4.276	  1483700	 0.11963	 0.17788 
03012681	 12681	  7	  8	  4.276	  1483700	 0.11963	 0.17788 
03012691	 12691	  8	  8	  4.276	  1483700	 0.11963	 0.17788 
03012701	 12701	  9	  8	  4.276	  1483700	 0.11963	 0.17788 
03012711	 12711	  10	  8	  4.276	  1483100	 0.11963	 0.17785 
03012721	 12721	  11	  8	  4.276	  1488000	 0.11962	 0.1781 
03012731	 12731	  12	  8	  4.276	  1484800	 0.11962	 0.17795 
03012741	 12741	  13	  8	  4.276	  1484800	 0.11962	 0.17795 
03012751	 12751	  14	  8	  4.276	  1484200	 0.11962	 0.17792 
03012761	 12761	  15	  8	  4.276	  1484200	 0.11962	 0.17792 
03012771	 12771	  16	  8	  4.276	  1484200	 0.11962	 0.17792 
03012801	 12801	  7	  8	  4.886	  1482800	 0.11946	 0.20361 
03012891	 12891	  15	  8	  4.886	  1487000	 0.11964	 0.2034 
03013752	 13752	  0	  2	  0.995	  1497400	 0.11994	 0.04127 
03013762	 13762	  4	  2	  1	  1492900	 0.11994	 0.041429 
03013772	 13772	  4	  4	  0.995	  1492300	 0.11994	 0.041215 
03013782	 13782	  0	  4	  1	  1491700	 0.11994	 0.041416 
03013792	 13792	  0	  2	  2.488	  1487900	 0.11912	 0.10392 
03013802	 13802	  4	  2	  2.488	  1484700	 0.11912	 0.10383 
03013812	 13812	  4	  4	  2.488	  1482800	 0.11912	 0.10378 
03013822	 13822	  0	  4	  2.488	  1482800	 0.11912	 0.10378 
03013832	 13832	  0	  2	  4.999	  1490900	 0.11952	 0.208 
03013842	 13842	  4	  2	  4.952	  1488400	 0.11952	 0.2059 
03013852	 13852	  4	  4	  4.952	  1487800	 0.11952	 0.20587 
03013862	 13862	  0	  4	  4.952	  1487800	 0.11952	 0.20587 
03013872	 13872	  0	  2	  7.393	  1465000	 0.11749	 0.31287 
03013882	 13882	  4	  2	  7.393	  1461900	 0.11749	 0.31261 
03013892	 13892	  4	  4	  7.393	  1461300	 0.11749	 0.31256 
03013902	 13902	  0	  4	  7.393	  1461300	 0.11749	 0.31256 
03013912	 13912	  0	  2	  9.721	  1499100	 0.12038	 0.40132 
03013922	 13922	  4	  2	  9.904	  1495900	 0.12038	 0.40854 
03013932	 13932	  4	  4	  9.904	  1495200	 0.12038	 0.40847 
03013942	 13942	  0	  4	  9.904	  1494600	 0.12038	 0.4084 
03013952	 13952	  0	  2	  12.208	  1504300	 0.12065	 0.50313 
03013962	 13962	  4	  2	  12.208	  1499200	 0.12065	 0.50247 
03013972	 13972	  4	  4	  12.208	  1498600	 0.12065	 0.50238 
03013982	 13982	  0	  4	  12.208	  1497300	 0.12065	 0.50222 
03014001	 14001	  0	  8	  0.244	  1494000	 0.12064	 0.010035 
03014011	 14011	  20	  8	  0.244	  1488300	 0.12064	 0.01002 
03014021	 14021	  25	  8	  0.244	  1485100	 0.12064	 0.010012 
03014031	 14031	  0	  8	  0.61	  1460500	 0.11844	 0.025512 
03014041	 14041	  20	  8	  0.61	  1455600	 0.11844	 0.025478 
03014051	 14051	  25	  8	  0.61	  1455000	 0.11844	 0.025474 
03014061	 14061	  0	  8	  1.219	  1461100	 0.11873	 0.050813 
03014071	 14071	  20	  8	  1.219	  1458000	 0.11873	 0.050771 
03014081	 14081	  25	  8	  1.219	  1457400	 0.11873	 0.050763 
03014091	 14091	  0	  8	  1.829	  1463200	 0.1189	 0.076131 
03014101	 14101	  20	  8	  1.829	  1460100	 0.1189	 0.076068 
03014111	 14111	  25	  8	  1.829	  1459500	 0.1189	 0.076055 
03014121	 14121	  0	  8	  2.439	  1456300	 0.11849	 0.10182 
03014131	 14131	  20	  8	  2.439	  1455000	 0.11849	 0.10179 
03014141	 14141	  25	  8	  2.439	  1453800	 0.11849	 0.10176 
03014151	 14151	  0	  8	  3.048	  1457100	 0.11856	 0.12717 
03014161	 14161	  20	  8	  3.048	  1455300	 0.11856	 0.12711 
03014171	 14171	  25	  8	  3.048	  1455300	 0.11856	 0.12711 
03014181	 14181	  0	  8	  3.658	  1454200	 0.11837	 0.15284 
03014191	 14191	  20	  8	  3.658	  1453000	 0.11837	 0.15279 
03014201	 14201	  25	  8	  3.658	  1452400	 0.11837	 0.15277 
03014211	 14211	  0	  8	  4.269	  1455100	 0.11844	 0.17827 
03014221	 14221	  20	  8	  4.269	  1453800	 0.11844	 0.17821 
03014231	 14231	  25	  8	  4.269	  1453200	 0.11844	 0.17818 
03015961	 15961	  5	  8	  2.448	  994490	 0.080973	 0.14997 
03015971	 15971	  6	  8	  2.448	  994490	 0.080973	 0.14997 
03015981	 15981	  7	  8	  2.448	  994490	 0.080973	 0.14997 
03015991	 15991	  8	  8	  2.448	  994070	 0.080973	 0.14995 
03016001	 16001	  9	  8	  2.448	  994490	 0.080973	 0.14997 
03016011	 16011	  10	  8	  2.448	  994490	 0.080973	 0.14997 
03016031	 16031	  12	  8	  2.448	  1002100	 0.081486	 0.1491 
03016041	 16041	  13	  8	  2.448	  1002100	 0.081486	 0.1491 
03016051	 16051	  14	  8	  2.448	  1002100	 0.081486	 0.1491 
03016061	 16061	  15	  8	  2.448	  1002100	 0.081486	 0.1491 
03016071	 16071	  16	  8	  2.448	  1002100	 0.081486	 0.1491 
03115571	 115570	  5	  8	  2.471	  1438100	 0.11773	 0.10373 
03115581	 115580	  6	  8	  2.471	  1429700	 0.11773	 0.10349 
03115591	 115590	  7	  8	  2.471	  1429700	 0.11773	 0.10349 
03115601	 115600	  8	  8	  2.471	  1429700	 0.11773	 0.10349 
03115611	 115610	  9	  8	  2.471	  1429100	 0.11773	 0.10347 
03115621	 115620	  10	  8	  2.472	  1429100	 0.11773	 0.10352 
03115631	 115630	  11	  8	  2.471	  1430000	 0.1175	 0.10377 
03115641	 115640	  12	  8	  2.471	  1427600	 0.1175	 0.1037 
03115651	 115650	  13	  8	  2.471	  1426400	 0.1175	 0.10367 
03115661	 115660	  14	  8	  2.471	  1426400	 0.1175	 0.10367 
03115671	 115670	  15	  8	  2.471	  1425800	 0.1175	 0.10365 
03115681	 115680	  16	  8	  2.472	  1425800	 0.1175	 0.1037 
