File name	 Run No	  Starting AoA (deg)	  Arc (deg)	  Linear Pitch-Rate (deg/s)	  Reynolds No.	 Mach No.	 Reduced Pitch-Rate 
14030791	 30791	  39	  -40	  -28.008	  1004600	 0.077829	 -0.0050674 
14030801	 30801	  39	  -40	  -91.687	  1002800	 0.077829	 -0.016577 
14030811	 30811	  38	  -40	  -178.62	  1001900	 0.077829	 -0.032284 
14030821	 30821	  39	  -40	  -275.47	  1001000	 0.077829	 -0.049771 
14030841	 30841	  39	  -40	  -27.798	  2027100	 0.16083	 -0.0024114 
14030851	 30851	  39	  -40	  -92.408	  2012100	 0.16083	 -0.0079931 
14030861	 30861	  39	  -40	  -179.79	  2001700	 0.16083	 -0.01552 
14030871	 30871	  38	  -39	  -259.14	  1992300	 0.16083	 -0.022328 
14031201	 31201	  39	  -40	  -0.72982	  1453500	 0.11637	 -8.7056e-05 
14031211	 31211	  39	  -40	  -1.4315	  1429100	 0.11491	 -0.00017264 
14031221	 31221	  39	  -40	  -2.8786	  1422300	 0.11491	 -0.00034652 
14031231	 31231	  39	  -40	  -4.3799	  1418100	 0.11442	 -0.00052978 
14031241	 31241	  39	  -40	  -5.7547	  1413200	 0.11442	 -0.00069515 
14031251	 31251	  39	  -40	  -7.1102	  1426500	 0.11524	 -0.00085344 
14031261	 31261	  39	  -40	  -14.008	  1421000	 0.11524	 -0.0016789 
14031271	 31271	  39	  -40	  -28.419	  1419800	 0.11524	 -0.0034049 
14031281	 31281	  39	  -40	  -41.679	  1416200	 0.11524	 -0.0049886 
14031291	 31291	  39	  -40	  -54.632	  1415000	 0.11524	 -0.0065368 
14031301	 31301	  38	  -40	  -68.319	  1428300	 0.11628	 -0.0081028 
14031311	 31311	  39	  -40	  -83.075	  1425300	 0.11628	 -0.0098448 
14031321	 31321	  39	  -40	  -92.813	  1424100	 0.11628	 -0.010995 
14031331	 31331	  39	  -40	  -102.95	  1424100	 0.11628	 -0.012196 
14031341	 31341	  39	  -40	  -120.93	  1422300	 0.11628	 -0.014319 
14031351	 31351	  39	  -40	  -136.02	  1400800	 0.11428	 -0.016401 
14031361	 31361	  39	  -40	  -148.51	  1396100	 0.11428	 -0.017883 
14031371	 31371	  39	  -40	  -157.56	  1396100	 0.11428	 -0.018973 
14031381	 31381	  39	  -40	  -171.09	  1394900	 0.11428	 -0.020595 
14031391	 31391	  39	  -40	  -183.1	  1393700	 0.11428	 -0.022034 
14031401	 31401	  39	  -40	  -187.03	  1450400	 0.11709	 -0.022083 
14031411	 31411	  39	  -40	  -201.34	  1446100	 0.11709	 -0.023745 
14031421	 31421	  39	  -40	  -213.7	  1443600	 0.11709	 -0.025186 
14031431	 31431	  39	  -40	  -223.11	  1441100	 0.11709	 -0.026278 
14031441	 31441	  39	  -40	  -236	  1439300	 0.11709	 -0.027782 
14031451	 31451	  39	  -40	  -256.54	  1420900	 0.1153	 -0.0307 
14031461	 31461	  39	  -40	  -258.52	  1416700	 0.1153	 -0.030901 
14031471	 31471	  39	  -40	  -277.94	  1414900	 0.1153	 -0.033206 
14031481	 31481	  39	  -40	  -295.07	  1413700	 0.1153	 -0.035241 
14031491	 31491	  39	  -40	  -313.39	  1412500	 0.1153	 -0.037416 
14031501	 31501	  30	  -40	  -1.0163	  1512300	 0.11784	 -0.00012136 
14031511	 31511	  30	  -40	  -43.27	  1497600	 0.11784	 -0.0051474 
14031521	 31521	  30	  -40	  -96.658	  1492900	 0.11773	 -0.011499 
14031531	 31531	  30	  -40	  -144.11	  1488300	 0.11773	 -0.017124 
14031541	 31541	  30	  -40	  -189.97	  1485100	 0.11773	 -0.022554 
14031551	 31551	  30	  -40	  -237.82	  1482500	 0.11773	 -0.028216 
14031561	 31561	  30	  -40	  -303.41	  1479900	 0.11773	 -0.035973 
14031571	 31571	  24	  -34	  -305.48	  1480100	 0.11685	 -0.036554 
14031581	 31581	  22	  -32	  -305.27	  1475000	 0.11685	 -0.03648 
14031591	 31591	  20	  -30	  -294.81	  1471800	 0.11685	 -0.0352 
14031601	 31601	  18	  -28	  -298.75	  1469800	 0.11685	 -0.035652 
14031611	 31611	  16	  -26	  -292.83	  1467300	 0.11685	 -0.034922 
14031621	 31621	  14	  -24	  -286.27	  1465400	 0.11685	 -0.034122 
14031631	 31631	  12	  -22	  -295.13	  1463300	 0.11654	 -0.035291 
14031641	 31641	  10	  -20	  -285.42	  1460200	 0.11654	 -0.034101 
14031651	 31651	  8	  -18	  -289.55	  1458300	 0.11654	 -0.034577 
14031661	 31661	  6	  -16	  -263.87	  1456400	 0.11654	 -0.031494 
14031671	 31671	  4	  -14	  -255.73	  1454500	 0.11654	 -0.030507 
14835881	 835880	  40	  -41	  -0.75802	  1465900	 0.117	 -9.0208e-05 
14835901	 835900	  40	  -41	  -5.8398	  1457800	 0.11736	 -0.00069049 
14835911	 835910	  40	  -41	  -14.423	  1448400	 0.1164	 -0.0017206 
14835921	 835920	  40	  -41	  -42.953	  1444600	 0.1164	 -0.005119 
14835931	 835930	  40	  -41	  -71.714	  1442100	 0.1164	 -0.0085408 
14835941	 835940	  40	  -41	  -94.149	  1440300	 0.1164	 -0.011207 
14835951	 835950	  40	  -41	  -130.01	  1437800	 0.1164	 -0.015466 
14835961	 835960	  40	  -41	  -152.73	  1434400	 0.11547	 -0.018354 
14835971	 835970	  40	  -41	  -171.94	  1429400	 0.11547	 -0.020635 
14835981	 835980	  40	  -41	  -178.84	  1427000	 0.11547	 -0.021448 
14835991	 835990	  40	  -41	  -191.6	  1447000	 0.11669	 -0.02277 
14836001	 836000	  40	  -41	  -205.88	  1442000	 0.11669	 -0.024434 
14836011	 836010	  40	  -41	  -219.51	  1440200	 0.11669	 -0.026039 
14836021	 836020	  40	  -41	  -235.36	  1438300	 0.11669	 -0.027905 
14836031	 836030	  40	  -41	  -256.49	  1437700	 0.11669	 -0.030405 
14836041	 836040	  40	  -41	  -270.02	  1428100	 0.11561	 -0.03234 
14836051	 836050	  40	  -41	  -283.26	  1424400	 0.11561	 -0.033892 
14836061	 836060	  40	  -41	  -311.71	  1422000	 0.11561	 -0.037271 
14836071	 836070	  40	  -41	  -321.97	  1421400	 0.11561	 -0.038492 
14836081	 836080	  40	  -41	  -349.73	  1419500	 0.11561	 -0.04179 
14836091	 836090	  31	  -41	  -44.484	  1425200	 0.11533	 -0.0053417 
14836101	 836100	  31	  -41	  -145.52	  1422100	 0.11533	 -0.01746 
14836111	 836110	  31	  -41	  -247.9	  1419700	 0.11533	 -0.029724 
14836121	 836120	  31	  -41	  -329.75	  1419100	 0.11533	 -0.039531 
14836141	 836140	  24	  -35	  -318.76	  1511800	 0.11762	 -0.038018 
14836151	 836150	  22	  -33	  -307.56	  1508500	 0.11762	 -0.036651 
14836161	 836160	  20	  -30	  -308.46	  1505800	 0.11762	 -0.036733 
14836171	 836170	  18	  -28	  -301.45	  1503200	 0.11762	 -0.035874 
14836181	 836180	  16	  -26	  -307.08	  1501900	 0.11762	 -0.036531 
14836191	 836190	  14	  -24	  -299.51	  1499200	 0.11762	 -0.035606 
14836201	 836200	  12	  -22	  -302.49	  1494300	 0.11713	 -0.036122 
14836211	 836210	  10	  -20	  -296.47	  1490400	 0.11713	 -0.035367 
14836221	 836220	  8	  -18	  -289.21	  1488500	 0.11713	 -0.034484 
14836231	 836230	  6	  -16	  -290.92	  1486500	 0.11713	 -0.03467 
14836241	 836240	  4	  -14	  -272.37	  1485200	 0.11713	 -0.032448 
