File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
05012481	 12481	  15	  8	  0.245	  1479000	 0.11869	 0.010258 
05012491	 12491	  17	  8	  0.245	  1476500	 0.11869	 0.010252 
05012501	 12501	  20	  8	  0.245	  1476400	 0.11879	 0.01024 
05012511	 12511	  3	  8	  0.612	  1480200	 0.11782	 0.025896 
05012521	 12521	  4	  8	  0.612	  1473200	 0.11782	 0.025848 
05012531	 12531	  5	  8	  0.612	  1471300	 0.11782	 0.025835 
05012541	 12541	  6	  8	  0.612	  1470700	 0.11782	 0.025831 
05012551	 12551	  7	  8	  0.612	  1469500	 0.11782	 0.025822 
05012561	 12561	  8	  8	  0.612	  1482600	 0.11863	 0.025669 
05012571	 12571	  9	  8	  0.612	  1478200	 0.11863	 0.025639 
05012581	 12581	  11	  8	  0.612	  1477000	 0.11863	 0.02563 
05012591	 12591	  12	  8	  0.612	  1475700	 0.11863	 0.025622 
05012601	 12601	  13	  8	  0.612	  1474400	 0.11863	 0.025613 
05012621	 12621	  15	  8	  0.612	  1483900	 0.11949	 0.02542 
05012631	 12631	  17	  8	  0.612	  1482600	 0.11949	 0.025412 
05012641	 12641	  20	  8	  0.612	  1482000	 0.11949	 0.025408 
05012651	 12651	  3	  8	  1.224	  1481900	 0.11917	 0.051001 
05012661	 12661	  4	  8	  1.224	  1477500	 0.11917	 0.050941 
05012671	 12671	  5	  8	  1.224	  1476800	 0.11917	 0.050933 
05012681	 12681	  6	  8	  1.224	  1476200	 0.11917	 0.050925 
05012691	 12691	  7	  8	  1.224	  1475600	 0.11917	 0.050916 
05012701	 12701	  8	  8	  1.224	  1477000	 0.11888	 0.051109 
05012711	 12711	  9	  8	  1.224	  1472000	 0.11888	 0.051042 
05012721	 12721	  11	  8	  1.224	  1472000	 0.11888	 0.051042 
05012731	 12731	  12	  8	  1.224	  1471300	 0.11888	 0.051033 
05012741	 12741	  13	  8	  1.224	  1470700	 0.11888	 0.051025 
05012761	 12761	  15	  8	  1.224	  1477700	 0.11944	 0.050785 
05012771	 12771	  17	  8	  1.224	  1477100	 0.11944	 0.050776 
05012781	 12781	  20	  8	  1.224	  1476400	 0.11944	 0.050768 
05012791	 12791	  3	  8	  1.836	  1498200	 0.11895	 0.077029 
05012801	 12801	  4	  8	  1.836	  1493000	 0.11895	 0.076925 
05012811	 12811	  5	  8	  1.836	  1492400	 0.11895	 0.076913 
05012821	 12821	  6	  8	  1.836	  1491800	 0.11895	 0.0769 
05012831	 12831	  7	  8	  1.836	  1490500	 0.11895	 0.076874 
05012841	 12841	  8	  8	  1.836	  1478900	 0.11762	 0.077845 
05012851	 12851	  9	  8	  1.836	  1473900	 0.11762	 0.077741 
05012861	 12861	  11	  8	  1.836	  1472600	 0.11762	 0.077715 
05012871	 12871	  12	  8	  1.836	  1472600	 0.11762	 0.077715 
05012881	 12881	  13	  8	  1.836	  1472000	 0.11762	 0.077702 
05012891	 12891	  14	  8	  1.836	  1471300	 0.11762	 0.077689 
05012901	 12901	  15	  8	  1.836	  1470700	 0.11762	 0.077676 
05012911	 12911	  17	  8	  1.836	  1470100	 0.11762	 0.077663 
05012921	 12921	  20	  8	  1.836	  1469500	 0.11762	 0.07765 
05012931	 12931	  3	  8	  2.448	  1480900	 0.11849	 0.1028 
05012941	 12941	  4	  8	  2.448	  1480200	 0.11849	 0.10278 
05012951	 12951	  5	  8	  2.448	  1480200	 0.11849	 0.10278 
05012961	 12961	  6	  8	  2.448	  1479600	 0.11849	 0.10276 
05012971	 12971	  7	  8	  2.448	  1479000	 0.11849	 0.10275 
05012981	 12981	  8	  8	  2.448	  1484900	 0.11886	 0.10246 
05012991	 12991	  9	  8	  2.448	  1483600	 0.11886	 0.10243 
05013001	 13001	  11	  8	  2.448	  1483000	 0.11886	 0.10241 
05013011	 13011	  12	  8	  2.448	  1482300	 0.11886	 0.10239 
05013021	 13021	  13	  8	  2.448	  1481700	 0.11886	 0.10237 
05013031	 13031	  14	  8	  2.448	  1486600	 0.11894	 0.1024 
05013041	 13041	  15	  8	  2.448	  1483400	 0.11894	 0.10232 
05013051	 13051	  17	  8	  2.448	  1482200	 0.11894	 0.10228 
05013061	 13061	  20	  8	  2.448	  1481500	 0.11894	 0.10227 
05013071	 13071	  3	  8	  3.06	  1479900	 0.11846	 0.12851 
05013081	 13081	  4	  8	  3.06	  1475500	 0.11846	 0.12836 
05013091	 13091	  5	  8	  3.06	  1475500	 0.11846	 0.12836 
05013101	 13101	  6	  8	  3.06	  1474800	 0.11846	 0.12834 
05013111	 13111	  7	  8	  3.06	  1474200	 0.11846	 0.12832 
05013121	 13121	  8	  8	  3.06	  1474200	 0.11846	 0.12832 
05013131	 13131	  9	  8	  3.06	  1473600	 0.11846	 0.12829 
05013141	 13141	  11	  8	  3.06	  1487300	 0.11915	 0.12772 
05013151	 13151	  12	  8	  3.06	  1482200	 0.11915	 0.12755 
05013161	 13161	  13	  8	  3.06	  1481600	 0.11915	 0.12753 
05013171	 13171	  14	  8	  3.06	  1481600	 0.11915	 0.12753 
05013181	 13181	  15	  8	  3.06	  1481600	 0.11915	 0.12753 
05013191	 13191	  17	  8	  3.06	  1480900	 0.11915	 0.12751 
05013201	 13201	  20	  8	  3.06	  1480300	 0.11915	 0.12748 
05013211	 13211	  3	  8	  3.673	  1481200	 0.1171	 0.1568 
05013221	 13221	  4	  8	  3.673	  1474200	 0.1171	 0.15651 
05013231	 13231	  5	  8	  3.673	  1474200	 0.1171	 0.15651 
05013241	 13241	  6	  8	  3.673	  1473600	 0.1171	 0.15649 
05013251	 13251	  7	  8	  3.673	  1472900	 0.1171	 0.15646 
05013261	 13261	  8	  8	  3.673	  1472300	 0.1171	 0.15643 
05013271	 13271	  9	  8	  3.673	  1471700	 0.1171	 0.15641 
05013281	 13281	  11	  8	  3.673	  1492900	 0.11858	 0.15455 
05013291	 13291	  12	  8	  3.673	  1489700	 0.11858	 0.15443 
05013301	 13301	  13	  8	  3.673	  1489000	 0.11858	 0.1544 
05013311	 13311	  14	  8	  3.673	  1488400	 0.11858	 0.15437 
05013321	 13321	  15	  8	  3.673	  1488400	 0.11858	 0.15437 
05013331	 13331	  17	  8	  3.673	  1487800	 0.11858	 0.15435 
05013341	 13341	  20	  8	  3.673	  1487100	 0.11858	 0.15432 
05013351	 13351	  3	  8	  4.286	  1485700	 0.11862	 0.17992 
05013361	 13361	  4	  8	  4.286	  1487600	 0.11862	 0.18001 
05013371	 13371	  5	  8	  4.286	  1486400	 0.11862	 0.17995 
05013381	 13381	  6	  8	  4.286	  1486400	 0.11862	 0.17995 
05013391	 13391	  7	  8	  4.286	  1485700	 0.11862	 0.17992 
05013401	 13401	  8	  8	  4.286	  1485100	 0.11862	 0.17989 
05013411	 13411	  9	  8	  4.286	  1485100	 0.11862	 0.17989 
05013421	 13421	  11	  8	  4.286	  1484500	 0.11862	 0.17986 
05013431	 13431	  12	  8	  4.286	  1483800	 0.11862	 0.17983 
05013441	 13441	  13	  8	  4.286	  1483800	 0.11862	 0.17983 
05013451	 13451	  14	  8	  4.286	  1483800	 0.11862	 0.17983 
05013461	 13461	  15	  8	  4.286	  1483200	 0.11862	 0.1798 
05013471	 13471	  17	  8	  4.286	  1483200	 0.11862	 0.1798 
05013481	 13481	  20	  8	  4.286	  1482600	 0.11862	 0.17977 
05013631	 13631	  7	  8	  1.632	  1010300	 0.079869	 0.10214 
05013641	 13641	  8	  8	  1.632	  1009400	 0.079869	 0.10211 
05013651	 13651	  9	  8	  1.632	  1009000	 0.079869	 0.10209 
05013661	 13661	  10	  8	  1.632	  1009000	 0.079869	 0.10209 
05013671	 13671	  11	  8	  1.632	  1008500	 0.079869	 0.10208 
05013681	 13681	  12	  8	  1.632	  1008500	 0.079869	 0.10208 
05013691	 13691	  13	  8	  1.632	  1008500	 0.079869	 0.10208 
05013701	 13701	  14	  8	  1.632	  1008500	 0.079869	 0.10208 
05013711	 13711	  15	  8	  1.632	  1008100	 0.079869	 0.10206 
05013721	 13721	  17	  8	  1.632	  1008100	 0.079869	 0.10206 
05013731	 13731	  20	  8	  1.632	  1008100	 0.079869	 0.10206 
05013741	 13741	  7	  8	  3.265	  1965100	 0.15663	 0.10387 
05013751	 13751	  8	  8	  3.265	  1945100	 0.15663	 0.10346 
05013761	 13761	  9	  8	  3.265	  1943500	 0.15663	 0.10342 
05013771	 13771	  10	  8	  3.265	  1942700	 0.15663	 0.10341 
05013781	 13781	  11	  8	  3.265	  1941000	 0.15663	 0.10337 
05013791	 13791	  12	  8	  3.265	  1939400	 0.15663	 0.10334 
05013811	 13811	  13	  8	  3.257	  1936900	 0.15663	 0.10304 
05013821	 13821	  14	  8	  3.265	  1936100	 0.15663	 0.10327 
05013831	 13831	  15	  8	  3.265	  1934500	 0.15663	 0.10324 
05013841	 13841	  17	  8	  3.265	  1933600	 0.15663	 0.10322 
05013851	 13851	  20	  8	  3.265	  1932800	 0.15663	 0.1032 
05013871	 13871	  4	  10	  0.245	  1480200	 0.11646	 0.010535 
05013881	 13881	  6	  10	  0.245	  1470600	 0.11646	 0.010509 
05013891	 13891	  8	  10	  0.245	  1467500	 0.11646	 0.0105 
05013901	 13901	  15	  10	  0.245	  1464300	 0.11646	 0.010491 
05013911	 13911	  20	  10	  0.245	  1461800	 0.11646	 0.010484 
05013921	 13921	  4	  10	  0.612	  1488700	 0.11846	 0.025762 
05013931	 13931	  6	  10	  0.612	  1483700	 0.11846	 0.025727 
05013941	 13941	  8	  10	  0.612	  1481100	 0.11846	 0.02571 
05013951	 13951	  15	  10	  0.612	  1479900	 0.11846	 0.025702 
05013961	 13961	  20	  10	  0.612	  1478600	 0.11846	 0.025693 
05013971	 13971	  4	  10	  1.224	  1488000	 0.11886	 0.051273 
05013981	 13981	  6	  10	  1.224	  1483600	 0.11886	 0.051213 
05013991	 13991	  8	  10	  1.224	  1483000	 0.11886	 0.051204 
05014001	 14001	  15	  10	  1.224	  1482300	 0.11886	 0.051196 
05014011	 14011	  20	  10	  1.224	  1481700	 0.11886	 0.051187 
05014021	 14021	  4	  10	  1.836	  1485600	 0.11886	 0.076854 
05014031	 14031	  6	  10	  1.836	  1481800	 0.11886	 0.076777 
05014041	 14041	  8	  10	  1.836	  1481100	 0.11886	 0.076765 
05014051	 14051	  15	  10	  1.836	  1480500	 0.11886	 0.076752 
05014061	 14061	  20	  10	  1.836	  1480500	 0.11886	 0.076752 
05014071	 14071	  4	  10	  2.448	  1484300	 0.11886	 0.10244 
05014081	 14081	  6	  10	  2.448	  1480500	 0.11886	 0.10234 
05014091	 14091	  8	  10	  2.448	  1479900	 0.11886	 0.10232 
05014101	 14101	  15	  10	  2.448	  1479900	 0.11886	 0.10232 
05014111	 14111	  20	  10	  2.448	  1479300	 0.11886	 0.1023 
05014121	 14121	  4	  10	  3.06	  1488500	 0.1193	 0.12753 
05014131	 14131	  6	  10	  3.06	  1485400	 0.1193	 0.12743 
05014141	 14141	  8	  10	  3.06	  1484100	 0.1193	 0.12738 
05014151	 14151	  15	  10	  3.06	  1484100	 0.1193	 0.12738 
05014161	 14161	  20	  10	  3.06	  1484100	 0.1193	 0.12738 
05014171	 14171	  4	  10	  3.673	  1485300	 0.11909	 0.15333 
05014181	 14181	  6	  10	  3.673	  1481500	 0.11909	 0.15317 
05014191	 14191	  8	  10	  3.673	  1480800	 0.11909	 0.15315 
05014201	 14201	  15	  10	  3.673	  1480800	 0.11909	 0.15315 
05014211	 14211	  20	  10	  3.673	  1480800	 0.11909	 0.15315 
05014221	 14221	  4	  10	  4.286	  1484200	 0.119	 0.17905 
05014231	 14231	  6	  10	  4.286	  1479100	 0.119	 0.17881 
05014241	 14241	  8	  10	  4.286	  1479100	 0.119	 0.17881 
05014251	 14251	  15	  10	  4.286	  1478500	 0.119	 0.17878 
05014261	 14261	  20	  10	  4.286	  1479100	 0.119	 0.17881 
05019001	 19001	  0	  22.6	  0.651	  797910	 0.064328	 0.050319 
05019021	 19021	  0	  32.8	  0.651	  797570	 0.064328	 0.050311 
05019041	 19041	  0	  22.6	  0.894	  1098300	 0.088378	 0.050205 
05019061	 19061	  0	  32.8	  0.894	  1095900	 0.088378	 0.050164 
05019081	 19081	  0	  22.6	  0.975	  1475100	 0.11906	 0.040597 
05019101	 19101	  0	  32.8	  0.975	  1469500	 0.11906	 0.040537 
05019121	 19121	  0	  22.6	  1.219	  1467600	 0.1192	 0.050569 
05019141	 19141	  0	  32.8	  1.219	  1462700	 0.1192	 0.050503 
05019161	 19161	  0	  22.6	  1.463	  1495000	 0.11929	 0.061133 
05019181	 19181	  0	  32.8	  1.463	  1492500	 0.11929	 0.061092 
05019201	 19201	  0	  22.6	  1.63	  1918100	 0.15672	 0.051364 
05019301	 19301	  0	  5.4	  1.875	  1465300	 0.11873	 0.078252 
05019321	 19321	  0	  10	  1.875	  1459800	 0.11873	 0.078136 
05019341	 19341	  0	  12.2	  1.875	  1457900	 0.11873	 0.078097 
05019361	 19361	  0	  13.8	  1.875	  1456700	 0.11873	 0.078071 
05019381	 19381	  0	  17.4	  1.875	  1454900	 0.11873	 0.078033 
05019401	 19401	  0	  22.6	  1.875	  1454300	 0.11873	 0.07802 
05019441	 19441	  0	  5.4	  0.488	  1488300	 0.11891	 0.020447 
05019461	 19461	  0	  10	  0.488	  1480700	 0.11891	 0.020406 
05019481	 19481	  0	  12.2	  0.488	  1489900	 0.11965	 0.02028 
05019501	 19501	  0	  13.8	  0.488	  1479900	 0.11904	 0.020369 
05019521	 19521	  0	  17.4	  0.488	  1473000	 0.11904	 0.020332 
05019541	 19541	  0	  22.6	  0.488	  1475300	 0.11923	 0.0203 
05019561	 19561	  0	  32.8	  0.488	  1469700	 0.11923	 0.02027 
05411601	 11601	  180	  0.4	  1.306	  1463900	 0.11813	 0.05485 
05411611	 11611	  180	  6	  1.306	  1459600	 0.11813	 0.054787 
05411621	 11621	  180	  8	  1.306	  1458400	 0.11813	 0.054769 
05411631	 11631	  180	  10	  1.306	  1457700	 0.11813	 0.05476 
05411661	 11661	  180	  0.4	  1.633	  1488200	 0.11984	 0.067666 
05411671	 11671	  180	  6	  1.633	  1478700	 0.11984	 0.067498 
05411681	 11681	  180	  8	  1.633	  1478100	 0.11984	 0.067487 
05411691	 11691	  180	  10	  1.633	  1477500	 0.11984	 0.067476 
05411721	 11721	  180	  0.4	  1.959	  1482300	 0.11982	 0.081066 
05411731	 11731	  180	  6	  1.959	  1477900	 0.11982	 0.080972 
05411741	 11741	  180	  8	  1.959	  1477300	 0.11982	 0.080958 
05411751	 11751	  180	  10	  1.959	  1476000	 0.11982	 0.080932 
