File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
09012231	 12231	  10	  10	  3.06	  1513500	 0.12043	 0.12751 
09012241	 12241	  10	  4	  3.673	  1518500	 0.12056	 0.15302 
09012251	 12251	  10	  6	  3.673	  1514600	 0.12056	 0.15286 
09012261	 12261	  10	  8	  3.673	  1513900	 0.12056	 0.15283 
09012271	 12271	  10	  10	  3.673	  1513200	 0.12056	 0.15281 
09012281	 12281	  10	  4	  4.286	  1517400	 0.12063	 0.17836 
09012291	 12291	  10	  6	  4.286	  1513500	 0.12063	 0.17818 
09012301	 12301	  10	  8	  4.286	  1512800	 0.12063	 0.17815 
09012311	 12311	  10	  10	  4.286	  1512800	 0.12063	 0.17815 
09012371	 12371	  3	  8	  0.245	  1510200	 0.11975	 0.010281 
09012381	 12381	  4	  8	  0.245	  1499700	 0.11975	 0.010253 
09012391	 12391	  5	  8	  0.245	  1497800	 0.11975	 0.010248 
09012401	 12401	  6	  8	  0.245	  1495200	 0.11975	 0.010241 
09012411	 12411	  7	  8	  0.245	  1493300	 0.11975	 0.010236 
09012421	 12421	  8	  8	  0.245	  1495400	 0.11982	 0.010234 
09012431	 12431	  9	  8	  0.245	  1490300	 0.11982	 0.01022 
09012441	 12441	  11	  8	  0.245	  1488400	 0.11982	 0.010215 
09012451	 12451	  12	  8	  0.245	  1486400	 0.11982	 0.01021 
09012461	 12461	  13	  8	  0.245	  1484500	 0.11982	 0.010204 
09012471	 12471	  14	  8	  0.245	  1487200	 0.11978	 0.010216 
09012481	 12481	  15	  8	  0.245	  1481500	 0.11978	 0.010201 
09012491	 12491	  17	  8	  0.245	  1479600	 0.11978	 0.010196 
09012501	 12501	  20	  8	  0.245	  1477700	 0.11978	 0.010191 
09012511	 12511	  3	  8	  0.612	  1480400	 0.11979	 0.02547 
09012521	 12521	  4	  8	  0.612	  1477200	 0.11979	 0.025448 
09012531	 12531	  5	  8	  0.612	  1476600	 0.11979	 0.025444 
09012541	 12541	  6	  8	  0.612	  1475400	 0.11979	 0.025436 
09012551	 12551	  7	  8	  0.612	  1474700	 0.11979	 0.025431 
09012561	 12561	  8	  8	  0.612	  1478900	 0.11993	 0.025419 
09012571	 12571	  9	  8	  0.612	  1475800	 0.11993	 0.025398 
09012581	 12581	  11	  8	  0.612	  1474500	 0.11993	 0.02539 
09012591	 12591	  12	  8	  0.612	  1473900	 0.11993	 0.025386 
09012601	 12601	  13	  8	  0.612	  1472600	 0.11993	 0.025377 
09012621	 12621	  15	  8	  0.612	  1468100	 0.11956	 0.025455 
09012631	 12631	  17	  8	  0.612	  1467500	 0.11956	 0.025451 
09012641	 12641	  20	  8	  0.612	  1466200	 0.11956	 0.025442 
09012651	 12651	  3	  8	  1.224	  1499600	 0.12036	 0.050863 
09012661	 12661	  4	  8	  1.224	  1491200	 0.12036	 0.050752 
09012671	 12671	  5	  8	  1.224	  1490500	 0.12036	 0.050744 
09012681	 12681	  6	  8	  1.224	  1489300	 0.12036	 0.050727 
09012691	 12691	  7	  8	  1.224	  1488000	 0.12036	 0.05071 
09012701	 12701	  8	  8	  1.224	  1487400	 0.12005	 0.050882 
09012711	 12711	  9	  8	  1.224	  1483600	 0.12005	 0.050831 
09012721	 12721	  11	  8	  1.224	  1482300	 0.12005	 0.050814 
09012731	 12731	  12	  8	  1.224	  1481700	 0.12005	 0.050806 
09012741	 12741	  13	  8	  1.224	  1480400	 0.12005	 0.050789 
09012751	 12751	  14	  8	  1.224	  1479300	 0.11965	 0.051008 
09012761	 12761	  15	  8	  1.224	  1476100	 0.11965	 0.050966 
09012771	 12771	  17	  8	  1.224	  1474900	 0.11965	 0.050949 
09012781	 12781	  20	  8	  1.224	  1474200	 0.11965	 0.05094 
09012791	 12791	  3	  8	  1.836	  1483900	 0.12007	 0.076232 
09012801	 12801	  4	  8	  1.836	  1480000	 0.12007	 0.076155 
09012811	 12811	  5	  8	  1.836	  1479400	 0.12007	 0.076143 
09012821	 12821	  6	  8	  1.836	  1478800	 0.12007	 0.07613 
09012831	 12831	  7	  8	  1.836	  1478100	 0.12007	 0.076117 
09012841	 12841	  8	  8	  1.836	  1485000	 0.12032	 0.076036 
09012851	 12851	  9	  8	  1.836	  1481200	 0.12032	 0.07596 
09012861	 12861	  11	  8	  1.836	  1480600	 0.12032	 0.075948 
09012871	 12871	  12	  8	  1.836	  1479900	 0.12032	 0.075935 
09012881	 12881	  13	  8	  1.836	  1478700	 0.12032	 0.07591 
09012891	 12891	  14	  8	  1.836	  1483800	 0.12043	 0.075919 
09012901	 12901	  15	  8	  1.836	  1480000	 0.12043	 0.075843 
09012911	 12911	  17	  8	  1.836	  1479300	 0.12043	 0.07583 
09012921	 12921	  20	  8	  1.836	  1478700	 0.12043	 0.075818 
09012931	 12931	  3	  8	  2.448	  1483100	 0.12053	 0.10109 
09012941	 12941	  4	  8	  2.448	  1480600	 0.12053	 0.10102 
09012951	 12951	  5	  8	  2.448	  1479900	 0.12053	 0.10101 
09012961	 12961	  6	  8	  2.448	  1479900	 0.12053	 0.10101 
09012971	 12971	  7	  8	  2.448	  1479300	 0.12053	 0.10099 
09012981	 12981	  8	  8	  2.448	  1479900	 0.12032	 0.10125 
09012991	 12991	  9	  8	  2.448	  1477400	 0.12032	 0.10118 
09013001	 13001	  11	  8	  2.448	  1476800	 0.12032	 0.10116 
09013011	 13011	  12	  8	  2.448	  1476200	 0.12032	 0.10115 
09013021	 13021	  13	  8	  2.448	  1475500	 0.12032	 0.10113 
09013031	 13031	  14	  8	  2.448	  1474500	 0.11998	 0.1015 
09013041	 13041	  15	  8	  2.448	  1471400	 0.11998	 0.10141 
09013051	 13051	  17	  8	  2.448	  1471400	 0.11998	 0.10141 
09013061	 13061	  20	  8	  2.448	  1470800	 0.11998	 0.1014 
09013071	 13071	  3	  8	  3.06	  1475300	 0.11963	 0.12741 
09013081	 13081	  4	  8	  3.06	  1472800	 0.11963	 0.12733 
09013091	 13091	  5	  8	  3.06	  1472100	 0.11963	 0.12731 
09013101	 13101	  6	  8	  3.06	  1471500	 0.11963	 0.12728 
09013111	 13111	  7	  8	  3.06	  1471500	 0.11963	 0.12728 
09013121	 13121	  8	  8	  3.06	  1470900	 0.11963	 0.12726 
09013131	 13131	  9	  8	  3.06	  1470200	 0.11963	 0.12724 
09013141	 13141	  11	  8	  3.06	  1474300	 0.11971	 0.12727 
09013151	 13151	  12	  8	  3.06	  1471800	 0.11971	 0.12718 
09013161	 13161	  13	  8	  3.06	  1471800	 0.11971	 0.12718 
09013171	 13171	  14	  8	  3.06	  1470600	 0.11971	 0.12714 
09013181	 13181	  15	  8	  3.06	  1469900	 0.11971	 0.12712 
09013191	 13191	  17	  8	  3.06	  1469900	 0.11971	 0.12712 
09013201	 13201	  20	  8	  3.06	  1469300	 0.11971	 0.1271 
09013211	 13211	  3	  8	  3.673	  1478600	 0.11939	 0.1535 
09013221	 13221	  4	  8	  3.673	  1473500	 0.11939	 0.1533 
09013231	 13231	  5	  8	  3.673	  1473500	 0.11939	 0.1533 
09013241	 13241	  6	  8	  3.673	  1472900	 0.11939	 0.15327 
09013251	 13251	  7	  8	  3.673	  1472900	 0.11939	 0.15327 
09013261	 13261	  8	  8	  3.673	  1472300	 0.11939	 0.15325 
09013271	 13271	  9	  8	  3.673	  1472300	 0.11939	 0.15325 
09013281	 13281	  11	  8	  3.673	  1482900	 0.12	 0.1526 
09013291	 13291	  12	  8	  3.673	  1479100	 0.12	 0.15245 
09013301	 13301	  13	  8	  3.673	  1478500	 0.12	 0.15242 
09013311	 13311	  14	  8	  3.673	  1478500	 0.12	 0.15242 
09013321	 13321	  15	  8	  3.673	  1477800	 0.12	 0.1524 
09013331	 13331	  17	  8	  3.673	  1477200	 0.12	 0.15237 
09013341	 13341	  20	  8	  3.673	  1477200	 0.12	 0.15237 
09013351	 13351	  3	  8	  4.286	  1486000	 0.11932	 0.17962 
09013361	 13361	  4	  8	  4.286	  1477100	 0.11932	 0.1792 
09013371	 13371	  5	  8	  4.286	  1476400	 0.11932	 0.17917 
09013381	 13381	  6	  8	  4.286	  1475800	 0.11932	 0.17914 
09013391	 13391	  7	  8	  4.286	  1475800	 0.11932	 0.17914 
09013401	 13401	  8	  8	  4.286	  1475200	 0.11932	 0.17911 
09013411	 13411	  9	  8	  4.286	  1474500	 0.11932	 0.17908 
09013421	 13421	  11	  8	  4.286	  1477200	 0.11928	 0.17929 
09013431	 13431	  12	  8	  4.286	  1473400	 0.11928	 0.17911 
09013441	 13441	  13	  8	  4.286	  1472800	 0.11928	 0.17908 
09013451	 13451	  14	  8	  4.286	  1472100	 0.11928	 0.17905 
09013461	 13461	  15	  8	  4.286	  1472100	 0.11928	 0.17905 
09013471	 13471	  17	  8	  4.286	  1472100	 0.11928	 0.17905 
09013481	 13481	  20	  8	  4.286	  1471500	 0.11928	 0.17902 
09013631	 13631	  7	  8	  1.632	  1012800	 0.080272	 0.10218 
09013641	 13641	  8	  8	  1.632	  1011900	 0.080272	 0.10215 
09013651	 13651	  9	  8	  1.632	  1011900	 0.080272	 0.10215 
09013661	 13661	  10	  8	  1.632	  1011500	 0.080272	 0.10213 
09013671	 13671	  11	  8	  1.632	  1011500	 0.080272	 0.10213 
09013681	 13681	  12	  8	  1.632	  1011500	 0.080272	 0.10213 
09013691	 13691	  13	  8	  1.632	  1010800	 0.080183	 0.10226 
09013701	 13701	  14	  8	  1.632	  1010800	 0.080183	 0.10226 
09013711	 13711	  15	  8	  1.632	  1010800	 0.080183	 0.10226 
09013721	 13721	  17	  8	  1.632	  1010400	 0.080183	 0.10224 
09013731	 13731	  20	  8	  1.632	  1010400	 0.080183	 0.10224 
09013741	 13741	  7	  8	  3.265	  1949500	 0.15931	 0.10178 
09013751	 13751	  8	  8	  3.265	  1929800	 0.15931	 0.10138 
09013761	 13761	  9	  8	  3.265	  1929000	 0.15931	 0.10136 
09013771	 13771	  10	  8	  3.265	  1927400	 0.15931	 0.10133 
09013781	 13781	  11	  8	  3.265	  1925800	 0.15931	 0.1013 
09013791	 13791	  12	  8	  3.265	  1925000	 0.15931	 0.10128 
09013811	 13811	  13	  8	  3.257	  1915000	 0.15769	 0.10228 
09013821	 13821	  14	  8	  3.265	  1899800	 0.15769	 0.10221 
09013831	 13831	  15	  8	  3.265	  1899800	 0.15769	 0.10221 
09013841	 13841	  17	  8	  3.265	  1898200	 0.15769	 0.10217 
09013851	 13851	  20	  8	  3.265	  1896600	 0.15769	 0.10214 
09013871	 13871	  4	  10	  0.245	  1468600	 0.11965	 0.010181 
09013881	 13881	  6	  10	  0.245	  1463000	 0.11965	 0.010166 
09013891	 13891	  8	  10	  0.245	  1461100	 0.11965	 0.010161 
09013901	 13901	  15	  10	  0.245	  1459300	 0.11965	 0.010156 
09013911	 13911	  20	  10	  0.245	  1458000	 0.11965	 0.010152 
09013921	 13921	  4	  10	  0.612	  1464900	 0.11971	 0.025391 
09013931	 13931	  6	  10	  0.612	  1458700	 0.11971	 0.025349 
09013941	 13941	  8	  10	  0.612	  1458100	 0.11971	 0.025345 
09013951	 13951	  15	  10	  0.612	  1456800	 0.11971	 0.025336 
09013961	 13961	  20	  10	  0.612	  1456200	 0.11971	 0.025332 
09013971	 13971	  4	  10	  1.224	  1474800	 0.1198	 0.05086 
09013981	 13981	  6	  10	  1.224	  1470400	 0.1198	 0.050801 
09013991	 13991	  8	  10	  1.224	  1469800	 0.1198	 0.050792 
09014001	 14001	  15	  10	  1.224	  1468500	 0.1198	 0.050776 
09014011	 14011	  20	  10	  1.224	  1467900	 0.1198	 0.050767 
09014021	 14021	  4	  10	  1.836	  1471100	 0.11975	 0.076257 
09014031	 14031	  6	  10	  1.836	  1467900	 0.11975	 0.076193 
09014041	 14041	  8	  10	  1.836	  1467300	 0.11975	 0.076181 
09014051	 14051	  15	  10	  1.836	  1466100	 0.11975	 0.076155 
09014061	 14061	  20	  10	  1.836	  1466100	 0.11975	 0.076155 
09014071	 14071	  4	  10	  2.448	  1482500	 0.12017	 0.10149 
09014081	 14081	  6	  10	  2.448	  1479300	 0.12017	 0.10141 
09014091	 14091	  8	  10	  2.448	  1478700	 0.12017	 0.10139 
09014101	 14101	  15	  10	  2.448	  1478100	 0.12017	 0.10138 
09014111	 14111	  20	  10	  2.448	  1477400	 0.12017	 0.10136 
09014121	 14121	  4	  10	  3.06	  1481900	 0.12043	 0.12646 
09014131	 14131	  6	  10	  3.06	  1479400	 0.12043	 0.12638 
09014141	 14141	  8	  10	  3.06	  1479400	 0.12043	 0.12638 
09014151	 14151	  15	  10	  3.06	  1478800	 0.12043	 0.12636 
09014161	 14161	  20	  10	  3.06	  1478800	 0.12043	 0.12636 
09014171	 14171	  4	  10	  3.673	  1484200	 0.12031	 0.1521 
09014181	 14181	  6	  10	  3.673	  1481700	 0.12031	 0.152 
09014191	 14191	  8	  10	  3.673	  1482300	 0.12031	 0.15203 
09014201	 14201	  15	  10	  3.673	  1481700	 0.12031	 0.152 
09014211	 14211	  20	  10	  3.673	  1481100	 0.12031	 0.15198 
09014221	 14221	  4	  10	  4.286	  1486800	 0.1201	 0.17803 
09014231	 14231	  6	  10	  4.286	  1482300	 0.1201	 0.17782 
09014241	 14241	  8	  10	  4.286	  1482300	 0.1201	 0.17782 
09014251	 14251	  15	  10	  4.286	  1481700	 0.1201	 0.17779 
09014261	 14261	  20	  10	  4.286	  1481700	 0.1201	 0.17779 
09014272	 14272	  0	  2	  1	  1464000	 0.11913	 0.04176 
09014282	 14282	  4	  2	  1	  1458400	 0.11913	 0.041698 
09014292	 14292	  4	  4	  1	  1457800	 0.11913	 0.041691 
09014302	 14302	  0	  4	  1	  1458400	 0.11913	 0.041698 
09014312	 14312	  0	  2	  2.5	  1463400	 0.11938	 0.10407 
09014322	 14322	  4	  2	  2.5	  1460300	 0.11938	 0.10399 
09014332	 14332	  4	  4	  2.5	  1459600	 0.11938	 0.10397 
09014342	 14342	  0	  4	  2.5	  1458400	 0.11938	 0.10394 
09014352	 14352	  0	  2	  4.955	  1465700	 0.11962	 0.20582 
09014372	 14372	  4	  4	  4.955	  1461400	 0.11962	 0.20558 
09014382	 14382	  0	  4	  4.955	  1460800	 0.11962	 0.20555 
09014391	 14391	  0	  2	  7.433	  1467000	 0.11978	 0.3083 
09014401	 14401	  4	  2	  7.433	  1463300	 0.11978	 0.308 
09014411	 14411	  4	  4	  7.433	  1463300	 0.11978	 0.308 
09014421	 14421	  0	  4	  7.433	  1462000	 0.11978	 0.30789 
09014432	 14432	  0	  2	  9.822	  1472400	 0.12027	 0.40566 
09014442	 14442	  4	  2	  9.822	  1468600	 0.12027	 0.40526 
09014452	 14452	  4	  4	  9.822	  1468600	 0.12027	 0.40526 
09014462	 14462	  0	  4	  9.822	  1467400	 0.12027	 0.40513 
09019001	 19001	  0	  22.6	  0.607	  793250	 0.061524	 0.050109 
09019021	 19021	  0	  32.8	  0.607	  792540	 0.061524	 0.050092 
09019041	 19041	  0	  22.6	  0.842	  1091000	 0.085298	 0.04998 
09019061	 19061	  0	  32.8	  0.842	  1087100	 0.085298	 0.049911 
09019081	 19081	  0	  22.6	  0.97	  1466800	 0.11938	 0.040503 
09019101	 19101	  0	  32.8	  0.97	  1461800	 0.11938	 0.040449 
09019121	 19121	  0	  22.6	  1.229	  1465200	 0.12017	 0.050828 
09019141	 19141	  0	  32.8	  1.229	  1459600	 0.12017	 0.050752 
09019161	 19161	  0	  22.6	  1.494	  1471100	 0.1205	 0.061648 
09019181	 19181	  0	  32.8	  1.494	  1466100	 0.1205	 0.061566 
09019201	 19201	  0	  22.6	  1.662	  1861200	 0.15551	 0.05273 
09019221	 19221	  0	  32.8	  1.662	  1844300	 0.15551	 0.052541 
09019301	 19301	  0	  5.4	  1.875	  1466500	 0.12037	 0.077385 
09019321	 19321	  0	  10	  1.875	  1462100	 0.12037	 0.077295 
09019341	 19341	  0	  12.2	  1.875	  1459700	 0.12037	 0.077244 
09019361	 19361	  0	  13.8	  1.875	  1462900	 0.12044	 0.077253 
09019381	 19381	  0	  17.4	  1.875	  1458000	 0.12044	 0.077151 
09019401	 19401	  0	  22.6	  1.875	  1457400	 0.12014	 0.077409 
09019421	 19421	  0	  32.8	  1.875	  1453100	 0.12014	 0.07732 
09019441	 19441	  0	  5.4	  0.488	  1484200	 0.11888	 0.02059 
09019461	 19461	  0	  10	  0.488	  1476500	 0.11888	 0.020549 
09019481	 19481	  0	  12.2	  0.488	  1472600	 0.11888	 0.020528 
09019501	 19501	  0	  13.8	  0.488	  1476700	 0.11916	 0.020483 
09019521	 19521	  0	  17.4	  0.488	  1470400	 0.11916	 0.020449 
09019541	 19541	  0	  22.6	  0.488	  1468300	 0.11894	 0.02049 
09019561	 19561	  0	  32.8	  0.488	  1462700	 0.11894	 0.020459 
09411601	 11601	  180	  0.4	  1.306	  1483200	 0.11868	 0.055101 
09411611	 11611	  180	  6	  1.306	  1478700	 0.11868	 0.055036 
09411621	 11621	  180	  8	  1.306	  1477400	 0.11868	 0.055018 
09411631	 11631	  180	  10	  1.306	  1476200	 0.11868	 0.054999 
09411641	 11641	  180	  12	  1.306	  1475500	 0.11868	 0.05499 
09411651	 11651	  180	  14	  1.306	  1474300	 0.11868	 0.054971 
09411661	 11661	  180	  0.4	  1.633	  1480600	 0.11894	 0.068647 
09411671	 11671	  180	  6	  1.633	  1476800	 0.11894	 0.068578 
09411681	 11681	  180	  8	  1.633	  1475500	 0.11894	 0.068555 
09411691	 11691	  180	  10	  1.633	  1474900	 0.11894	 0.068543 
09411701	 11701	  180	  12	  1.633	  1474200	 0.11894	 0.068532 
09411711	 11711	  180	  14	  1.633	  1473600	 0.11894	 0.06852 
09411721	 11721	  180	  0.4	  1.959	  1488800	 0.11991	 0.081601 
09411731	 11731	  180	  6	  1.959	  1485000	 0.11991	 0.081519 
09411741	 11741	  180	  8	  1.959	  1483700	 0.11991	 0.081492 
09411751	 11751	  180	  10	  1.959	  1483100	 0.11991	 0.081478 
09411761	 11761	  180	  12	  1.959	  1482400	 0.11991	 0.081465 
09411771	 11771	  180	  14	  1.959	  1482400	 0.11991	 0.081465 
