S809   Clean
          
Run 119
Uncorrected data: vel=98.9 ft/s  Re=0.99 mill  AOA=-0.03  Cl=0.090  Cdp=0.00100  Cm=-0.0343
Corrected data:   vel=99.7 ft/s  Re=1.00 mill  AOA=0.0  Cl=0.080  Cdp=0.00100  Cm=-0.0333
DRAG COEFFICIENT BY MOMENTUM  =       0.0089
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.976, 0.000, 0.976
0.004, 0.591, 0.004, 0.574
0.009, 0.398, 0.009, 0.440
0.014, 0.222, 0.015, 0.312
0.019, 0.094, 0.023, 0.217
0.025, 0.015, 0.030, 0.158
0.032, -0.078, 0.037, 0.102
0.039, -0.127, 0.056, -0.024
0.045, -0.181, 0.088, -0.141
0.065, -0.275, 0.128, -0.312
0.101, -0.415, 0.171, -0.442
0.144, -0.484, 0.214, -0.576
0.189, -0.567, 0.255, -0.676
0.234, -0.623, 0.294, -0.812
0.278, -0.676, 0.332, -0.874
0.319, -0.676, 0.367, -0.917
0.356, -0.703, 0.398, -0.888
0.389, -0.735, 0.425, -0.841
0.420, -0.755, 0.450, -0.771
0.452, -0.740, 0.474, -0.760
0.488, -0.688, 0.502, -0.720
0.529, -0.633, 0.535, -0.351
0.575, -0.367, 0.574, -0.251
0.630, -0.251, 0.620, -0.137
0.687, -0.185, 0.672, -0.016
0.740, -0.116, 0.728, 0.075
0.797, -0.045, 0.792, 0.153
0.855, -0.012, 0.852, 0.224
0.910, 0.056, 0.907, 0.241
0.967, 0.143, 0.965, 0.238
1.002, 0.203, 1.002, 0.203
         
Wake data, 120 data points
0.740, -0.120, 0.728, -0.485
0.797, -0.113, 0.792, -0.501
0.855, -0.164, 0.852, -0.498
0.910, -0.200, 0.907, -0.502
0.967, -0.260, 0.965, -0.474
1.002, -0.411, 1.002, -0.411
---------
         
Run 127
Uncorrected data: vel=97.4 ft/s  Re=0.99 mill  AOA=-16.07  Cl=-0.860  Cdp=0.19260  Cm=0.0305
Corrected data:   vel=99.6 ft/s  Re=1.01 mill  AOA=-16.2  Cl=-0.800  Cdp=0.18260  Cm=0.0244
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -2.300, 0.000, -2.300
0.004, 0.163, 0.004, -2.002
0.009, 0.667, 0.009, -2.027
0.014, 0.864, 0.015, -2.028
0.019, 0.956, 0.023, -2.032
0.025, 0.982, 0.030, -2.056
0.032, 0.980, 0.037, -2.031
0.039, 0.963, 0.056, -2.037
0.045, 0.919, 0.088, -1.877
0.065, 0.834, 0.128, -1.657
0.101, 0.655, 0.171, -1.396
0.144, 0.479, 0.214, -1.237
0.189, 0.323, 0.255, -1.081
0.234, 0.175, 0.294, -0.948
0.278, 0.052, 0.332, -0.850
0.319, -0.031, 0.367, -0.800
0.356, -0.106, 0.398, -0.736
0.389, -0.202, 0.425, -0.679
0.420, -0.286, 0.450, -0.672
0.452, -0.352, 0.474, -0.644
0.488, -0.352, 0.502, -0.631
0.529, -0.313, 0.535, -0.615
0.575, -0.249, 0.574, -0.620
0.630, -0.205, 0.620, -0.607
0.687, -0.180, 0.672, -0.607
0.740, -0.177, 0.728, -0.598
0.797, -0.169, 0.792, -0.599
0.855, -0.230, 0.852, -0.578
0.910, -0.256, 0.907, -0.562
0.967, -0.319, 0.965, -0.519
1.002, -0.448, 1.002, -0.448
---------
         
Run 128
Uncorrected data: vel=97.5 ft/s  Re=0.99 mill  AOA=-18.09  Cl=-0.710  Cdp=0.31850  Cm=0.0895
Corrected data:   vel=100.7 ft/s  Re=1.02 mill  AOA=-18.2  Cl=-0.650  Cdp=0.29550  Cm=0.0797
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.177, 0.000, -1.177
0.004, 0.500, 0.004, -0.933
0.009, 0.823, 0.009, -0.955
0.014, 0.949, 0.015, -0.962
0.019, 0.988, 0.023, -0.968
0.025, 0.985, 0.030, -0.985
0.032, 0.971, 0.037, -0.957
0.039, 0.937, 0.056, -0.948
0.045, 0.888, 0.088, -0.932
0.065, 0.793, 0.128, -0.940
0.101, 0.604, 0.171, -0.934
0.144, 0.429, 0.214, -0.924
0.189, 0.281, 0.255, -0.922
0.234, 0.126, 0.294, -0.905
0.278, -0.015, 0.332, -0.915
0.319, -0.109, 0.367, -0.922
0.356, -0.199, 0.398, -0.906
0.389, -0.284, 0.425, -0.899
0.420, -0.379, 0.450, -0.910
0.452, -0.457, 0.474, -0.899
0.488, -0.474, 0.502, -0.901
0.529, -0.428, 0.535, -0.918
0.575, -0.368, 0.574, -0.915
0.630, -0.315, 0.620, -0.924
0.687, -0.299, 0.672, -0.903
0.740, -0.316, 0.728, -0.896
0.797, -0.318, 0.792, -0.904
0.855, -0.385, 0.852, -0.865
0.910, -0.453, 0.907, -0.844
0.967, -0.540, 0.965, -0.822
1.002, -0.765, 1.002, -0.765
---------
         
Run 129
Uncorrected data: vel=97.3 ft/s  Re=0.98 mill  AOA=-20.01  Cl=-0.610  Cdp=0.32170  Cm=0.0667
Corrected data:   vel=100.5 ft/s  Re=1.01 mill  AOA=-20.1  Cl=-0.550  Cdp=0.29830  Cm=0.0590
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -0.985, 0.000, -0.985
0.004, 0.531, 0.004, -0.855
0.009, 0.837, 0.009, -0.862
0.014, 0.947, 0.015, -0.842
0.019, 0.975, 0.023, -0.858
0.025, 0.977, 0.030, -0.864
0.032, 0.958, 0.037, -0.858
0.039, 0.927, 0.056, -0.849
0.045, 0.884, 0.088, -0.834
0.065, 0.789, 0.128, -0.869
0.101, 0.580, 0.171, -0.855
0.144, 0.411, 0.214, -0.872
0.189, 0.250, 0.255, -0.871
0.234, 0.093, 0.294, -0.876
0.278, -0.047, 0.332, -0.891
0.319, -0.147, 0.367, -0.882
0.356, -0.236, 0.398, -0.871
0.389, -0.341, 0.425, -0.875
0.420, -0.436, 0.450, -0.874
0.452, -0.517, 0.474, -0.868
0.488, -0.539, 0.502, -0.851
0.529, -0.484, 0.535, -0.858
0.575, -0.429, 0.574, -0.861
0.630, -0.377, 0.620, -0.871
0.687, -0.378, 0.672, -0.874
0.740, -0.400, 0.728, -0.870
0.797, -0.403, 0.792, -0.868
0.855, -0.472, 0.852, -0.850
0.910, -0.535, 0.907, -0.854
0.967, -0.614, 0.965, -0.833
1.002, -0.803, 1.002, -0.803
---------
         
Run 130
Uncorrected data: vel=98.8 ft/s  Re=1.00 mill  AOA=-0.03  Cl=0.070  Cdp=0.00220  Cm=-0.0365
Corrected data:   vel=99.6 ft/s  Re=1.01 mill  AOA=0.0  Cl=0.070  Cdp=0.00220  Cm=-0.0356
DRAG COEFFICIENT BY MOMENTUM  =       0.0085
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.994, 0.000, 0.994
0.004, 0.646, 0.004, 0.545
0.009, 0.441, 0.009, 0.404
0.014, 0.275, 0.015, 0.288
0.019, 0.139, 0.023, 0.189
0.025, 0.056, 0.030, 0.135
0.032, -0.025, 0.037, 0.086
0.039, -0.090, 0.056, -0.031
0.045, -0.146, 0.088, -0.161
0.065, -0.250, 0.128, -0.333
0.101, -0.380, 0.171, -0.462
0.144, -0.459, 0.214, -0.586
0.189, -0.535, 0.255, -0.709
0.234, -0.619, 0.294, -0.807
0.278, -0.641, 0.332, -0.890
0.319, -0.675, 0.367, -0.914
0.356, -0.681, 0.398, -0.898
0.389, -0.713, 0.425, -0.844
0.420, -0.747, 0.450, -0.786
0.452, -0.749, 0.474, -0.754
0.488, -0.672, 0.502, -0.701
0.529, -0.627, 0.535, -0.342
0.575, -0.431, 0.574, -0.261
0.630, -0.223, 0.620, -0.140
0.687, -0.182, 0.672, -0.024
0.740, -0.113, 0.728, 0.091
0.797, -0.050, 0.792, 0.160
0.855, -0.006, 0.852, 0.226
0.910, 0.054, 0.907, 0.249
0.967, 0.146, 0.965, 0.243
1.002, 0.200, 1.002, 0.200
         
Wake data, 120 data points
Wake pos (in), Wake Q
7.8230, 0.08800
7.9030, 0.08700
7.9690, 0.08700
8.0480, 0.08700
8.1220, 0.08700
8.1960, 0.08700
8.2760, 0.08700
8.3500, 0.08700
8.4220, 0.08700
8.4960, 0.08700
8.5720, 0.08700
8.6550, 0.08700
8.7340, 0.08700
8.7980, 0.08700
8.8700, 0.08700
8.9490, 0.08700
9.0260, 0.08700
9.1080, 0.08700
9.1770, 0.08700
9.2440, 0.08700
9.3170, 0.08700
9.3920, 0.08700
9.4690, 0.08700
9.5480, 0.08700
9.6170, 0.08700
9.7030, 0.08700
9.7730, 0.08700
9.8500, 0.08800
9.9270, 0.08800
10.0040, 0.08800
10.0710, 0.08800
10.1500, 0.08800
10.2190, 0.08800
10.2960, 0.08800
10.3680, 0.08800
10.4480, 0.08800
10.5270, 0.08800
10.6060, 0.08800
10.6750, 0.08800
10.7550, 0.08800
10.8340, 0.08800
10.9110, 0.08800
10.9850, 0.08800
11.0660, 0.08800
11.1360, 0.08800
11.2130, 0.08800
11.2870, 0.08800
11.3650, 0.08800
11.4410, 0.08800
11.5210, 0.08700
11.5980, 0.08700
11.6650, 0.08700
11.7460, 0.08700
11.8190, 0.08700
11.8920, 0.08700
11.9750, 0.08700
12.0410, 0.08700
12.1270, 0.08700
12.1980, 0.08600
12.2720, 0.08500
12.3460, 0.08400
12.4280, 0.08300
12.5000, 0.08100
12.5760, 0.08000
12.6420, 0.07800
12.7280, 0.07800
12.8070, 0.07600
12.8930, 0.07500
12.9720, 0.07400
13.0450, 0.07500
13.1210, 0.07500
13.1980, 0.07600
13.2730, 0.07700
13.3520, 0.07800
13.4280, 0.08000
13.5010, 0.08200
13.5800, 0.08300
13.6560, 0.08400
13.7330, 0.08600
13.8160, 0.08600
13.8900, 0.08700
13.9650, 0.08700
14.0390, 0.08700
14.1160, 0.08800
14.1920, 0.08700
14.2700, 0.08800
14.3460, 0.08700
14.4240, 0.08700
14.5010, 0.08800
14.5750, 0.08700
14.6460, 0.08700
14.7200, 0.08800
14.7870, 0.08800
14.8630, 0.08700
14.9350, 0.08700
15.0140, 0.08700
15.0880, 0.08800
15.1600, 0.08700
15.2370, 0.08700
15.3170, 0.08700
15.3850, 0.08700
15.4730, 0.08700
15.5470, 0.08700
15.6110, 0.08700
15.6880, 0.08700
15.7750, 0.08700
15.8440, 0.08800
15.9320, 0.08800
16.0090, 0.08800
16.0890, 0.08800
16.1600, 0.08700
16.2350, 0.08700
16.3140, 0.08700
16.3910, 0.08800
16.4680, 0.08800
16.5450, 0.08700
16.6200, 0.08700
16.6990, 0.08700
16.7840, 0.08800
16.8480, 0.08800
---------
         
Run 131
Uncorrected data: vel=98.4 ft/s  Re=1.00 mill  AOA=2.07  Cl=0.310  Cdp=0.00380  Cm=-0.0417
Corrected data:   vel=99.1 ft/s  Re=1.00 mill  AOA=2.1  Cl=0.300  Cdp=0.00370  Cm=-0.0394
DRAG COEFFICIENT BY MOMENTUM  =       0.0088
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.727, 0.000, 0.727
0.004, 0.098, 0.004, 0.900
0.009, -0.102, 0.009, 0.774
0.014, -0.234, 0.015, 0.638
0.019, -0.333, 0.023, 0.525
0.025, -0.400, 0.030, 0.452
0.032, -0.458, 0.037, 0.377
0.039, -0.498, 0.056, 0.250
0.045, -0.527, 0.088, 0.081
0.065, -0.589, 0.128, -0.099
0.101, -0.661, 0.171, -0.244
0.144, -0.707, 0.214, -0.393
0.189, -0.755, 0.255, -0.508
0.234, -0.797, 0.294, -0.639
0.278, -0.829, 0.332, -0.708
0.319, -0.825, 0.367, -0.762
0.356, -0.829, 0.398, -0.759
0.389, -0.850, 0.425, -0.709
0.420, -0.864, 0.450, -0.664
0.452, -0.848, 0.474, -0.620
0.488, -0.788, 0.502, -0.594
0.529, -0.742, 0.535, -0.273
0.575, -0.409, 0.574, -0.182
0.630, -0.305, 0.620, -0.089
0.687, -0.226, 0.672, 0.025
0.740, -0.147, 0.728, 0.107
0.797, -0.069, 0.792, 0.183
0.855, -0.016, 0.852, 0.243
0.910, 0.045, 0.907, 0.264
0.967, 0.134, 0.965, 0.254
1.002, 0.195, 1.002, 0.195
         
Wake data, 120 data points
Wake pos (in), Wake Q
7.7260, 0.08700
7.8000, 0.08700
7.8750, 0.08700
7.9520, 0.08700
8.0320, 0.08700
8.0980, 0.08700
8.1720, 0.08700
8.2490, 0.08700
8.3230, 0.08700
8.3990, 0.08700
8.4710, 0.08700
8.5480, 0.08700
8.6220, 0.08700
8.6940, 0.08700
8.7680, 0.08700
8.8450, 0.08700
8.9210, 0.08700
8.9990, 0.08700
9.0730, 0.08700
9.1480, 0.08700
9.2110, 0.08700
9.2870, 0.08700
9.3590, 0.08700
9.4350, 0.08700
9.5050, 0.08700
9.5780, 0.08700
9.6510, 0.08700
9.7380, 0.08700
9.8130, 0.08700
9.8940, 0.08700
9.9660, 0.08700
10.0400, 0.08700
10.1060, 0.08700
10.1830, 0.08700
10.2550, 0.08700
10.3350, 0.08700
10.4060, 0.08700
10.4850, 0.08700
10.5560, 0.08700
10.6390, 0.08700
10.7110, 0.08700
10.7900, 0.08700
10.8670, 0.08700
10.9440, 0.08700
11.0130, 0.08700
11.0900, 0.08700
11.1670, 0.08700
11.2460, 0.08700
11.3210, 0.08700
11.4000, 0.08700
11.4720, 0.08600
11.5540, 0.08600
11.6210, 0.08400
11.6950, 0.08400
11.7710, 0.08200
11.8400, 0.08100
11.9150, 0.07900
11.9990, 0.07700
12.0710, 0.07500
12.1480, 0.07600
12.2160, 0.07400
12.2910, 0.07400
12.3670, 0.07500
12.4420, 0.07400
12.5160, 0.07600
12.5930, 0.07700
12.6650, 0.07800
12.7520, 0.07900
12.8250, 0.08100
12.9070, 0.08200
12.9830, 0.08300
13.0530, 0.08500
13.1320, 0.08600
13.2120, 0.08600
13.2860, 0.08700
13.3650, 0.08700
13.4400, 0.08700
13.5160, 0.08700
13.5930, 0.08700
13.6780, 0.08700
13.7510, 0.08700
13.8220, 0.08700
13.9020, 0.08700
13.9730, 0.08700
14.0480, 0.08700
14.1330, 0.08700
14.2030, 0.08700
14.2800, 0.08700
14.3570, 0.08600
14.4320, 0.08600
14.5060, 0.08700
14.5820, 0.08700
14.6440, 0.08700
14.7260, 0.08700
14.7950, 0.08700
14.8740, 0.08700
14.9440, 0.08700
15.0290, 0.08700
15.1000, 0.08700
15.1820, 0.08700
15.2400, 0.08700
15.3270, 0.08600
15.4020, 0.08600
15.4900, 0.08600
15.5580, 0.08600
15.6270, 0.08700
15.7020, 0.08700
15.7860, 0.08700
15.8600, 0.08700
15.9380, 0.08700
16.0140, 0.08700
16.0920, 0.08800
16.1710, 0.08800
16.2430, 0.08800
16.3140, 0.08800
16.3970, 0.08800
16.4770, 0.08800
16.5510, 0.08800
16.6170, 0.08900
16.7050, 0.08800
---------
         
Run 132
Uncorrected data: vel=98.1 ft/s  Re=0.99 mill  AOA=3.98  Cl=0.570  Cdp=0.00510  Cm=-0.0500
Corrected data:   vel=98.9 ft/s  Re=1.00 mill  AOA=4.1  Cl=0.550  Cdp=0.00500  Cm=-0.0462
DRAG COEFFICIENT BY MOMENTUM  =       0.0088
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -0.094, 0.000, -0.094
0.004, -0.721, 0.004, 0.989
0.009, -0.830, 0.009, 0.968
0.014, -0.899, 0.015, 0.884
0.019, -0.941, 0.023, 0.778
0.025, -0.963, 0.030, 0.703
0.032, -0.973, 0.037, 0.627
0.039, -0.970, 0.056, 0.485
0.045, -0.982, 0.088, 0.303
0.065, -0.970, 0.128, 0.108
0.101, -0.987, 0.171, -0.031
0.144, -0.987, 0.214, -0.211
0.189, -0.992, 0.255, -0.334
0.234, -0.995, 0.294, -0.450
0.278, -0.996, 0.332, -0.550
0.319, -0.989, 0.367, -0.609
0.356, -0.979, 0.398, -0.620
0.389, -0.988, 0.425, -0.584
0.420, -0.997, 0.450, -0.527
0.452, -0.979, 0.474, -0.490
0.488, -0.907, 0.502, -0.449
0.529, -0.883, 0.535, -0.265
0.575, -0.472, 0.574, -0.115
0.630, -0.369, 0.620, -0.029
0.687, -0.259, 0.672, 0.062
0.740, -0.187, 0.728, 0.151
0.797, -0.096, 0.792, 0.218
0.855, -0.042, 0.852, 0.272
0.910, 0.031, 0.907, 0.288
0.967, 0.128, 0.965, 0.259
1.002, 0.198, 1.002, 0.198
         
Wake data, 120 data points
Wake pos (in), Wake Q
7.5750, 0.08500
7.6490, 0.08500
7.7260, 0.08600
7.8010, 0.08600
7.8770, 0.08600
7.9540, 0.08600
8.0310, 0.08600
8.1050, 0.08600
8.1770, 0.08600
8.2510, 0.08600
8.3280, 0.08600
8.4030, 0.08600
8.4760, 0.08600
8.5530, 0.08600
8.6310, 0.08600
8.6990, 0.08600
8.7740, 0.08600
8.8550, 0.08600
8.9330, 0.08600
9.0040, 0.08600
9.0830, 0.08600
9.1550, 0.08600
9.2160, 0.08600
9.2880, 0.08600
9.3640, 0.08600
9.4410, 0.08600
9.5130, 0.08600
9.5840, 0.08600
9.6530, 0.08600
9.7320, 0.08600
9.8130, 0.08600
9.8890, 0.08600
9.9640, 0.08600
10.0380, 0.08600
10.1060, 0.08600
10.1840, 0.08600
10.2550, 0.08600
10.3370, 0.08600
10.4080, 0.08600
10.4830, 0.08600
10.5590, 0.08600
10.6400, 0.08600
10.7200, 0.08600
10.7910, 0.08500
10.8680, 0.08500
10.9450, 0.08400
11.0100, 0.08300
11.0920, 0.08100
11.1640, 0.07900
11.2470, 0.07800
11.3210, 0.07700
11.3980, 0.07600
11.4690, 0.07400
11.5490, 0.07400
11.6200, 0.07500
11.6980, 0.07500
11.7710, 0.07500
11.8460, 0.07500
11.9180, 0.07600
11.9920, 0.07700
12.0710, 0.07800
12.1510, 0.07900
12.2250, 0.08000
12.2940, 0.08200
12.3730, 0.08300
12.4450, 0.08400
12.5210, 0.08500
12.5940, 0.08500
12.6700, 0.08600
12.7500, 0.08600
12.8240, 0.08600
12.9060, 0.08600
12.9840, 0.08600
13.0610, 0.08700
13.1320, 0.08700
13.2140, 0.08700
13.2860, 0.08600
13.3650, 0.08700
13.4420, 0.08700
13.5190, 0.08700
13.5930, 0.08600
13.6730, 0.08600
13.7480, 0.08600
13.8300, 0.08600
13.8980, 0.08500
13.9730, 0.08500
14.0480, 0.08500
14.1260, 0.08500
14.2010, 0.08500
14.2780, 0.08500
14.3500, 0.08500
14.4270, 0.08500
14.5030, 0.08500
14.5800, 0.08500
14.6520, 0.08500
14.7200, 0.08600
14.7890, 0.08600
14.8630, 0.08600
14.9400, 0.08700
15.0220, 0.08700
15.0970, 0.08700
15.1720, 0.08700
15.2420, 0.08700
15.3280, 0.08700
15.3960, 0.08700
15.4780, 0.08700
15.5470, 0.08700
15.6220, 0.08600
15.6910, 0.08600
15.7700, 0.08700
15.8500, 0.08600
15.9320, 0.08700
16.0060, 0.08700
16.0830, 0.08700
16.1550, 0.08700
16.2320, 0.08700
16.3030, 0.08700
16.3860, 0.08700
16.4600, 0.08700
16.5400, 0.08700
---------
         
Run 133
Uncorrected data: vel=98.0 ft/s  Re=0.99 mill  AOA=6.02  Cl=0.820  Cdp=0.00650  Cm=-0.0553
Corrected data:   vel=98.8 ft/s  Re=1.00 mill  AOA=6.1  Cl=0.790  Cdp=0.00630  Cm=-0.0499
DRAG COEFFICIENT BY MOMENTUM  =       0.0090
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.483, 0.000, -1.483
0.004, -1.832, 0.004, 0.813
0.009, -1.760, 0.009, 0.977
0.014, -1.700, 0.015, 0.997
0.019, -1.658, 0.023, 0.931
0.025, -1.600, 0.030, 0.871
0.032, -1.570, 0.037, 0.820
0.039, -1.509, 0.056, 0.686
0.045, -1.493, 0.088, 0.505
0.065, -1.396, 0.128, 0.299
0.101, -1.343, 0.171, 0.148
0.144, -1.276, 0.214, -0.011
0.189, -1.240, 0.255, -0.143
0.234, -1.222, 0.294, -0.290
0.278, -1.204, 0.332, -0.392
0.319, -1.185, 0.367, -0.451
0.356, -1.148, 0.398, -0.481
0.389, -1.148, 0.425, -0.453
0.420, -1.160, 0.450, -0.415
0.452, -1.132, 0.474, -0.358
0.488, -1.021, 0.502, -0.319
0.529, -0.806, 0.535, -0.263
0.575, -0.605, 0.574, -0.049
0.630, -0.434, 0.620, 0.025
0.687, -0.308, 0.672, 0.108
0.740, -0.215, 0.728, 0.188
0.797, -0.116, 0.792, 0.249
0.855, -0.056, 0.852, 0.291
0.910, 0.035, 0.907, 0.301
0.967, 0.121, 0.965, 0.275
1.002, 0.185, 1.002, 0.185
         
Wake data, 120 data points
Wake pos (in), Wake Q
7.0580, 0.08600
7.1300, 0.08600
7.1970, 0.08600
7.2700, 0.08600
7.3410, 0.08500
7.4210, 0.08500
7.5030, 0.08600
7.5780, 0.08600
7.6440, 0.08600
7.7180, 0.08600
7.8000, 0.08500
7.8780, 0.08600
7.9520, 0.08500
8.0280, 0.08500
8.0980, 0.08500
8.1750, 0.08600
8.2490, 0.08600
8.3250, 0.08600
8.3950, 0.08600
8.4740, 0.08600
8.5480, 0.08600
8.6280, 0.08600
8.6910, 0.08500
8.7700, 0.08500
8.8360, 0.08600
8.9160, 0.08600
8.9900, 0.08600
9.0680, 0.08600
9.1370, 0.08600
9.2070, 0.08600
9.2740, 0.08600
9.3510, 0.08600
9.4240, 0.08600
9.5020, 0.08600
9.5680, 0.08600
9.6450, 0.08600
9.7190, 0.08600
9.8090, 0.08600
9.8710, 0.08600
9.9490, 0.08600
10.0220, 0.08600
10.0930, 0.08600
10.1640, 0.08500
10.2380, 0.08400
10.3150, 0.08200
10.3920, 0.08100
10.4660, 0.07900
10.5440, 0.07700
10.6200, 0.07600
10.6970, 0.07500
10.7720, 0.07400
10.8510, 0.07300
10.9260, 0.07200
11.0000, 0.07200
11.0690, 0.07200
11.1480, 0.07400
11.2360, 0.07500
11.3020, 0.07600
11.3760, 0.07900
11.4510, 0.08100
11.5240, 0.08300
11.6060, 0.08300
11.6760, 0.08400
11.7550, 0.08500
11.8230, 0.08500
11.9000, 0.08500
11.9730, 0.08500
12.0520, 0.08500
12.1290, 0.08500
12.2010, 0.08500
12.2720, 0.08500
12.3670, 0.08500
12.4230, 0.08500
12.4980, 0.08600
12.5460, 0.08600
12.6480, 0.08600
12.7260, 0.08700
12.8050, 0.08700
12.8910, 0.08700
12.9670, 0.08700
13.0410, 0.08700
13.1160, 0.08700
13.1900, 0.08700
13.2660, 0.08600
13.3370, 0.08600
13.4090, 0.08600
13.4890, 0.08600
13.5720, 0.08700
13.6460, 0.08700
13.7250, 0.08700
13.8070, 0.08700
13.8740, 0.08600
13.9510, 0.08600
14.0270, 0.08600
14.0990, 0.08600
14.1760, 0.08600
14.2530, 0.08600
14.3250, 0.08500
14.3990, 0.08500
14.4810, 0.08500
14.5580, 0.08400
14.6360, 0.08400
14.6980, 0.08400
14.7670, 0.08400
14.8390, 0.08500
14.9200, 0.08500
14.9930, 0.08500
15.0740, 0.08500
15.1520, 0.08500
15.2240, 0.08500
15.2930, 0.08600
15.3710, 0.08600
15.4460, 0.08600
15.5250, 0.08600
15.5970, 0.08600
15.6690, 0.08600
15.7460, 0.08600
15.8300, 0.08600
15.9020, 0.08700
15.9840, 0.08700
---------
         
Run 134
Uncorrected data: vel=97.4 ft/s  Re=0.99 mill  AOA=8.09  Cl=0.940  Cdp=0.00980  Cm=-0.0423
Corrected data:   vel=98.2 ft/s  Re=1.00 mill  AOA=8.2  Cl=0.900  Cdp=0.00960  Cm=-0.0364
DRAG COEFFICIENT BY MOMENTUM  =       0.0167
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -2.863, 0.000, -2.863
0.004, -2.826, 0.004, 0.491
0.009, -2.567, 0.009, 0.858
0.014, -2.399, 0.015, 0.992
0.019, -2.270, 0.023, 0.978
0.025, -2.149, 0.030, 0.954
0.032, -2.045, 0.037, 0.915
0.039, -1.969, 0.056, 0.795
0.045, -1.923, 0.088, 0.630
0.065, -1.751, 0.128, 0.429
0.101, -1.609, 0.171, 0.266
0.144, -1.440, 0.214, 0.103
0.189, -1.360, 0.255, -0.041
0.234, -1.343, 0.294, -0.178
0.278, -1.304, 0.332, -0.288
0.319, -1.224, 0.367, -0.366
0.356, -1.191, 0.398, -0.396
0.389, -1.173, 0.425, -0.387
0.420, -1.172, 0.450, -0.360
0.452, -1.122, 0.474, -0.300
0.488, -0.996, 0.502, -0.253
0.529, -0.780, 0.535, -0.229
0.575, -0.589, 0.574, -0.012
0.630, -0.416, 0.620, 0.037
0.687, -0.284, 0.672, 0.118
0.740, -0.189, 0.728, 0.184
0.797, -0.098, 0.792, 0.223
0.855, -0.042, 0.852, 0.258
0.910, 0.000, 0.907, 0.262
0.967, 0.025, 0.965, 0.200
1.002, 0.050, 1.002, 0.050
         
Wake data, 120 data points
Wake pos (in), Wake Q
6.3500, 0.08500
6.4370, 0.08500
6.5330, 0.08500
6.6220, 0.08500
6.7120, 0.08500
6.8090, 0.08500
6.9020, 0.08500
7.0010, 0.08500
7.0920, 0.08500
7.1790, 0.08500
7.2650, 0.08500
7.3620, 0.08500
7.4570, 0.08500
7.5530, 0.08500
7.6410, 0.08500
7.7400, 0.08500
7.8310, 0.08500
7.9180, 0.08500
8.0180, 0.08500
8.1130, 0.08500
8.2040, 0.08500
8.2980, 0.08500
8.3950, 0.08500
8.4790, 0.08500
8.5790, 0.08500
8.6640, 0.08500
8.7620, 0.08500
8.8550, 0.08500
8.9440, 0.08500
9.0420, 0.08500
9.1400, 0.08500
9.2210, 0.08400
9.2980, 0.08400
9.4020, 0.08300
9.4890, 0.08300
9.5820, 0.08200
9.6720, 0.08200
9.7760, 0.08000
9.8580, 0.07800
9.9630, 0.07500
10.0480, 0.07600
10.1370, 0.07300
10.2280, 0.07200
10.3200, 0.07100
10.4170, 0.07000
10.5160, 0.07100
10.6070, 0.07000
10.7030, 0.06900
10.7990, 0.06900
10.8900, 0.07000
10.9850, 0.07000
11.0760, 0.07300
11.1670, 0.07300
11.2690, 0.07500
11.3590, 0.07700
11.4510, 0.07800
11.5390, 0.07900
11.6390, 0.08100
11.7280, 0.08100
11.8230, 0.08300
11.9120, 0.08400
12.0080, 0.08400
12.1040, 0.08500
12.1930, 0.08500
12.2820, 0.08500
12.3770, 0.08600
12.4650, 0.08600
12.5600, 0.08600
12.6510, 0.08600
12.7500, 0.08600
12.8470, 0.08600
12.9450, 0.08600
13.0390, 0.08600
13.1300, 0.08600
13.2150, 0.08600
13.3190, 0.08600
13.4100, 0.08600
13.5190, 0.08600
13.5990, 0.08600
13.7000, 0.08600
13.7940, 0.08600
13.8880, 0.08600
13.9790, 0.08600
14.0690, 0.08600
14.1650, 0.08600
14.2610, 0.08600
14.3540, 0.08600
14.4460, 0.08600
14.5440, 0.08600
14.6320, 0.08600
14.7170, 0.08600
14.8050, 0.08600
14.9040, 0.08600
14.9920, 0.08600
15.0890, 0.08600
15.1840, 0.08600
15.2720, 0.08600
15.3710, 0.08600
15.4590, 0.08600
15.5560, 0.08600
15.6420, 0.08600
15.7400, 0.08600
