14171	2	11	88	29.6	770	1	4	10	3.673	128	4096	10	0	0	0	0	470.15	1015.1	1.4741e+006	0.11886	0.15309	41.456	0	0	1	0	0	0	8	0	0
1025.6	0.17414	0.13037	-0.10472	-0.31443	-0.48308	-0.63211	-0.87979	-1.0959	-1.2005	-1.2498	-1.0272	-0.64702	-0.087711	0.4787	0.75862	0.84723	0.84842	0.69225	0.37653	0.013322	-0.35024	-0.45833	-0.48518	-0.42068	-0.29241	-0.23537	-0.13887	-0.051352	0.10246	0.17095	5.0059
1024.7	0.16378	0.13051	-0.1017	-0.32369	-0.5227	-0.62782	-0.91039	-1.1255	-1.2596	-1.3233	-1.0866	-0.72977	-0.14311	0.42751	0.72062	0.84334	0.87033	0.74511	0.43196	0.057114	-0.29494	-0.41663	-0.45226	-0.4009	-0.31354	-0.20968	-0.14911	-0.030481	0.082981	0.1401	5.4485
1023.7	0.15495	0.13069	-0.092887	-0.31951	-0.5182	-0.6429	-0.9325	-1.1493	-1.2842	-1.385	-1.2018	-0.80966	-0.21611	0.38242	0.69716	0.81067	0.87275	0.77857	0.47621	0.1119	-0.27034	-0.37937	-0.41489	-0.38684	-0.28887	-0.23588	-0.14652	-0.029105	0.12073	0.13281	5.8687
1022.2	0.15816	0.10052	-0.068957	-0.30038	-0.51248	-0.62798	-0.89827	-1.1994	-1.3194	-1.4395	-1.2824	-0.91968	-0.30843	0.33589	0.66429	0.79348	0.85729	0.79275	0.52236	0.16533	-0.2091	-0.35967	-0.4004	-0.37013	-0.26552	-0.20459	-0.15096	-0.059437	0.093745	0.13161	6.3154
1020.3	0.15998	0.12946	-0.077949	-0.31157	-0.52014	-0.65148	-0.92981	-1.1568	-1.3787	-1.5136	-1.352	-1.0009	-0.40687	0.24512	0.61697	0.76136	0.86953	0.81724	0.5559	0.20635	-0.16675	-0.30364	-0.3859	-0.35069	-0.27036	-0.20493	-0.12211	-0.064787	0.087803	0.11384	6.7854
1018.1	0.14513	0.12171	-0.075152	-0.3092	-0.52768	-0.65777	-0.94618	-1.2555	-1.4298	-1.5786	-1.4491	-1.0903	-0.49844	0.19231	0.57458	0.72618	0.86525	0.82879	0.60829	0.24459	-0.13325	-0.2795	-0.35164	-0.32666	-0.24699	-0.21109	-0.13253	-0.053056	0.074377	0.12909	7.1839
1014.7	0.12594	0.091642	-0.081459	-0.32379	-0.52941	-0.69069	-0.9594	-1.2969	-1.4609	-1.6385	-1.5469	-1.2191	-0.59567	0.13635	0.5505	0.69944	0.83601	0.8513	0.63888	0.30218	-0.087886	-0.26579	-0.33748	-0.29001	-0.23228	-0.19431	-0.11525	-0.072964	0.060932	0.10999	7.671
1012.6	0.12624	0.095109	-0.073952	-0.31856	-0.51056	-0.68888	-0.98162	-1.3469	-1.5242	-1.7027	-1.6281	-1.3158	-0.69704	0.053801	0.50937	0.68096	0.83788	0.87639	0.67316	0.34866	-0.022785	-0.22825	-0.30444	-0.32557	-0.24828	-0.17722	-0.13321	-0.061274	0.056469	0.098326	8.0997
1011.6	0.12794	0.10157	-0.072542	-0.3385	-0.53111	-0.67184	-0.9926	-1.5089	-1.5801	-1.7968	-1.7112	-1.4068	-0.79215	-0.025974	0.42828	0.63993	0.83717	0.89046	0.70833	0.37754	-0.0035701	-0.17566	-0.28491	-0.27483	-0.24005	-0.16149	-0.096484	-0.058656	0.077843	0.095439	8.4532
1009.2	0.11748	0.10512	-0.055936	-0.32716	-0.51419	-0.74024	-1.0296	-1.4584	-1.6131	-1.8337	-1.8273	-1.5218	-0.87964	-0.11529	0.3786	0.56872	0.7867	0.90575	0.74429	0.43708	0.045474	-0.15551	-0.22257	-0.2565	-0.20677	-0.15599	-0.086406	-0.032349	0.064226	0.10318	8.8528
1007.3	0.11923	0.10209	-0.097408	-0.3079	-0.49181	-0.71223	-1.0358	-1.3674	-1.628	-1.8858	-1.909	-1.6397	-1.0012	-0.17715	0.34659	0.5373	0.79129	0.8975	0.77734	0.48561	0.097712	-0.1278	-0.23527	-0.24819	-0.17458	-0.14168	-0.11765	-0.035039	0.067474	0.11244	9.3215
1006.1	0.11631	0.11353	-0.026837	-0.29905	-0.52061	-0.7409	-1.0544	-1.3521	-1.7172	-1.9824	-2.0035	-1.7477	-1.1299	-0.29625	0.24703	0.47911	0.75368	0.89363	0.78267	0.49737	0.12919	-0.052714	-0.17549	-0.20745	-0.1918	-0.16381	-0.12972	-0.051026	0.066026	0.1096	9.6854
1003.5	0.10596	0.09594	-0.06393	-0.32132	-0.5788	-0.75102	-1.0862	-1.4587	-1.7941	-2.0615	-2.1112	-1.8598	-1.2324	-0.38055	0.17367	0.40417	0.7216	0.90093	0.81786	0.54015	0.15789	-0.043956	-0.17589	-0.21382	-0.18086	-0.15397	-0.10024	-0.043162	0.050692	0.07813	10.072
1001.8	0.087712	0.086433	-0.071666	-0.31426	-0.55641	-0.75726	-1.0851	-1.4321	-1.7749	-2.106	-2.2056	-1.9724	-1.3551	-0.46807	0.13434	0.3456	0.68718	0.89756	0.84823	0.59216	0.20164	-0.036649	-0.16533	-0.21273	-0.15851	-0.14983	-0.092956	-0.041873	0.058611	0.085822	10.45
998.2	0.086502	0.070439	-0.07656	-0.3246	-0.55994	-0.75519	-1.114	-1.518	-1.8404	-2.1675	-2.2773	-2.0831	-1.4617	-0.5616	0.055428	0.29993	0.63673	0.86728	0.84848	0.61691	0.24298	0.0093035	-0.1411	-0.18689	-0.16195	-0.14298	-0.076887	-0.029967	0.03396	0.080137	10.804
995.65	0.085181	0.10169	-0.050459	-0.31631	-0.53125	-0.79171	-1.0816	-1.4843	-1.9264	-2.2508	-2.3846	-2.1825	-1.5732	-0.65817	-0.017221	0.23335	0.62119	0.86101	0.86801	0.62801	0.25865	0.031625	-0.11967	-0.17555	-0.15377	-0.13607	-0.087562	-0.046165	0.055796	0.05299	11.129
993.95	0.074349	0.083814	-0.027329	-0.2967	-0.53218	-0.76651	-1.0981	-1.4915	-1.9129	-2.2928	-2.4732	-2.306	-1.6658	-0.74055	-0.09025	0.16779	0.56285	0.87931	0.88696	0.65815	0.28924	0.043633	-0.094898	-0.14615	-0.13962	-0.105	-0.084711	-0.04082	0.068429	0.078819	11.428
993.32	0.068271	0.056057	-0.042787	-0.28591	-0.54763	-0.7256	-1.1545	-1.5081	-1.8919	-2.3388	-2.5421	-2.4019	-1.7825	-0.8254	-0.13515	0.11923	0.52259	0.83435	0.87439	0.68749	0.31358	0.066056	-0.093419	-0.15367	-0.12247	-0.1333	-0.095244	-0.070509	0.031057	0.085047	11.701
990.98	0.077675	0.064375	-0.047596	-0.30072	-0.52523	-0.72415	-1.1484	-1.5492	-1.9546	-2.4017	-2.607	-2.4669	-1.8574	-0.91354	-0.21363	0.059722	0.50975	0.83468	0.88087	0.6892	0.33703	0.10513	-0.065507	-0.1317	-0.14288	-0.13214	-0.090958	-0.057229	0.02491	0.062402	11.937
986.95	0.056234	0.061395	-0.047651	-0.26121	-0.56136	-0.73179	-1.1366	-1.538	-1.8389	-2.4404	-2.6785	-2.5495	-1.9224	-0.95982	-0.25303	0.021939	0.48349	0.82793	0.91093	0.705	0.36734	0.10701	-0.070412	-0.12331	-0.13925	-0.12519	-0.083773	-0.027698	0.040818	0.068637	12.183
984.4	0.060999	0.058304	-0.016587	-0.26512	-0.51872	-0.76388	-1.146	-1.5734	-1.8578	-2.474	-2.7377	-2.6255	-2.0062	-1.0097	-0.2939	-0.011326	0.45157	0.82995	0.92357	0.74255	0.3805	0.12544	-0.045452	-0.090638	-0.1265	-0.10005	-0.096186	-0.068375	0.009282	0.068755	12.374
984.82	0.056318	0.036736	-0.039862	-0.28208	-0.50655	-0.72513	-1.1556	-1.6264	-1.9353	-2.4969	-2.7782	-2.6807	-2.0825	-1.0927	-0.33569	-0.042907	0.42932	0.81437	0.91427	0.75033	0.40923	0.12242	-0.040648	-0.12651	-0.13077	-0.10454	-0.09157	-0.058917	0.021882	0.024315	12.541
986.1	0.04848	0.053158	-0.028983	-0.25991	-0.52791	-0.75929	-1.1305	-1.6085	-1.9043	-2.5562	-2.8355	-2.7497	-2.1448	-1.1574	-0.41378	-0.09188	0.39727	0.81502	0.91165	0.74292	0.40568	0.14327	-0.02959	-0.11739	-0.13642	-0.11185	-0.094494	-0.04263	0.021865	0.025845	12.693
986.1	0.036023	0.048209	-0.013324	-0.23802	-0.49389	-0.77269	-1.2027	-1.6023	-1.9897	-2.5529	-2.8651	-2.7996	-2.1826	-1.2093	-0.42377	-0.12661	0.3627	0.81332	0.92636	0.76073	0.41936	0.14634	-0.0075853	-0.10392	-0.12481	-0.12379	-0.10042	-0.05889	0.021958	0.036578	12.765
985.46	0.031336	0.033425	-0.043159	-0.24764	-0.48734	-0.77653	-1.1518	-1.6016	-1.9447	-2.5867	-2.9209	-2.8417	-2.2415	-1.2385	-0.45922	-0.15994	0.34397	0.77645	0.92101	0.76443	0.42877	0.14338	-0.046931	-0.11149	-0.13651	-0.11192	-0.094497	-0.053429	0.012481	0.035029	12.847
985.04	0.0078398	0.018574	-0.046265	-0.26167	-0.48595	-0.67827	-1.1375	-1.6213	-1.968	-2.6087	-2.9135	-2.8784	-2.2757	-1.2831	-0.49628	-0.17742	0.32363	0.76837	0.90526	0.75664	0.43652	0.14947	-0.040641	-0.13402	-0.15826	-0.13145	-0.10365	-0.079258	-0.0094349	0.0074557	12.909
985.89	-0.0077308	0.023483	0.010087	-0.20221	-0.45993	-0.69928	-1.085	-1.5633	-1.9589	-2.6144	-2.9457	-2.892	-2.2828	-1.2977	-0.50747	-0.2104	0.31871	0.78807	0.92068	0.7657	0.42706	0.15084	-0.01857	-0.11739	-0.14802	-0.14472	-0.10658	-0.076559	0.0030736	0.011988	12.88
988.22	-0.0092693	-0.021055	-0.018122	-0.17519	-0.45557	-0.70928	-1.1233	-1.5457	-1.9962	-2.6194	-2.9578	-2.9301	-2.3211	-1.3024	-0.52457	-0.21304	0.30382	0.75906	0.92873	0.77523	0.43059	0.14594	-0.045373	-0.11268	-0.1636	-0.16228	-0.13342	-0.099265	-0.020463	0.010506	12.873
989.71	0.017121	0.023409	-0.032046	-0.1906	-0.43634	-0.68339	-1.135	-1.5995	-1.9798	-2.6091	-2.9447	-2.9129	-2.3297	-1.3303	-0.51555	-0.21278	0.31744	0.75959	0.91851	0.78049	0.43753	0.1773	-0.024827	-0.10211	-0.13308	-0.13082	-0.094089	-0.055822	-0.026634	0.018071	12.867
