20471	2	11	94	23	755.35	2	-1	41	127.36	1024	37888	5	0	0	0	0	2500	2778.8	2.4847e+006	0.19856	0.0089247	68.494	0	0	1	0	0	0	15	0	0	0	0	0	0	0
2760.7	0.086187	0.10991	-0.018412	-0.13518	-0.24232	-0.2591	-0.2949	-0.30198	-0.30528	-0.32061	-0.36822	-0.40476	-0.46807	-0.39925	-0.12633	0.28557	0.59795	0.77464	0.90373	-0.65464	-0.27867	-0.30698	-0.19194	-0.20693	-0.18456	-0.20248	-0.20717	-0.20648	-0.21049	-0.18929	-0.15572	-0.068108	-0.007113	0.089034	0.064746	-0.73243
2760.7	0.076954	0.1038	-0.027615	-0.14133	-0.24534	-0.2652	-0.29794	-0.30803	-0.31444	-0.32363	-0.37441	-0.4078	-0.46807	-0.39925	-0.12633	0.28557	0.60808	0.77464	0.91503	-0.6622	-0.28274	-0.31104	-0.20006	-0.21308	-0.19064	-0.21159	-0.21635	-0.21568	-0.22287	-0.19969	-0.16488	-0.077256	-0.012193	0.084941	0.056796	-0.73243
2760.7	0.080031	0.10075	-0.027615	-0.1444	-0.24837	-0.26825	-0.30098	-0.31406	-0.32359	-0.32666	-0.38369	-0.41693	-0.47111	-0.39925	-0.12633	0.28557	0.60808	0.77464	0.91503	-0.67356	-0.28884	-0.31408	-0.20615	-0.21922	-0.19571	-0.21767	-0.2235	-0.22181	-0.22597	-0.20177	-0.16488	-0.078273	-0.013209	0.089034	0.05793	-0.73243
2760.7	0.086187	0.10685	-0.021479	-0.1444	-0.2514	-0.2713	-0.30706	-0.3201	-0.32359	-0.32968	-0.38369	-0.41997	-0.47415	-0.40359	-0.12633	0.2795	0.60808	0.77464	0.91503	-0.68113	-0.29291	-0.31509	-0.20615	-0.21922	-0.1947	-0.21463	-0.22044	-0.21874	-0.22081	-0.19449	-0.15979	-0.077256	-0.012193	0.09313	0.062476	-0.73243
2764.1	0.089158	0.10672	-0.021453	-0.14116	-0.25412	-0.27097	-0.30972	-0.3167	-0.32015	-0.3323	-0.38013	-0.41642	-0.47054	-0.39877	-0.12617	0.27916	0.61747	0.7737	0.91391	-0.67651	-0.29357	-0.31268	-0.20286	-0.21487	-0.18839	-0.20729	-0.21303	-0.21133	-0.21435	-0.18906	-0.15654	-0.075131	-0.0091323	0.093017	0.061265	-0.73243
2767.5	0.079836	0.10355	-0.021426	-0.14405	-0.25381	-0.27368	-0.30631	-0.31631	-0.31976	-0.33793	-0.37967	-0.41591	-0.46996	-0.39828	-0.11733	0.28488	0.62682	0.76258	0.92407	-0.67947	-0.29727	-0.31331	-0.20565	-0.21767	-0.19119	-0.21209	-0.21786	-0.21617	-0.22027	-0.19298	-0.15838	-0.076054	-0.010135	0.094944	0.058923	-0.70802
2767.5	0.076766	0.10659	-0.024488	-0.14405	-0.25079	-0.27368	-0.30631	-0.3133	-0.32281	-0.34095	-0.37967	-0.41895	-0.473	-0.40261	-0.12167	0.28488	0.61671	0.76258	0.9128	-0.69079	-0.31148	-0.32443	-0.21984	-0.23197	-0.20636	-0.22825	-0.23415	-0.23045	-0.23468	-0.20439	-0.16854	-0.084166	-0.014189	0.088818	0.056658	-0.73243
2770.8	0.079739	0.10951	-0.024459	-0.14693	-0.25652	-0.27638	-0.30897	-0.31593	-0.3285	-0.34355	-0.38538	-0.41844	-0.47545	-0.40645	-0.12153	0.27848	0.61596	0.7515	0.91169	-0.70126	-0.32326	-0.33615	-0.22766	-0.24088	-0.21622	-0.23604	-0.242	-0.23933	-0.24056	-0.21036	-0.17239	-0.089128	-0.018223	0.084631	0.054325	-0.75685
2770.8	0.082807	0.11255	-0.027514	-0.14999	-0.25652	-0.27942	-0.31806	-0.32495	-0.33762	-0.34656	-0.39154	-0.42754	-0.48151	-0.40645	-0.12587	0.27848	0.60587	0.7515	0.90044	-0.71634	-0.32934	-0.33817	-0.22665	-0.23884	-0.21116	-0.22696	-0.23183	-0.23017	-0.23131	-0.20414	-0.16732	-0.084064	-0.016197	0.087692	0.055457	-0.70802
