20181	21	9	94	27	763.8	2	-0	40	55.017	1024	37888	5	0	0	0	0	768	1044.9	1.506e+006	0.12108	0.0062799	42.049	0	0	1	0	0	0	15	0	0	0	0	0	0	0
1041.6	0.099963	0.13227	0.0024507	-0.11893	-0.22207	-0.23787	-0.27267	-0.28687	-0.29876	-0.30714	-0.33862	-0.37675	-0.44934	-0.38101	-0.098387	0.29781	0.63872	0.7491	0.91031	-0.599	-0.27627	-0.25864	-0.21659	-0.19997	-0.1745	-0.19508	-0.19012	-0.19764	-0.19553	-0.1713	-0.12748	-0.054934	0.0096875	0.11336	0.0873	-0.49317
1041.4	0.10998	0.14129	0.0057193	-0.11243	-0.21648	-0.23549	-0.26303	-0.28211	-0.29478	-0.3063	-0.33868	-0.37772	-0.45211	-0.38377	-0.10057	0.29625	0.62271	0.74112	0.89974	-0.60901	-0.27826	-0.25804	-0.21791	-0.2	-0.17003	-0.19833	-0.19275	-0.19702	-0.19491	-0.16868	-0.12232	-0.051712	0.01615	0.11794	0.095785	-0.49317
1041.8	0.10358	0.13134	0.0016335	-0.11728	-0.22042	-0.23459	-0.2702	-0.28041	-0.29709	-0.30619	-0.33584	-0.3731	-0.44836	-0.38094	-0.098368	0.29938	0.62853	0.75166	0.90478	-0.60136	-0.26783	-0.25473	-0.21139	-0.19342	-0.1661	-0.19182	-0.1888	-0.1924	-0.19025	-0.16796	-0.12422	-0.050401	0.014205	0.11724	0.090541	-0.48829
1040.8	0.10549	0.13327	0.004905	-0.11576	-0.22062	-0.23481	-0.27368	-0.28147	-0.3006	-0.30826	-0.33977	-0.37792	-0.45775	-0.38937	-0.10603	0.29155	0.62507	0.74424	0.9083	-0.60068	-0.27002	-0.2627	-0.22191	-0.20337	-0.17141	-0.20102	-0.19285	-0.20298	-0.19371	-0.17473	-0.12563	-0.054975	0.011633	0.11865	0.094535	-0.49317
1041.4	0.1018	0.12959	0.0024511	-0.11814	-0.2205	-0.2363	-0.2703	-0.28051	-0.29155	-0.30452	-0.33415	-0.37055	-0.45122	-0.38198	-0.09624	0.29949	0.6348	0.74924	0.91048	-0.58673	-0.26341	-0.25676	-0.21598	-0.19479	-0.16809	-0.18996	-0.18628	-0.19247	-0.19098	-0.16603	-0.12297	-0.05236	0.014212	0.11924	0.092528	-0.48829
1041.2	0.10545	0.13322	0.0024516	-0.1149	-0.22054	-0.23715	-0.27196	-0.28537	-0.29887	-0.30993	-0.33964	-0.37778	-0.45489	-0.38564	-0.10059	0.29954	0.63895	0.75478	0.91602	-0.58931	-0.26862	-0.25487	-0.21537	-0.20069	-0.17199	-0.19708	-0.19019	-0.19836	-0.19429	-0.16673	-0.12494	-0.056247	0.014859	0.11861	0.097107	-0.49317
1041.6	0.10905	0.13497	0.007352	-0.11078	-0.21805	-0.23302	-0.26944	-0.28286	-0.29634	-0.30714	-0.33862	-0.37765	-0.45114	-0.3846	-0.10379	0.28972	0.63066	0.74369	0.913	-0.57548	-0.26852	-0.25735	-0.2153	-0.20127	-0.16678	-0.19572	-0.19206	-0.19633	-0.19488	-0.17063	-0.12618	-0.05429	0.012271	0.11596	0.093814	-0.49805
1041.2	0.10636	0.13142	0.004086	-0.1149	-0.21813	-0.23472	-0.2647	-0.27816	-0.28837	-0.30368	-0.33512	-0.3742	-0.44682	-0.37936	-0.10058	0.2963	0.62887	0.74667	0.92139	-0.57075	-0.26862	-0.2523	-0.21602	-0.20004	-0.17006	-0.19257	-0.19149	-0.19381	-0.19167	-0.16805	-0.12429	-0.049783	0.018737	0.12057	0.093197	-0.49317
1041.4	0.10271	0.12599	0.0024511	-0.11895	-0.22131	-0.23954	-0.26626	-0.28532	-0.29235	-0.3063	-0.33777	-0.37682	-0.44404	-0.37749	-0.097322	0.30272	0.64488	0.76005	0.93197	-0.58425	-0.26922	-0.25032	-0.21147	-0.19805	-0.16809	-0.1919	-0.1921	-0.19637	-0.19492	-0.17331	-0.13009	-0.055589	0.014856	0.11598	0.089922	-0.49317
1041.6	0.10087	0.12687	-7.7065e-011	-0.11974	-0.21805	-0.23868	-0.26783	-0.28286	-0.29795	-0.30803	-0.34224	-0.38391	-0.45114	-0.38281	-0.10163	0.30105	0.64275	0.75721	0.92911	-0.61509	-0.28272	-0.26829	-0.2211	-0.20387	-0.17773	-0.19508	-0.19724	-0.19959	-0.1975	-0.17262	-0.13136	-0.057519	0.014209	0.11401	0.087299	-0.48829
1041.4	0.10271	0.12509	0.0049023	-0.11732	-0.2197	-0.24035	-0.2703	-0.28692	-0.29801	-0.30809	-0.34049	-0.38309	-0.44584	-0.37839	-0.10057	0.29787	0.64286	0.75194	0.92928	-0.59539	-0.2789	-0.26126	-0.22114	-0.20261	-0.17776	-0.19576	-0.19727	-0.20222	-0.19754	-0.17133	-0.13009	-0.056238	0.013567	0.11142	0.086012	-0.48829
1041.2	0.10727	0.13232	0.0065375	-0.1149	-0.21571	-0.23958	-0.26147	-0.28136	-0.28998	-0.3019	-0.33421	-0.3751	-0.43695	-0.37039	-0.090851	0.30602	0.64903	0.75749	0.93751	-0.60046	-0.27766	-0.25359	-0.21151	-0.19548	-0.16748	-0.18549	-0.18566	-0.1912	-0.19101	-0.16606	-0.12558	-0.051722	0.01486	0.11274	0.089938	-0.49317
1041.6	0.1036	0.12597	0.0049014	-0.11811	-0.22046	-0.24192	-0.26702	-0.28527	-0.29634	-0.30714	-0.33952	-0.38123	-0.44486	-0.37653	-0.095142	0.29943	0.64073	0.74639	0.92911	-0.59034	-0.2795	-0.25735	-0.22045	-0.20192	-0.17708	-0.19701	-0.19659	-0.19828	-0.20013	-0.1746	-0.1333	-0.05752	0.0096875	0.11205	0.084042	-0.50782
1041.4	0.10725	0.1314	0.0081704	-0.11406	-0.21567	-0.23468	-0.26788	-0.2773	-0.29235	-0.30363	-0.33777	-0.37951	-0.44494	-0.37839	-0.099485	0.29139	0.63077	0.74653	0.91854	-0.59168	-0.28149	-0.26126	-0.22178	-0.20652	-0.17647	-0.19705	-0.19792	-0.19897	-0.1982	-0.17265	-0.12815	-0.052358	0.014856	0.11729	0.088619	-0.48829
1041.6	0.10178	0.13047	0.0049014	-0.11486	-0.21966	-0.23302	-0.26541	-0.27645	-0.2923	-0.30268	-0.33409	-0.37496	-0.44217	-0.37563	-0.098386	0.29458	0.63267	0.74369	0.92105	-0.57672	-0.26788	-0.25092	-0.21336	-0.1928	-0.17	-0.18864	-0.18818	-0.19438	-0.18766	-0.16799	-0.12489	-0.048471	0.016792	0.11726	0.092511	-0.49317
1041.8	0.10449	0.13134	0.0040837	-0.11565	-0.21962	-0.2354	-0.26617	-0.28121	-0.29548	-0.3053	-0.33765	-0.37579	-0.44657	-0.37825	-0.099449	0.29452	0.63054	0.74626	0.9182	-0.57167	-0.26783	-0.25473	-0.20946	-0.19797	-0.16997	-0.19569	-0.19009	-0.19695	-0.19287	-0.16796	-0.12746	-0.051693	0.014206	0.11789	0.093797	-0.48829
1041.6	0.10723	0.13587	0.0065351	-0.1116	-0.21403	-0.23545	-0.26541	-0.28126	-0.29311	-0.30357	-0.33499	-0.37496	-0.44755	-0.38012	-0.092981	0.29943	0.63267	0.7491	0.90763	-0.59034	-0.27175	-0.25735	-0.21788	-0.20062	-0.17321	-0.19443	-0.19206	-0.19698	-0.19619	-0.16931	-0.12489	-0.048471	0.016792	0.11987	0.095768	-0.48341
1041.6	0.10541	0.13857	0.0049014	-0.11241	-0.21724	-0.22897	-0.26783	-0.28206	-0.29311	-0.30446	-0.33409	-0.37228	-0.44575	-0.37294	-0.087573	0.30752	0.64073	0.7518	0.91837	-0.59776	-0.27111	-0.25607	-0.21659	-0.19475	-0.16935	-0.18928	-0.18366	-0.19113	-0.18766	-0.16468	-0.11971	-0.048471	0.019376	0.12508	0.095768	-0.47852
1041.6	0.10451	0.13587	0.0057182	-0.11486	-0.22046	-0.23545	-0.27025	-0.28286	-0.29714	-0.30536	-0.3359	-0.37228	-0.44755	-0.37743	-0.089738	0.30429	0.63872	0.75721	0.91568	-0.61014	-0.2724	-0.26186	-0.21916	-0.20062	-0.17064	-0.19701	-0.19142	-0.19698	-0.19422	-0.16931	-0.12295	-0.05041	0.014854	0.12769	0.10098	-0.46876
1041.6	0.10087	0.13137	-0.00081689	-0.12137	-0.22529	-0.24111	-0.27751	-0.28527	-0.29876	-0.30804	-0.3368	-0.37407	-0.45203	-0.38281	-0.09298	0.30429	0.6367	0.75721	0.913	-0.61509	-0.27304	-0.26186	-0.21659	-0.19931	-0.16613	-0.19444	-0.18883	-0.19308	-0.19029	-0.16865	-0.12295	-0.048471	0.016792	0.12508	0.10098	-0.46387
1041.6	0.10814	0.13497	0.0032676	-0.11648	-0.22127	-0.23626	-0.26863	-0.28126	-0.29634	-0.30893	-0.33771	-0.37586	-0.45203	-0.38012	-0.094062	0.30591	0.63469	0.7491	0.91031	-0.61385	-0.27111	-0.26443	-0.21594	-0.19866	-0.17064	-0.1925	-0.18495	-0.19178	-0.18766	-0.1627	-0.12036	-0.04718	0.020021	0.12573	0.10098	-0.4834
1041.4	0.1018	0.13049	-0.0016341	-0.12221	-0.22533	-0.24439	-0.27917	-0.28612	-0.30204	-0.31166	-0.34139	-0.3795	-0.45122	-0.38019	-0.095161	0.29949	0.62674	0.74383	0.90242	-0.60035	-0.26857	-0.25612	-0.21018	-0.19674	-0.16809	-0.19383	-0.18628	-0.19312	-0.19032	-0.16603	-0.12491	-0.049773	0.015503	0.1225	0.096438	-0.44922
