20441	26	10	94	23.7	744	2	-1	37	37.089	1024	37888	5	0	0	0	0	1024	1087.2	1.5378e+006	0.12514	0.0041189	43.219	0	0	1	0	0	0	15	0	0	0	0	0	0	0
1085.7	0.17554	0.19319	0.058333	-0.061947	-0.22246	-0.19952	-0.21099	-0.22534	-0.23334	-0.2765	-0.28397	-0.33978	-0.38448	-0.3714	-0.033265	0.38347	0.67608	0.85939	0.95035	-0.70698	-0.30156	-0.26438	-0.25255	-0.19487	-0.12329	-0.17355	-0.19078	-0.21552	-0.18627	-0.18301	-0.094684	0.0036187	0.047026	0.17332	0.15607	-0.96193
1085.7	0.17398	0.19164	0.054685	-0.063508	-0.22452	-0.20522	-0.21512	-0.22534	-0.23334	-0.27702	-0.28292	-0.33772	-0.382	-0.37016	-0.031849	0.3845	0.67763	0.86095	0.95207	-0.69577	-0.29587	-0.26335	-0.25049	-0.19175	-0.12225	-0.17304	-0.19182	-0.21864	-0.1889	-0.1883	-0.099858	-0.00051696	0.044958	0.17072	0.15867	-0.95216
1085.9	0.17708	0.19575	0.061967	-0.058813	-0.2183	-0.19275	-0.20992	-0.22479	-0.23382	-0.27543	-0.28339	-0.33818	-0.38565	-0.3732	-0.034675	0.3772	0.66823	0.84835	0.93985	-0.68164	-0.29478	-0.26588	-0.25251	-0.19276	-0.12223	-0.17249	-0.18971	-0.21704	-0.18467	-0.18192	-0.093634	0.0056856	0.050633	0.17381	0.16073	-0.96193
1086.1	0.17705	0.19364	0.058312	-0.062447	-0.22392	-0.1979	-0.20937	-0.22629	-0.23481	-0.27435	-0.2802	-0.33451	-0.38125	-0.36941	-0.030424	0.38436	0.6743	0.85598	0.94485	-0.69062	-0.29369	-0.26171	-0.24731	-0.19116	-0.12324	-0.17195	-0.18812	-0.21648	-0.18673	-0.18189	-0.095686	0.0067182	0.050109	0.18002	0.16226	-0.96681
1085.7	0.17345	0.19423	0.058853	-0.060905	-0.22194	-0.20056	-0.21099	-0.22791	-0.23541	-0.27496	-0.28187	-0.33566	-0.38324	-0.37016	-0.029726	0.3845	0.67454	0.85784	0.94863	-0.69647	-0.29742	-0.26696	-0.25204	-0.19227	-0.1207	-0.17201	-0.18871	-0.21604	-0.1868	-0.18143	-0.095718	0.0010339	0.048059	0.17748	0.15867	-0.96681
1086.1	0.17391	0.19623	0.057792	-0.062445	-0.22238	-0.19841	-0.21195	-0.22834	-0.2379	-0.27846	-0.28387	-0.3376	-0.3862	-0.37375	-0.033252	0.3823	0.67275	0.85442	0.94313	-0.69763	-0.30042	-0.27305	-0.25453	-0.19481	-0.12376	-0.17915	-0.19382	-0.22169	-0.19041	-0.18665	-0.098786	0.0020671	0.049074	0.17586	0.15966	-0.96193
1086.1	0.17287	0.19261	0.056229	-0.062443	-0.22392	-0.19686	-0.2104	-0.22783	-0.23481	-0.27435	-0.28125	-0.33451	-0.38434	-0.37127	-0.029716	0.38436	0.6712	0.85598	0.94141	-0.70393	-0.30403	-0.26996	-0.26073	-0.19845	-0.12737	-0.17967	-0.19279	-0.22013	-0.18988	-0.18559	-0.097236	0.0025839	0.049076	0.17898	0.16018	-0.96193
1086.1	0.16765	0.18846	0.054146	-0.064007	-0.22547	-0.201	-0.21143	-0.23193	-0.23894	-0.27846	-0.28491	-0.33709	-0.3862	-0.37189	-0.026177	0.38643	0.67894	0.85442	0.94657	-0.70463	-0.30455	-0.26532	-0.25815	-0.19585	-0.12221	-0.17658	-0.18916	-0.21908	-0.18673	-0.18559	-0.095168	0.0010336	0.046491	0.1743	0.15757	-0.96193
1085.9	0.17133	0.19057	0.054677	-0.064018	-0.22448	-0.20156	-0.21766	-0.233	-0.24104	-0.28108	-0.28758	-0.33869	-0.38812	-0.37195	-0.024767	0.38547	0.6806	0.85613	0.94329	-0.70896	-0.30564	-0.26743	-0.25613	-0.1964	-0.12584	-0.17867	-0.19075	-0.22121	-0.18676	-0.18404	-0.095186	0.0031012	0.048567	0.17849	0.16333	-0.95216
1085.9	0.17447	0.19264	0.05624	-0.061415	-0.22036	-0.19327	-0.21353	-0.22633	-0.23433	-0.27491	-0.28078	-0.33302	-0.38379	-0.36948	-0.02123	0.39167	0.68679	0.86236	0.94674	-0.72437	-0.3134	-0.27464	-0.26336	-0.20005	-0.12842	-0.18227	-0.19438	-0.22277	-0.19149	-0.18668	-0.09777	0.0025844	0.047016	0.17745	0.16177	-0.95704
1085.7	0.17189	0.1906	0.055728	-0.061426	-0.22297	-0.19952	-0.21151	-0.22894	-0.23437	-0.27496	-0.28082	-0.33205	-0.382	-0.36768	-0.018401	0.39587	0.69465	0.86873	0.95551	-0.73361	-0.31707	-0.27624	-0.25411	-0.19696	-0.12431	-0.17767	-0.19182	-0.21812	-0.18732	-0.18248	-0.094167	0.0036187	0.049609	0.18217	0.16596	-0.95704
1085.9	0.17133	0.18953	0.057281	-0.060375	-0.22293	-0.20415	-0.21198	-0.23403	-0.23898	-0.28005	-0.28496	-0.33766	-0.38503	-0.37072	-0.022645	0.38753	0.68834	0.85924	0.95018	-0.73208	-0.32115	-0.28083	-0.25716	-0.20057	-0.13203	-0.18279	-0.19593	-0.22173	-0.19201	-0.18774	-0.097253	0.0010337	0.048051	0.17537	0.16177	-0.95704
1085.7	0.17554	0.19526	0.059894	-0.057782	-0.21782	-0.19952	-0.20996	-0.23201	-0.23489	-0.27599	-0.28187	-0.33514	-0.382	-0.36706	-0.021234	0.3907	0.6931	0.86095	0.95551	-0.73221	-0.31914	-0.27675	-0.25566	-0.198	-0.12999	-0.17973	-0.19389	-0.22125	-0.18837	-0.18354	-0.096235	0.0036187	0.048575	0.17904	0.16492	-0.96193
1085.9	0.16715	0.18746	0.055197	-0.062977	-0.22396	-0.19741	-0.20786	-0.22941	-0.23227	-0.27337	-0.27868	-0.33199	-0.37884	-0.3639	-0.016276	0.39683	0.69917	0.86547	0.95707	-0.74189	-0.32064	-0.28083	-0.25509	-0.19953	-0.13048	-0.1797	-0.19645	-0.22277	-0.19096	-0.1888	-0.10036	-0.0031012	0.044434	0.16964	0.1524	-0.96681
1085.7	0.17502	0.19216	0.057811	-0.061945	-0.22503	-0.19848	-0.21409	-0.23356	-0.23695	-0.27753	-0.28397	-0.33669	-0.382	-0.36768	-0.019109	0.39277	0.69465	0.86251	0.96068	-0.74202	-0.32121	-0.27727	-0.25617	-0.19956	-0.13051	-0.17973	-0.19493	-0.22177	-0.18995	-0.18724	-0.098824	-0.0020679	0.047542	0.17488	0.15763	-0.96681
1085.7	0.1745	0.18905	0.055206	-0.06507	-0.22349	-0.20004	-0.21254	-0.22996	-0.23541	-0.27753	-0.2824	-0.33669	-0.382	-0.36768	-0.021232	0.39484	0.6931	0.86406	0.95207	-0.74132	-0.31966	-0.27572	-0.25566	-0.198	-0.12947	-0.17664	-0.19337	-0.21864	-0.18837	-0.1846	-0.096235	0.0020679	0.048577	0.17332	0.15711	-0.96681
1086.1	0.17391	0.19261	0.05623	-0.064526	-0.22238	-0.19997	-0.21298	-0.23142	-0.23532	-0.27743	-0.28387	-0.33812	-0.38125	-0.36755	-0.019809	0.39263	0.6944	0.86687	0.95345	-0.73265	-0.31903	-0.27562	-0.2535	-0.19637	-0.12943	-0.17658	-0.19434	-0.21909	-0.19093	-0.18718	-0.096719	0.0015503	0.050109	0.17378	0.15602	-0.96681
