20171	21	9	94	25	763.8	2	-1	40	74.992	1024	37888	5	0	0	0	0	1024	1029.6	1.5078e+006	0.12019	0.0086521	41.601	0	0	1	0	0	0	15	0	0	0	0	0	0	0
1027.2	0.1032	0.13686	0.0033133	-0.11894	-0.21783	-0.24038	-0.27566	-0.2917	-0.29966	-0.30782	-0.33784	-0.37567	-0.44744	-0.36816	-0.090993	0.31347	0.63948	0.78152	0.92305	-0.63122	-0.27425	-0.26878	-0.21896	-0.20408	-0.18217	-0.19585	-0.19147	-0.19447	-0.19561	-0.16766	-0.12926	-0.055703	0.012441	0.11296	0.08654	-0.53223
1027.2	0.10136	0.13777	0.0041416	-0.11729	-0.21865	-0.23628	-0.27403	-0.28926	-0.29966	-0.30601	-0.33784	-0.37476	-0.44744	-0.36725	-0.087703	0.31347	0.64356	0.77877	0.92577	-0.62871	-0.27621	-0.27335	-0.22092	-0.20673	-0.18347	-0.20238	-0.19213	-0.19644	-0.19694	-0.17101	-0.12926	-0.05767	0.011131	0.1123	0.087861	-0.53223
1027.4	0.10134	0.13318	0.0024845	-0.11809	-0.22024	-0.23952	-0.27561	-0.28677	-0.30206	-0.30866	-0.34053	-0.37832	-0.45009	-0.36991	-0.087686	0.31177	0.64549	0.78411	0.92288	-0.63236	-0.28074	-0.27591	-0.22349	-0.20405	-0.18148	-0.20495	-0.19668	-0.19377	-0.1989	-0.17098	-0.1299	-0.058313	0.011133	0.11228	0.084541	-0.51759
1027.8	0.10499	0.13678	0.0049671	-0.11722	-0.21527	-0.23943	-0.27551	-0.28422	-0.30032	-0.30764	-0.33949	-0.37727	-0.44901	-0.36977	-0.087652	0.31165	0.64729	0.78382	0.92253	-0.62334	-0.28063	-0.2732	-0.22145	-0.20463	-0.1775	-0.20226	-0.19792	-0.19699	-0.19616	-0.17091	-0.12985	-0.054364	0.015054	0.11686	0.089792	-0.52735
1027.4	0.10134	0.13227	-0.0016563	-0.12305	-0.22106	-0.24526	-0.27888	-0.29164	-0.3037	-0.30866	-0.34145	-0.37651	-0.451	-0.37082	-0.089878	0.30849	0.63936	0.7704	0.92015	-0.61856	-0.28074	-0.27591	-0.22284	-0.20603	-0.17691	-0.20299	-0.1993	-0.20036	-0.19823	-0.17299	-0.13252	-0.058969	0.01113	0.11228	0.085861	-0.51759
1027.4	0.099498	0.13501	0.0016563	-0.11974	-0.21943	-0.24198	-0.27561	-0.29083	-0.30288	-0.30957	-0.34145	-0.37923	-0.45191	-0.37355	-0.093167	0.30685	0.63323	0.77589	0.91471	-0.62985	-0.28008	-0.27525	-0.22415	-0.20801	-0.17887	-0.2043	-0.19602	-0.20168	-0.19956	-0.17299	-0.13186	-0.056348	0.010475	0.11558	0.085861	-0.52247
1027.2	0.10044	0.13412	0.002485	-0.11977	-0.2211	-0.24777	-0.27567	-0.29495	-0.30294	-0.30963	-0.34152	-0.37839	-0.44926	-0.36907	-0.089895	0.31183	0.63335	0.77877	0.91488	-0.63248	-0.28013	-0.27792	-0.22484	-0.20607	-0.17695	-0.19911	-0.1954	-0.19644	-0.19628	-0.16766	-0.12795	-0.055046	0.015063	0.11428	0.085216	-0.53223
1027.4	0.10503	0.13409	0.004969	-0.11727	-0.2178	-0.24444	-0.27071	-0.29327	-0.30043	-0.30776	-0.33962	-0.37651	-0.44645	-0.36537	-0.082206	0.31833	0.64549	0.78137	0.92288	-0.63863	-0.28008	-0.27265	-0.21631	-0.20735	-0.17169	-0.19647	-0.19406	-0.19509	-0.1969	-0.16763	-0.12924	-0.057659	0.01375	0.11294	0.085862	-0.52247
1027.2	0.10505	0.13503	0.0049699	-0.11481	-0.21702	-0.24366	-0.26994	-0.29251	-0.29885	-0.3051	-0.33784	-0.37658	-0.44471	-0.36453	-0.078933	0.31839	0.65378	0.787	0.92849	-0.64754	-0.28472	-0.27139	-0.217	-0.20607	-0.1776	-0.19976	-0.19409	-0.19644	-0.19827	-0.16833	-0.13057	-0.057014	0.012442	0.11428	0.089182	-0.5127
