% Time() Angle(deg) Cn Ct Cm
0	7.7581	0.67768	0.054198	-0.012036
0.05	8.2664	0.70652	0.062618	-0.010762
0.1	8.7524	0.75853	0.073608	-0.013361
0.15	9.2579	0.80226	0.083577	-0.011957
0.2	9.7264	0.83277	0.097052	-0.0067508
0.25	10.206	0.8778	0.10816	-0.0081541
0.29	10.698	0.91578	0.12093	-0.0080927
0.34	11.133	0.95408	0.13339	-0.0083009
0.39	11.584	0.9898	0.14729	-0.0078416
0.44	12.067	1.0303	0.15996	-0.0083662
0.49	12.494	1.0593	0.17464	-0.0037849
0.54	12.88	1.0934	0.18962	-0.0034232
0.59	13.291	1.1274	0.20742	-0.0011809
0.64	13.658	1.1704	0.22102	-0.0037649
0.69	14.055	1.196	0.23749	0.0013252
0.74	14.414	1.2254	0.25263	0.0018394
0.79	14.754	1.2454	0.26541	0.0042453
0.83	15.048	1.2655	0.27908	0.0068255
0.88	15.335	1.2963	0.29115	0.0038418
0.93	15.6	1.3153	0.30509	0.007091
0.98	15.892	1.3331	0.31682	0.0079421
1.03	16.078	1.3422	0.32859	0.009959
1.08	16.282	1.3566	0.33927	0.011327
1.13	16.464	1.3692	0.35149	0.012219
1.18	16.611	1.3808	0.35961	0.012789
1.23	16.73	1.388	0.36784	0.013355
1.28	16.822	1.3997	0.3753	0.014135
1.33	16.872	1.4001	0.37958	0.015212
1.37	16.909	1.3862	0.38467	0.019245
1.42	16.943	1.3897	0.38644	0.016724
1.47	16.917	1.3738	0.38598	0.017109
1.52	16.916	1.3644	0.38458	0.020988
1.57	16.835	1.3598	0.38081	0.020974
1.62	16.803	1.3527	0.37832	0.019597
1.67	16.724	1.3405	0.37491	0.019471
1.72	16.632	1.3303	0.37142	0.019724
1.77	16.501	1.3228	0.36724	0.018107
1.82	16.35	1.2964	0.3605	0.021737
1.87	16.179	1.2751	0.35348	0.021757
1.91	16.013	1.253	0.34407	0.021583
1.96	15.802	1.2294	0.33416	0.024343
2.01	15.586	1.2111	0.3235	0.020476
2.06	15.335	1.1728	0.31251	0.024894
2.11	15.085	1.1517	0.30348	0.027185
2.16	14.819	1.1169	0.28961	0.02663
2.21	14.48	1.0895	0.27934	0.031564
2.26	14.231	1.0585	0.26827	0.033571
2.31	13.871	1.0308	0.25514	0.035069
2.36	13.532	0.99099	0.24271	0.038087
2.41	13.148	0.95608	0.23464	0.044037
2.45	12.751	0.9244	0.22212	0.048978
2.5	12.366	0.88186	0.20963	0.050068
2.55	11.926	0.84912	0.19596	0.051735
2.6	11.564	0.81864	0.18236	0.051907
2.65	11.094	0.77568	0.17089	0.055009
2.7	10.688	0.75676	0.15957	0.051817
2.75	10.229	0.72065	0.14815	0.055873
2.8	9.8104	0.68287	0.13879	0.06005
2.85	9.3386	0.64636	0.12756	0.060694
2.9	8.8686	0.6215	0.11734	0.059983
2.95	8.3842	0.60286	0.10778	0.057548
2.99	7.9275	0.56574	0.098657	0.058972
3.04	7.4355	0.52929	0.089665	0.061403
3.09	6.9438	0.49763	0.081352	0.06146
3.14	6.4637	0.47855	0.072043	0.05393
3.19	5.9678	0.4461	0.064353	0.055623
3.24	5.4884	0.41165	0.055074	0.054699
3.29	5.0143	0.38206	0.047255	0.052415
3.34	4.5582	0.35041	0.041955	0.050887
3.39	4.0592	0.33277	0.034072	0.047728
3.44	3.58	0.29931	0.028693	0.045595
3.49	3.1189	0.2757	0.022673	0.039037
3.53	2.6966	0.24057	0.017607	0.038073
3.58	2.2445	0.20946	0.013977	0.034292
3.63	1.7946	0.18939	0.0075281	0.029261
3.68	1.3723	0.15461	0.0047352	0.02916
3.73	0.97432	0.13349	0.0014411	0.023357
3.78	0.59276	0.10048	-0.00053805	0.022324
3.83	0.20849	0.067477	-0.0033228	0.02296
3.88	-0.17846	0.040285	-0.005202	0.019554
3.93	-0.51424	0.022203	-0.0052404	0.015158
3.98	-0.81485	-0.010123	-0.0047489	0.016843
4.02	-1.0867	-0.028918	-0.0063791	0.012345
4.07	-1.3614	-0.054395	-0.0065522	0.014287
4.12	-1.6106	-0.071851	-0.0070957	0.010835
4.17	-1.8391	-0.085586	-0.0066601	0.0055144
4.22	-2.0359	-0.11328	-0.005214	0.0070377
4.27	-2.209	-0.13063	-0.0053965	0.006188
4.32	-2.3757	-0.14585	-0.0043909	0.0046634
4.37	-2.5296	-0.16271	-0.0022424	0.004692
4.42	-2.6254	-0.16714	-0.0029067	0.0022608
4.47	-2.6725	-0.17747	-0.00092266	0.0023236
4.52	-2.7557	-0.18506	-0.0012111	0.002404
4.56	-2.7871	-0.18091	0.00014718	-0.00097207
4.61	-2.773	-0.19005	0.0015869	-0.0013303
4.66	-2.7714	-0.18255	0.00056705	-0.0046343
4.71	-2.7306	-0.19153	0.00099478	-0.0011486
4.76	-2.7071	-0.18794	0.001359	-0.00099488
4.81	-2.6317	-0.19624	0.0025784	-0.0022842
4.86	-2.5422	-0.18696	0.002406	-0.0069535
4.91	-2.4605	-0.17667	0.00062454	-0.009136
4.96	-2.2923	-0.16769	0.0012284	-0.0076535
5.01	-2.1587	-0.16572	-0.00061212	-0.0068839
5.06	-1.9777	-0.16004	-0.00043775	-0.0076615
5.1	-1.7824	-0.13706	-0.0015798	-0.010188
5.15	-1.5744	-0.1048	-0.0010907	-0.011868
5.2	-1.3298	-0.095215	-0.0019938	-0.011559
5.25	-1.0709	-0.064309	-0.0023908	-0.0153
5.3	-0.85596	-0.053411	-0.0034792	-0.011108
5.35	-0.55065	-0.027956	-0.0045379	-0.012503
5.4	-0.24818	-0.0046733	-0.0040297	-0.014624
5.45	0.089501	0.015705	-0.0054962	-0.01459
5.5	0.42756	0.041895	-0.0052291	-0.01207
5.55	0.78984	0.07178	-0.0072699	-0.013728
5.6	1.1939	0.096326	-0.007789	-0.011477
5.64	1.5762	0.13255	-0.0049448	-0.015401
5.69	1.9955	0.1652	-0.0053794	-0.015507
5.74	2.4042	0.19242	-0.0042803	-0.015317
5.79	2.8038	0.24029	-0.0036509	-0.016991
5.84	3.2245	0.2706	0.0016218	-0.015037
5.89	3.6937	0.30316	0.002028	-0.013657
5.94	4.1442	0.34956	0.0038963	-0.015454
5.99	4.6127	0.39027	0.0087005	-0.018191
6.04	5.0432	0.43069	0.013957	-0.015295
6.09	5.5512	0.46733	0.020215	-0.016141
6.14	6.0338	0.51649	0.024035	-0.014372
6.18	6.5169	0.5567	0.031627	-0.014449
6.23	7.0212	0.60547	0.037383	-0.014478
