% Time() Angle(deg) Cn Ct Cm
0	-0.7233	-0.17561	0.0050483	-0.01655
0.05	-0.06494	-0.11786	-0.00032659	-0.01287
0.1	0.5608	-0.047153	-0.0032897	-0.014768
0.15	1.245	0.015862	-0.0034197	-0.012341
0.2	1.905	0.076096	-0.0062168	-0.0083313
0.25	2.595	0.15926	-0.0025001	-0.013694
0.29	3.199	0.21626	4.9825e-05	-0.01077
0.34	3.841	0.27556	0.0042995	-0.0072637
0.39	4.452	0.34508	0.010681	-0.0092032
0.44	5.094	0.40094	0.014976	-0.006872
0.49	5.7	0.46135	0.023005	-0.0035973
0.54	6.237	0.52179	0.032986	-0.0058483
0.59	6.8	0.57331	0.041591	-0.0014467
0.64	7.361	0.63463	0.054587	0.00014932
0.69	7.809	0.68331	0.064873	0.00086692
0.74	8.304	0.73419	0.077922	0.0032409
0.79	8.774	0.79608	0.089832	0.001978
0.83	9.22	0.83672	0.10413	0.0027777
0.88	9.627	0.88135	0.11504	0.0027682
0.93	10.02	0.90705	0.12805	0.0061809
0.98	10.38	0.95157	0.1391	0.0060344
1.03	10.65	0.97465	0.15007	0.0087659
1.08	10.96	1.014	0.16155	0.0070641
1.13	11.25	1.0326	0.17255	0.010531
1.18	11.54	1.0713	0.18312	0.0080077
1.23	11.71	1.0999	0.19264	0.0075515
1.28	11.86	1.1155	0.20201	0.0098879
1.33	12	1.1202	0.21035	0.016815
1.37	12.09	1.1311	0.21457	0.017282
1.42	12.13	1.1397	0.22015	0.017067
1.47	12.16	1.1382	0.2216	0.018848
1.52	12.21	1.14	0.22546	0.022514
1.57	12.16	1.1488	0.22693	0.018557
1.62	12.15	1.1529	0.22913	0.019562
1.67	12.14	1.1618	0.22866	0.017875
1.72	12.12	1.1591	0.23072	0.022505
1.77	12	1.1531	0.22856	0.02223
1.82	11.88	1.1296	0.22236	0.022397
1.87	11.73	1.1145	0.21873	0.022866
1.91	11.51	1.0889	0.21178	0.02668
1.96	11.23	1.0591	0.20439	0.027078
2.01	10.97	1.0451	0.19287	0.02369
2.06	10.64	1.0254	0.18499	0.023993
2.11	10.28	0.99805	0.17394	0.023077
2.16	9.908	0.96553	0.16364	0.021345
2.21	9.528	0.92513	0.15171	0.021855
2.26	9.129	0.87491	0.13928	0.025546
2.31	8.708	0.84142	0.12847	0.024342
2.36	8.225	0.80859	0.11807	0.025167
2.41	7.715	0.77242	0.10602	0.019479
2.45	7.193	0.72149	0.095111	0.022268
2.5	6.64	0.67959	0.083064	0.017719
2.55	6.099	0.62788	0.071502	0.020672
2.6	5.507	0.57619	0.06121	0.018742
2.65	4.97	0.52873	0.050424	0.018878
2.7	4.363	0.47534	0.041289	0.018686
2.75	3.766	0.41306	0.030909	0.017237
2.8	3.144	0.35351	0.023978	0.01703
2.85	2.563	0.29098	0.01506	0.015055
2.9	1.859	0.22199	0.0093475	0.016996
2.95	1.206	0.16977	0.003221	0.01295
2.99	0.5331	0.091965	-0.0016285	0.016484
3.04	-0.08776	0.043288	-0.0037834	0.0099723
3.09	-0.7885	-0.039226	-0.0044348	0.014502
3.14	-1.422	-0.10317	-0.0043021	0.01262
3.19	-2.102	-0.17462	-0.0043508	0.014251
3.24	-2.76	-0.22982	0.00064447	0.010356
3.29	-3.488	-0.30276	0.0039413	0.012248
3.34	-4.119	-0.37117	0.011248	0.01069
3.39	-4.792	-0.43708	0.018716	0.0097798
3.44	-5.42	-0.4944	0.028385	0.0080211
3.49	-6.1	-0.55763	0.038753	0.0045356
3.53	-6.71	-0.61913	0.05	0.0068676
3.58	-7.31	-0.67863	0.062735	0.0054588
3.63	-7.926	-0.74389	0.076233	0.0043545
3.68	-8.478	-0.81239	0.092592	0.0051649
3.73	-9.069	-0.85662	0.10836	0.0050125
3.78	-9.586	-0.91058	0.12209	0.0048503
3.83	-10.1	-0.95711	0.13856	0.0022252
3.88	-10.62	-1.004	0.15424	0.00048393
3.93	-11.11	-1.0529	0.1732	0.0022166
3.98	-11.55	-1.0953	0.1889	0.00095839
4.03	-11.99	-1.145	0.20817	0.00046638
4.07	-12.37	-1.1928	0.22687	0.0012561
4.12	-12.7	-1.2176	0.24605	-0.0036346
4.17	-13.07	-1.2504	0.26055	-0.0039077
4.22	-13.42	-1.2697	0.2667	-0.0024602
4.27	-13.65	-1.2829	0.28064	-0.0055957
4.32	-13.88	-1.3109	0.29284	-0.0044851
4.37	-14.08	-1.317	0.29896	-0.0054234
4.42	-14.33	-1.3277	0.30776	-0.0073601
4.47	-14.47	-1.3287	0.3134	-0.0087012
4.52	-14.54	-1.3332	0.31912	-0.007781
4.57	-14.64	-1.3293	0.32235	-0.0097927
4.61	-14.72	-1.3384	0.32434	-0.010928
4.66	-14.72	-1.3226	0.32653	-0.014182
4.71	-14.69	-1.3384	0.3238	-0.011727
4.76	-14.73	-1.3196	0.3251	-0.016173
4.81	-14.7	-1.3375	0.32423	-0.0072585
4.86	-14.65	-1.3119	0.32349	-0.014964
4.91	-14.57	-1.3068	0.31806	-0.014301
4.96	-14.43	-1.2822	0.31062	-0.015935
5.01	-14.27	-1.2533	0.3058	-0.020091
5.06	-14.01	-1.2357	0.29551	-0.019816
5.11	-13.73	-1.204	0.2876	-0.024213
5.15	-13.43	-1.1769	0.27603	-0.026114
5.2	-13.05	-1.154	0.26738	-0.030011
5.25	-12.69	-1.1231	0.25589	-0.031409
5.3	-12.35	-1.11	0.24547	-0.030856
5.35	-11.95	-1.0857	0.23434	-0.030724
5.4	-11.53	-1.0487	0.22403	-0.033768
5.45	-11.08	-1.0215	0.20934	-0.035277
5.5	-10.63	-0.98651	0.19725	-0.031666
5.55	-10.13	-0.95114	0.18184	-0.032291
5.6	-9.565	-0.92123	0.16845	-0.028873
5.65	-9.038	-0.89392	0.15443	-0.028802
5.69	-8.452	-0.85626	0.1393	-0.025414
5.74	-7.896	-0.81322	0.12441	-0.02218
5.79	-7.323	-0.77132	0.1146	-0.024231
5.84	-6.702	-0.7307	0.10096	-0.021838
5.89	-6.116	-0.6776	0.088402	-0.024553
5.94	-5.494	-0.63031	0.074068	-0.020097
5.99	-4.827	-0.57668	0.062207	-0.01874
6.04	-4.24	-0.51349	0.049675	-0.021071
6.09	-3.553	-0.46129	0.040272	-0.018671
6.14	-2.907	-0.39358	0.029321	-0.017712
6.19	-2.219	-0.33081	0.020476	-0.016245
6.23	-1.559	-0.2602	0.011685	-0.016978
