% Time() Angle(deg) Cn Ct Cm
0	18.71	1.4821	0.33766	-0.070135
0.05	19.23	1.494	0.2776	-0.1212
0.1	19.68	1.4581	0.20368	-0.15982
0.15	20.14	1.365	0.12987	-0.16959
0.2	20.63	1.2129	0.088767	-0.12996
0.25	21.14	1.2242	0.051233	-0.13362
0.29	21.64	1.2702	0.020813	-0.15705
0.34	22.11	1.2044	0.0060338	-0.16389
0.39	22.59	1.1313	-0.01803	-0.14751
0.44	23.07	1.1149	-0.013294	-0.14543
0.49	23.56	1.1024	-0.015591	-0.14129
0.54	24.01	1.0387	-0.024805	-0.13501
0.59	24.46	0.9717	-0.030142	-0.11707
0.64	24.94	0.96526	-0.028984	-0.11472
0.69	25.36	0.96481	-0.035062	-0.10674
0.74	25.75	0.97386	-0.053637	-0.10957
0.79	26.15	0.98521	-0.064959	-0.12176
0.83	26.51	0.97962	-0.068375	-0.12232
0.88	26.89	0.98963	-0.070784	-0.12638
0.93	27.21	1.0033	-0.063333	-0.12322
0.98	27.55	0.98348	-0.069016	-0.1216
1.03	27.85	0.96432	-0.062655	-0.11208
1.08	28.13	1.0148	-0.0628	-0.12545
1.13	28.41	1.0065	-0.067017	-0.12501
1.18	28.65	1.0468	-0.062277	-0.13092
1.23	28.91	1.0696	-0.062139	-0.13656
1.28	29.11	1.0735	-0.063516	-0.13437
1.33	29.29	1.0666	-0.060889	-0.1341
1.37	29.47	1.057	-0.060253	-0.13165
1.42	29.61	1.0569	-0.064381	-0.13489
1.47	29.73	1.0932	-0.057022	-0.13903
1.52	29.83	1.0802	-0.060078	-0.13725
1.57	29.89	1.0808	-0.059794	-0.13585
1.62	29.98	1.1228	-0.05474	-0.14496
1.67	29.97	1.1309	-0.063781	-0.15177
1.72	30	1.1002	-0.064336	-0.14125
1.77	29.99	1.122	-0.058333	-0.14258
1.82	29.99	1.1163	-0.061479	-0.14435
1.87	30	1.1029	-0.060083	-0.13997
1.91	29.98	1.1334	-0.054993	-0.14547
1.96	29.89	1.1134	-0.060455	-0.14545
2.01	29.74	1.0714	-0.059293	-0.13625
2.06	29.57	1.1111	-0.055203	-0.14388
2.11	29.43	1.114	-0.058489	-0.14226
2.16	29.25	1.0948	-0.061307	-0.13802
2.21	28.98	1.0907	-0.063323	-0.13776
2.26	28.75	1.0437	-0.064499	-0.13163
2.31	28.48	1.0022	-0.061417	-0.12161
2.36	28.16	1.0314	-0.063076	-0.1272
2.41	27.88	1.012	-0.062823	-0.12343
2.45	27.52	0.99011	-0.066268	-0.12013
2.5	27.23	0.9761	-0.063769	-0.12146
2.55	26.85	0.95068	-0.062241	-0.10821
2.6	26.44	0.93908	-0.064982	-0.11021
2.65	26.08	0.92466	-0.064702	-0.10732
2.7	25.66	0.88306	-0.065202	-0.10174
2.75	25.2	0.87592	-0.066178	-0.097675
2.8	24.79	0.87673	-0.064387	-0.097699
2.85	24.29	0.82036	-0.071572	-0.086727
2.9	23.86	0.7785	-0.067765	-0.082892
2.95	23.43	0.76481	-0.06861	-0.081278
2.99	22.98	0.73413	-0.069286	-0.076585
3.04	22.49	0.70912	-0.066623	-0.067779
3.09	22.03	0.67975	-0.065399	-0.065002
3.14	21.56	0.65623	-0.066825	-0.060313
3.19	21.1	0.63832	-0.064494	-0.057136
3.24	20.55	0.62674	-0.066316	-0.053911
3.29	20.11	0.59801	-0.068876	-0.051701
3.34	19.63	0.58417	-0.066083	-0.046516
3.39	19.11	0.56688	-0.062632	-0.047187
3.44	18.64	0.55834	-0.061878	-0.039808
3.49	18.18	0.57116	-0.066522	-0.050361
3.53	17.68	0.55881	-0.062231	-0.048642
3.58	17.18	0.52807	-0.052272	-0.034501
3.63	16.75	0.52546	-0.041642	-0.036721
3.68	16.29	0.53263	-0.019075	-0.021542
3.73	15.86	0.57875	0.006664	-0.015195
3.78	15.4	0.63726	0.033407	-0.001881
3.83	14.96	0.69859	0.045224	-0.021641
3.88	14.56	0.7757	0.070779	-0.025521
3.93	14.16	0.8178	0.10461	-0.0042873
3.98	13.77	0.86735	0.11721	-0.0023521
4.03	13.42	0.92082	0.11212	-0.030337
4.07	13.06	0.88478	0.12312	-0.0053538
4.12	12.73	0.90554	0.12877	-0.0047783
4.17	12.44	0.88893	0.13636	0.0038812
4.22	12.13	0.89184	0.1494	0.015768
4.27	11.84	0.89641	0.15264	0.018723
4.32	11.58	0.90249	0.15765	0.022075
4.37	11.35	0.90565	0.15906	0.030155
4.42	11.13	0.93812	0.16301	0.023981
4.47	10.95	0.94991	0.16248	0.023482
4.52	10.74	0.95777	0.16203	0.018982
4.57	10.64	0.9412	0.16211	0.018975
4.61	10.5	0.95404	0.16103	0.018231
4.66	10.36	0.9579	0.15751	0.015579
4.71	10.3	0.9469	0.15536	0.019834
4.76	10.26	0.95687	0.15565	0.013799
4.81	10.18	0.9465	0.15446	0.016159
4.86	10.18	0.95538	0.15416	0.014422
4.91	10.18	0.95897	0.15567	0.013189
4.96	10.15	0.97146	0.15869	0.013427
5.01	10.18	0.95037	0.15584	0.016737
5.06	10.21	0.93508	0.15641	0.018147
5.11	10.24	0.96501	0.15691	0.010904
5.15	10.35	0.96416	0.15884	0.014981
5.2	10.49	0.98908	0.16306	0.011906
5.25	10.69	0.99112	0.16692	0.01185
5.3	10.84	0.98846	0.17165	0.012757
5.35	11.04	1.0206	0.18071	0.013938
5.4	11.32	1.043	0.18749	0.017732
5.45	11.6	1.0628	0.19196	0.013588
5.5	11.85	1.0673	0.20061	0.018062
5.55	12.2	1.0976	0.20949	0.014954
5.6	12.51	1.1377	0.22564	0.016686
5.65	12.87	1.1773	0.24235	0.016427
5.69	13.26	1.1994	0.25495	0.018578
5.74	13.66	1.2177	0.26689	0.020753
5.79	14.05	1.2474	0.28126	0.017597
5.84	14.46	1.2793	0.29724	0.019339
5.89	14.91	1.3078	0.31014	0.019885
5.94	15.37	1.333	0.32492	0.017458
5.99	15.79	1.3405	0.33853	0.016647
